pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Signaling By NTRKs R-HSA-166520,Reactome,4,129,1.86,3.08,0.53,0.29676597225529655,"DNM3, KIDINS220, PPP2CA, TIAM1",0.5269513669150074
Long-term depression,KEGG,2,58,2.07,1.08,0.53,0.29799274730722447,"PPP2CA, PRKCA",0.5269513669150074
NOD-like receptor signaling pathway,KEGG,4,147,1.64,1.68,0.53,0.2985097907296308,"DEFB103A, DEFB103B, NAIP, NLRP3",0.5269513669150074
Activation Of HOX Genes During Differentiation R-HSA-5619507,Reactome,3,83,2.17,3.37,0.52,0.29986555857418573,"EED, H2AX, PBX1",0.527648050183423
Degradation Of Extracellular Matrix R-HSA-1474228,Reactome,3,106,1.7,1.2,0.51,0.3039800316253915,"COL18A1, COL9A1, MMP16",0.5316458906688857
Axon Guidance R-HSA-422475,Reactome,12,491,1.47,5.51,0.51,0.30499510920309836,"COL9A1, DNM3, MAGOH, PRKCA, PSMC2, PSMC5, RDX, RHOB, RPS6KA4, SEM1, TIAM1, TRPC4",0.5316458906688857
L1CAM Interactions R-HSA-373760,Reactome,3,93,1.94,2.32,0.51,0.30526789192043585,"DNM3, RDX, RPS6KA4",0.5316458906688857
Stimuli-sensing Channels R-HSA-2672351,Reactome,3,89,2.03,2.8,0.51,0.3060111137547684,"MCOLN3, TRPC4, TRPV6",0.5316458906688857
Transcriptional Regulation By MECP2 R-HSA-8986944,Reactome,2,60,2.0,1.03,0.5,0.3081024302725557,"MOV10, PRKCA",0.5335906442259719
Deadenylation-dependent mRNA Decay R-HSA-429914,Reactome,2,55,2.19,1.57,0.49,0.31106908081814166,"EIF4A2, EIF4B",0.5370343565067918
Developmental Biology R-HSA-1266738,Reactome,21,919,1.37,8.11,0.49,0.31286318937161994,"CACNG3, COL9A1, DNM3, DSG3, EED, H2AX, HNF4G, MAGOH, MED29, PBX1, PKP1, PRKCA, PSMC2, PSMC5, RDX, RHOB, RPS6KA4, SEM1, TFDP1, TIAM1, TRPC4",0.5370582690242699
Endocrine and other factor-regulated calcium reabsorption,KEGG,2,51,2.36,2.16,0.49,0.3130878449070341,"DNM3, PRKCA",0.5370582690242699
Amoebiasis,KEGG,3,91,1.98,2.86,0.48,0.3157838775303429,"CD1C, PRKCA, TGFB3",0.5370582690242699
Glycosaminoglycan biosynthesis,KEGG,2,53,2.27,1.93,0.48,0.3158171641759111,"NDST3, NDST4",0.5370582690242699
Neurexins And Neuroligins R-HSA-6794361,Reactome,2,57,2.11,1.43,0.48,0.3159741728503446,"STXBP1, SYT2",0.5370582690242699
Meiotic Synapsis R-HSA-1221632,Reactome,2,55,2.19,1.7,0.47,0.3178124577445065,"H2AX, H3-4",0.5373703488843624
Meiotic Recombination R-HSA-912446,Reactome,2,51,2.36,2.29,0.47,0.3181154160062255,"H2AX, H3-4",0.5373703488843624
Vibrio cholerae infection,KEGG,2,49,2.45,2.83,0.46,0.32430896959002503,"PRKCA, TJP1",0.5461522217942446
Formation Of RNA Pol II Elongation Complex R-HSA-112382,Reactome,2,57,2.11,1.68,0.44,0.3293910335047957,"CCNK, GTF2H4",0.5530143039575928
Nervous System Development R-HSA-9675108,Reactome,12,512,1.41,5.8,0.44,0.33138555420527793,"COL9A1, DNM3, MAGOH, PRKCA, PSMC2, PSMC5, RDX, RHOB, RPS6KA4, SEM1, TIAM1, TRPC4",0.5546666745691999
Ub-specific Processing Proteases R-HSA-5689880,Reactome,4,157,1.53,1.68,0.43,0.3336237966939004,"MDM4, PSMC2, PSMC5, SEM1",0.5552260304323872
Protein digestion and absorption,KEGG,3,100,1.8,2.34,0.43,0.33374242266427645,"COL18A1, COL9A1, SLC15A1",0.5552260304323872
DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586,Reactome,2,58,2.07,1.71,0.42,0.33666003121909555,"H2AX, H3-4",0.5570074826011774
RNA Polymerase I Promoter Escape R-HSA-73772,Reactome,2,56,2.15,2.04,0.42,0.3382473711857872,"GTF2H4, H2AX",0.5570074826011774
Oxytocin signaling pathway,KEGG,4,149,1.61,2.5,0.42,0.3384864505879521,"CACNG3, KCNJ5, PPP1R12B, PRKCA",0.5570074826011774
Signaling By Nuclear Receptors R-HSA-9006931,Reactome,6,250,1.44,2.6,0.42,0.3388715832218456,"GNB2, GNG12, GNG5, H2AX, MOV10, UHMK1",0.5570074826011774
TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,Reactome,2,60,2.0,1.52,0.41,0.3401362493535077,"CCNK, GTF2H4",0.5574173161047037
RNA Polymerase II Transcription R-HSA-73857,Reactome,21,941,1.34,10.27,0.4,0.34503134062819607,"BRD7, CCNK, EED, GTF2H4, H2AX, HNF4G, KDM5B, MAGOH, MDM4, MOV10, PPP2CA, PRELID1, PRKCA, PSMC2, PSMC5, SEM1, SIRT3, SLC38A9, TFDP1, TJP1, TRIAP1",0.5621162826924355
Influenza A,KEGG,4,150,1.6,2.62,0.4,0.34505134292777917,"NLRP3, PRKCA, RAE1, TMPRSS11D",0.5621162826924355
Integrin Cell Surface Interactions R-HSA-216083,Reactome,2,63,1.91,1.29,0.39,0.3471567488653903,"COL18A1, COL9A1",0.5638729441630156
KEAP1-NFE2L2 Pathway R-HSA-9755511,Reactome,3,96,1.88,3.44,0.39,0.34823574935737994,"PSMC2, PSMC5, SEM1",0.5639570100212437
Costimulation By CD28 Family R-HSA-388841,Reactome,2,62,1.94,1.52,0.38,0.35244523482482343,"PPP2CA, TARP",0.5681744670150467
Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,Reactome,2,56,2.15,2.49,0.38,0.3529098237743733,"H2AX, TFDP1",0.5681744670150467
MAPK Family Signaling Cascades R-HSA-5683057,Reactome,7,305,1.38,3.05,0.37,0.35564421263986234,"MOV10, PPP2CA, PRKCA, PSMC2, PSMC5, RAPGEF2, SEM1",0.5709025518692527
Innate Immune System R-HSA-168249,Reactome,19,918,1.24,5.66,0.36,0.35852476020075186,"AMPD3, CARD11, CTSA, CYFIP1, DEFB103A, DNM3, ILF2, MYH2, NLRP3, OTUD5, PKP1, PPP2CA, PRKCA, PSMC2, PSMC5, SEM1, SLC15A4, TARP, TLR8",0.5725395358345138
Chemokine signaling pathway,KEGG,4,174,1.38,1.0,0.36,0.3587497273717172,"GNB2, GNG12, GNG5, TIAM1",0.5725395358345138
Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,Reactome,2,56,2.15,2.8,0.36,0.3608943755821315,"H2AX, H3-4",0.5729151694677302
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,Reactome,7,293,1.44,4.46,0.36,0.3610722197374038,"ASB12, ASB7, FBXO21, PSMC2, PSMC5, SEM1, UBE3A",0.5729151694677302
GPCR Downstream Signaling R-HSA-388396,Reactome,13,590,1.33,6.29,0.35,0.3623290627566218,"CPAMD8, GNB2, GNG12, GNG5, GPR25, NLRP3, PDE8A, PPP2CA, PRKCA, RGS4, RHOB, TACR2, TIAM1",0.5732526093757503
Platelet Degranulation R-HSA-114608,Reactome,3,113,1.6,1.76,0.35,0.364635775769632,"CHID1, TGFB3, TIMP3",0.5736309483972634
Hemostasis R-HSA-109582,Reactome,11,517,1.28,3.72,0.35,0.364974137634533,"CHID1, GNB2, GNG12, GNG5, KIF21B, PPP2CA, PRKCA, PROCR, RHOB, TGFB3, TIMP3",0.5736309483972634
Gene Expression (Transcription) R-HSA-74160,Reactome,23,1074,1.29,11.21,0.34,0.3657027904171989,"BRD7, CCNK, EED, GTF2H4, GTF3C4, H2AX, HNF4G, KDM5B, MAGOH, MDM4, MOV10, PPP2CA, PRELID1, PRKCA, PSMC2, PSMC5, SEM1, SIRT3, SLC38A9, TDRD1, TFDP1, TJP1, TRIAP1",0.5736309483972634
Signaling By GPCR R-HSA-372790,Reactome,14,638,1.32,7.4,0.34,0.36829549899991865,"CPAMD8, ECE1, GNB2, GNG12, GNG5, GPR25, NLRP3, PDE8A, PPP2CA, PRKCA, RGS4, RHOB, TACR2, TIAM1",0.5759614129362702
RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,Reactome,2,59,2.04,2.54,0.33,0.36981182444782873,"H2AX, MOV10",0.5759614129362702
Cortisol synthesis and secretion,KEGG,2,64,1.88,1.69,0.33,0.37138483013300727,"PBX1, PDE8A",0.5759614129362702
GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,Reactome,3,104,1.73,3.29,0.33,0.37194204683433446,"EIF3J, EIF4A2, EIF4B",0.5759614129362702
Separation Of Sister Chromatids R-HSA-2467813,Reactome,4,158,1.52,2.83,0.32,0.37272423179238257,"PPP2CA, PSMC2, PSMC5, SEM1",0.5759614129362702
L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,Reactome,3,103,1.75,3.59,0.32,0.37405906719351767,"EIF3J, EIF4A2, EIF4B",0.5759614129362702
Glycolysis R-HSA-70171,Reactome,2,65,1.85,1.62,0.32,0.3745322849148424,"PPP2CA, PRKCA",0.5759614129362702
Epigenetic Regulation Of Gene Expression R-HSA-212165,Reactome,3,112,1.61,2.33,0.31,0.37825728849310764,"EED, GTF2H4, H2AX",0.5770727900984431
Interleukin-1 Signaling R-HSA-9020702,Reactome,3,111,1.63,2.49,0.31,0.3788001025752319,"PSMC2, PSMC5, SEM1",0.5770727900984431
Signaling By ROBO Receptors R-HSA-376176,Reactome,5,197,1.53,5.0,0.31,0.3793514173503244,"MAGOH, PRKCA, PSMC2, PSMC5, SEM1",0.5770727900984431
COPII-mediated Vesicle Transport R-HSA-204005,Reactome,2,63,1.91,2.12,0.31,0.37945952135799266,"GOLGA2, SEC22B",0.5770727900984431
Transcriptional Regulation By RUNX2 R-HSA-8878166,Reactome,3,111,1.63,2.83,0.29,0.38596750486804743,"PSMC2, PSMC5, SEM1",0.5839143508849418
Regulation Of PTEN Gene Transcription R-HSA-8943724,Reactome,2,60,2.0,3.08,0.29,0.3860854451206446,"EED, SLC38A9",0.5839143508849418
Signaling By NTRK1 (TRKA) R-HSA-187037,Reactome,3,111,1.63,2.94,0.28,0.3880864762081687,"DNM3, KIDINS220, PPP2CA",0.5853282292260567
Ras signaling pathway,KEGG,5,223,1.35,2.24,0.28,0.3900176847638188,"GNB2, GNG12, GNG5, PRKCA, TIAM1",0.5866293395488672
Cap-dependent Translation Initiation R-HSA-72737,Reactome,3,111,1.63,3.18,0.27,0.39230027680771307,"EIF3J, EIF4A2, EIF4B",0.5884504152115696
Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814,Reactome,2,65,1.85,2.54,0.26,0.3990612288300379,"COL18A1, COL9A1",0.5969608028002474
Glycosaminoglycan Metabolism R-HSA-1630316,Reactome,3,113,1.6,3.38,0.25,0.4015775478849051,"NDST3, NDST4, SPAM1",0.5986235541904474
Human papillomavirus infection,KEGG,6,280,1.29,2.62,0.25,0.40284598475041555,"APC2, COL9A1, PPP2CA, PPP2R2D, TNC, UBE3A",0.5986235541904474
Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,Reactome,4,159,1.51,4.83,0.24,0.40407637639261446,"MAGOH, PSMC2, PSMC5, SEM1",0.5986235541904474
Signaling By Rho GTPases R-HSA-194315,Reactome,12,588,1.23,5.89,0.23,0.4076512154193942,"CYFIP1, GOLGA8R, H2AX, KIDINS220, KIF14, PLEKHG6, PPP1R12B, PPP2CA, PRKCA, RHOB, RND3, TIAM1",0.5986235541904474
Spliceosome,KEGG,3,126,1.43,1.55,0.23,0.4100382917658594,"MAGOH, PRPF6, TRA2A",0.5986235541904474
NoRC Negatively Regulates rRNA Expression R-HSA-427413,Reactome,2,71,1.69,1.81,0.22,0.4124809408573254,"GTF2H4, H2AX",0.5986235541904474
Signaling pathways regulating pluripotency of stem cells,KEGG,3,118,1.53,3.2,0.22,0.4139252006146488,"APC2, HAND1, INHBA",0.5986235541904474
Base Excision Repair R-HSA-73884,Reactome,2,69,1.74,2.43,0.21,0.41553016862566705,"H2AX, H3-4",0.5986235541904474
Arrhythmogenic right ventricular cardiomyopathy,KEGG,2,73,1.65,1.52,0.21,0.41578389463134985,"CACNG3, DSP",0.5986235541904474
MAPK signaling pathway,KEGG,6,288,1.25,2.44,0.21,0.4160809028550949,"CACNG3, GNG12, PRKCA, RAPGEF2, RPS6KA4, TGFB3",0.5986235541904474
ECM-receptor interaction,KEGG,2,74,1.63,1.38,0.21,0.4173041703813939,"COL9A1, TNC",0.5986235541904474
COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434,Reactome,2,75,1.6,1.21,0.21,0.41745744952148317,"KIF21B, SEC22B",0.5986235541904474
Disease R-HSA-1643685,Reactome,30,1593,1.13,9.22,0.21,0.41855654197833636,"ABCB4, ADAMTS6, CCNK, CHMP4C, CPAMD8, CRBN, CTSA, CYFIP1, EED, GNB2, GNG12, GNG5, GOLGA2, GPR25, GTF2H4, H2AX, MYH2, NLRP3, PPP2CA, PRKCA, PSMC2, PSMC5, SEM1, SLC17A8, SPAM1, SYT2, TARP, TFDP1, TJP1, TLR8",0.5986235541904474
mRNA Splicing - Major Pathway R-HSA-72163,Reactome,4,174,1.38,3.12,0.2,0.4188046605659305,"HNRNPF, HNRNPR, MAGOH, PRPF6",0.5986235541904474
Host Interactions Of HIV Factors R-HSA-162909,Reactome,3,124,1.46,2.36,0.2,0.42030202944867157,"PSMC2, PSMC5, SEM1",0.5986235541904474
Transcription Of HIV Genome R-HSA-167172,Reactome,2,67,1.8,3.4,0.2,0.42058200335429424,"CCNK, GTF2H4",0.5986235541904474
Lysosome,KEGG,3,127,1.42,1.92,0.2,0.42268885033114373,"CTSA, SMPD1, SPAM1",0.5986235541904474
Focal adhesion,KEGG,4,179,1.34,2.51,0.19,0.4229422396200423,"COL9A1, PPP1R12B, PRKCA, TNC",0.5986235541904474
Late Phase Of HIV Life Cycle R-HSA-162599,Reactome,3,120,1.5,3.53,0.19,0.42363884034765253,"CCNK, CHMP4C, GTF2H4",0.5986235541904474
Neutrophil extracellular trap formation,KEGG,4,173,1.39,3.78,0.19,0.4239898857025855,"H2AX, H3-4, PRKCA, TLR8",0.5986235541904474
Cellular Response To Chemical Stress R-HSA-9711123,Reactome,4,176,1.37,3.17,0.19,0.42431163943013095,"NLRP3, PSMC2, PSMC5, SEM1",0.5986235541904474
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",Reactome,12,603,1.2,6.37,0.19,0.4247436728482351,"CYFIP1, GOLGA8R, H2AX, KIDINS220, KIF14, PLEKHG6, PPP1R12B, PPP2CA, PRKCA, RHOB, RND3, TIAM1",0.5986235541904474
Salmonella infection,KEGG,5,235,1.28,2.75,0.18,0.42710541818073133,"CYFIP1, NAIP, NLRP3, RHOB, TUBAL3",0.5986235541904474
Membrane Trafficking R-HSA-199991,Reactome,11,546,1.21,6.95,0.18,0.427106108788795,"CHMP4C, DNM3, GJA4, GOLGA2, GOLGA8B, KIF21B, NLRP3, SEC22B, SYT2, TARP, TJP1",0.5986235541904474
Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941,Reactome,2,74,1.63,1.82,0.18,0.42776527500911576,"GTF2H4, H2AX",0.5986235541904474
Apelin signaling pathway,KEGG,3,131,1.38,1.53,0.18,0.4291645730362007,"GNB2, GNG12, GNG5",0.5986235541904474
Human immunodeficiency virus 1 infection,KEGG,4,183,1.31,2.31,0.18,0.43051729180900233,"GNB2, GNG12, GNG5, PRKCA",0.5986235541904474
TP53 Regulates Metabolic Genes R-HSA-5628897,Reactome,2,73,1.65,2.3,0.17,0.43129314950477815,"MOV10, SLC38A9",0.5986235541904474
mRNA Splicing R-HSA-72172,Reactome,4,179,1.34,3.21,0.17,0.43179403908819164,"HNRNPF, HNRNPR, MAGOH, PRPF6",0.5986235541904474
RAC2 GTPase Cycle R-HSA-9013404,Reactome,2,78,1.54,1.14,0.17,0.4329865893716123,"CYFIP1, TIAM1",0.5986838865301514
Thyroid hormone synthesis,KEGG,2,73,1.65,2.56,0.16,0.4348434586968096,"PRKCA, SERPINA7",0.5986838865301514
Cushing syndrome,KEGG,3,130,1.39,2.04,0.16,0.4351090541448641,"APC2, PBX1, PDE8A",0.5986838865301514
Signaling By FGFR2 R-HSA-5654738,Reactome,2,69,1.74,4.63,0.15,0.438530251397207,"HNRNPF, PPP2CA",0.5988160749560969
Signal Transduction R-HSA-162582,Reactome,42,2304,1.1,13.64,0.15,0.43924516400845354,"CCNK, COL9A1, CPAMD8, CYFIP1, DNM3, ECE1, EED, EIF4B, GNB2, GNG12, GNG5, GOLGA8R, GPR25, H2AX, H3-4, HNRNPF, INHBA, KIDINS220, KIF14, LATS2, MOV10, NLRP3, PBX1, PDE8A, PLEKHG6, PPP1R12B, PPP2CA, PRKCA, PSMC2, PSMC5, RAPGEF2, RGS4, RHOB, RND3, SEM1, SLC38A9, TACR2, TFDP1, TGFB3, TIAM1, TJP1, UHMK1",0.5988160749560969
Metabolism Of RNA R-HSA-8953854,Reactome,12,608,1.19,8.87,0.15,0.43995152513716484,"EIF4A2, EIF4B, GTF2H4, HNRNPF, HNRNPR, MAGOH, PPP2CA, PRKCA, PRPF6, PSMC2, PSMC5, SEM1",0.5988160749560969
Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,Reactome,2,79,1.52,1.26,0.15,0.4417282755677856,"PPP1R12B, PRKCA",0.5988160749560969
RNA Polymerase I Promoter Clearance R-HSA-73854,Reactome,2,75,1.6,2.5,0.14,0.4424049653521722,"GTF2H4, H2AX",0.5988160749560969
RHO GTPase Cycle R-HSA-9012999,Reactome,8,404,1.19,4.69,0.14,0.443369191704022,"CYFIP1, GOLGA8R, KIDINS220, KIF14, PLEKHG6, RHOB, RND3, TIAM1",0.5988160749560969
p53 Pathway,Hallmark,4,187,1.29,2.51,0.14,0.4436222843220085,"BLCAP, CCNK, PROCR, TRIAP1",0.5988160749560969
Salivary secretion,KEGG,2,79,1.52,1.36,0.14,0.4439310428180901,"PRKCA, TRPV6",0.5988160749560969
RNA Polymerase I Transcription R-HSA-73864,Reactome,2,76,1.58,2.55,0.13,0.44706911175448616,"GTF2H4, H2AX",0.6012187673386149
G2-M Checkpoint,Hallmark,4,190,1.27,2.3,0.13,0.44897752867224217,"H2AX, NSD2, PBK, TFDP1",0.6012187673386149
HIV Life Cycle R-HSA-162587,Reactome,3,130,1.39,3.51,0.12,0.45050920775274905,"CCNK, CHMP4C, GTF2H4",0.6012187673386149
Cardiac muscle contraction,KEGG,2,77,1.56,2.52,0.12,0.4508234679880535,"CACNG3, TNNT2",0.6012187673386149
G Alpha (I) Signaling Events R-HSA-418594,Reactome,6,300,1.2,4.17,0.11,0.4545238876480384,"GNB2, GNG12, GNG5, PPP2CA, PRKCA, RGS4",0.6012187673386149
Coagulation,Hallmark,3,134,1.35,2.73,0.11,0.4555777262013975,"GNB2, GNG12, TIMP3",0.6012187673386149
Meiosis R-HSA-1500620,Reactome,2,80,1.5,1.82,0.11,0.4560813208077449,"H2AX, H3-4",0.6012187673386149
Hypoxia,Hallmark,4,191,1.26,2.82,0.11,0.4562196683964704,"AMPD3, PKP1, PRKCA, TGFB3",0.6012187673386149
RNA Polymerase II Pre-transcription Events R-HSA-674695,Reactome,2,78,1.54,2.74,0.11,0.4566754518114974,"CCNK, GTF2H4",0.6012187673386149
Vesicle-mediated Transport R-HSA-5653656,Reactome,11,582,1.14,6.55,0.11,0.45767440575708584,"CHMP4C, DNM3, GJA4, GOLGA2, GOLGA8B, KIF21B, NLRP3, SEC22B, SYT2, TARP, TJP1",0.6012187673386149
E2F Targets,Hallmark,4,192,1.25,2.71,0.11,0.4577585514527159,"EED, GINS1, H2AX, NCAPD2",0.6012187673386149
mTOR signaling pathway,KEGG,3,133,1.36,4.1,0.1,0.4613582385008844,"EIF4B, PRKCA, SLC38A9",0.6045004127374357
Hepatitis C,KEGG,3,137,1.32,2.6,0.09,0.46317905893058925,"CLDN9, PPP2CA, PPP2R2D",0.6054411984592702
Human cytomegalovirus infection,KEGG,4,198,1.21,2.15,0.08,0.46840156789737925,"GNB2, GNG12, GNG5, PRKCA",0.6078488466004118
Glucose Metabolism R-HSA-70326,Reactome,2,85,1.42,1.03,0.07,0.47103208032452626,"PPP2CA, PRKCA",0.6078488466004118
Staphylococcus aureus infection,KEGG,2,81,1.48,4.35,0.06,0.4744855028420523,"DEFB103A, DEFB103B",0.6078488466004118
RAC3 GTPase Cycle R-HSA-9013423,Reactome,2,85,1.42,1.47,0.06,0.4757766195529289,"CYFIP1, TIAM1",0.6078488466004118
VEGFA-VEGFR2 Pathway R-HSA-4420097,Reactome,2,85,1.42,1.83,0.05,0.47827963974217724,"CYFIP1, PRKCA",0.6078488466004118
Signaling By FGFR R-HSA-190236,Reactome,2,83,1.45,3.7,0.05,0.4785959754174456,"HNRNPF, PPP2CA",0.6078488466004118
Amyotrophic lateral sclerosis,KEGG,6,318,1.13,3.17,0.05,0.47893346961251776,"PRPH, PSMC2, PSMC5, RAE1, SEM1, TUBAL3",0.6078488466004118
Fc gamma R-mediated phagocytosis,KEGG,2,86,1.4,1.29,0.05,0.479245041493561,"PRKCA, SCIN",0.6078488466004118
RAF/MAP Kinase Cascade R-HSA-5673001,Reactome,5,261,1.15,2.32,0.05,0.4795149313460286,"PPP2CA, PSMC2, PSMC5, RAPGEF2, SEM1",0.6078488466004118
Colorectal cancer,KEGG,2,85,1.42,2.31,0.05,0.48066070989069065,"APC2, TGFB3",0.6078488466004118
Collagen Formation R-HSA-1474290,Reactome,2,86,1.4,2.05,0.04,0.48351352155207605,"COL18A1, COL9A1",0.6078488466004118
Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,Reactome,2,86,1.4,2.33,0.04,0.48452003553944967,"CD1C, TARP",0.6078488466004118
Telomere Maintenance R-HSA-157579,Reactome,2,86,1.4,3.66,0.03,0.48764982944375623,"H2AX, H3-4",0.6078488466004118
MAPK1/MAPK3 Signaling R-HSA-5684996,Reactome,5,267,1.13,2.32,0.02,0.4923628349773214,"PPP2CA, PSMC2, PSMC5, RAPGEF2, SEM1",0.6078488466004118
Metabolism Of Carbohydrates R-HSA-71387,Reactome,5,267,1.13,2.38,0.02,0.49246121228653456,"NDST3, NDST4, PPP2CA, PRKCA, SPAM1",0.6078488466004118
Immune System R-HSA-168256,Reactome,30,1760,1.03,6.13,0.02,0.4924885421678411,"AMPD3, ASB12, ASB7, CARD11, CD1C, CTSA, CYFIP1, DEFB103A, DNM3, EIF4A2, FBXO21, HNRNPF, ILF2, MYH2, NLRP3, OTUD5, PKP1, PPP2CA, PRKCA, PSMC2, PSMC5, SEC14L2, SEC22B, SEM1, SLC15A4, TARP, TLR8, TNFRSF6B, TRIM29, UBE3A",0.6078488466004118
Interferon Alpha Response,Hallmark,2,89,1.35,2.22,0.01,0.4955203022549163,"MOV10, PROCR",0.6078488466004118
Interleukin-1 Family Signaling R-HSA-446652,Reactome,3,149,1.21,2.11,0.01,0.49603210903096195,"PSMC2, PSMC5, SEM1",0.6078488466004118
Regulation Of TP53 Activity R-HSA-5633007,Reactome,3,150,1.2,2.58,0.0,0.4990718752152497,"BRD7, MDM4, PPP2CA",0.6078488466004118
Peptide Ligand-Binding Receptors R-HSA-375276,Reactome,3,181,1.0,3.41,-0.0,0.5012181713058901,"ECE1, NLRP3, TACR2",0.6078488466004118
Systemic lupus erythematosus,KEGG,2,122,0.99,5.49,-0.01,0.5034616165687583,"H2AX, H3-4",0.6078488466004118
Signaling By VEGF R-HSA-194138,Reactome,2,91,1.32,1.49,-0.01,0.5035350529010165,"CYFIP1, PRKCA",0.6078488466004118
Muscle Contraction R-HSA-397014,Reactome,3,183,0.99,5.3,-0.01,0.5043234869659341,"MYH3, PRKCA, TNNT2",0.6078488466004118
UV Response Up,Hallmark,3,153,1.18,3.29,-0.02,0.5061605471586519,"H2AX, RHOB, SLC6A8",0.6078488466004118
Prion disease,KEGG,4,244,0.99,3.27,-0.02,0.5063652522939948,"PSMC2, PSMC5, SEM1, TUBAL3",0.6078488466004118
Neutrophil Degranulation R-HSA-6798695,Reactome,7,427,0.99,4.28,-0.02,0.5074098187473123,"AMPD3, CTSA, CYFIP1, ILF2, PKP1, PSMC2, SLC15A4",0.6078488466004118
ER To Golgi Anterograde Transport R-HSA-199977,Reactome,2,124,0.97,2.92,-0.03,0.5101868012728848,"GOLGA2, SEC22B",0.6078488466004118
DNA Repair R-HSA-73894,Reactome,5,277,1.09,3.64,-0.03,0.5105002688106156,"GTF2H4, H2AX, H3-4, NSD2, SEM1",0.6078488466004118
SARS-CoV Infections R-HSA-9679506,Reactome,5,312,0.96,4.54,-0.04,0.515731457411452,"CHMP4C, CRBN, NLRP3, TJP1, TLR8",0.6078488466004118
Pathways of neurodegeneration,KEGG,7,402,1.05,3.11,-0.04,0.5164829838470132,"APC2, PRKCA, PRPH, PSMC2, PSMC5, SEM1, TUBAL3",0.6078488466004118
Diseases Of Glycosylation R-HSA-3781865,Reactome,2,126,0.95,2.49,-0.04,0.5168092674493227,"ADAMTS6, CTSA",0.6078488466004118
KRAS Signaling Up,Hallmark,3,189,0.95,3.41,-0.04,0.5176293048402593,"INHBA, TLR8, TNNT2",0.6078488466004118
Glycerophospholipid metabolism,KEGG,2,96,1.25,2.72,-0.05,0.5186322338711293,"CHAT, GPAT2",0.6078488466004118
SARS-CoV-2-host Interactions R-HSA-9705683,Reactome,3,159,1.13,3.41,-0.05,0.5193718969670486,"NLRP3, TJP1, TLR8",0.6078488466004118
Cellular Responses To Stress R-HSA-2262752,Reactome,11,689,0.96,7.98,-0.05,0.5196573526942903,"EED, H2AX, H3-4, MDM4, MOV10, NLRP3, PSMC2, PSMC5, SEM1, SLC38A9, TFDP1",0.6078488466004118
AGE-RAGE signaling pathway in diabetic complications,KEGG,2,95,1.27,1.66,-0.05,0.519859779270824,"PRKCA, TGFB3",0.6078488466004118
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,Reactome,8,469,1.03,4.81,-0.05,0.5199188633380305,"COL9A1, CYFIP1, DNM3, HNRNPF, KIDINS220, PPP2CA, PRKCA, TIAM1",0.6078488466004118
Purine metabolism,KEGG,2,126,0.95,1.73,-0.05,0.5201682319156056,"AMPD3, PDE8A",0.6078488466004118
IL-2/STAT5 Signaling,Hallmark,3,190,0.95,3.18,-0.05,0.520350919217546,"CYFIP1, RHOB, TIAM1",0.6078488466004118
Chromatin Modifying Enzymes R-HSA-3247509,Reactome,4,223,1.08,4.46,-0.05,0.5207114732973366,"EED, H2AX, KDM5B, NSD2",0.6078488466004118
Toll-like Receptor Cascades R-HSA-168898,Reactome,3,156,1.16,1.28,-0.05,0.520859754058013,"DNM3, PPP2CA, TLR8",0.6078488466004118
GPCR Ligand Binding R-HSA-500792,Reactome,7,415,1.01,8.74,-0.05,0.521035718267867,"CPAMD8, ECE1, GNB2, GNG12, GNG5, NLRP3, TACR2",0.6078488466004118
FoxO signaling pathway,KEGG,2,127,0.95,2.14,-0.05,0.5212030770527994,"FBXO25, TGFB3",0.6078488466004118
TNF-alpha Signaling via NF-kB,Hallmark,3,191,0.94,3.43,-0.05,0.5215733926541871,"INHBA, RHOB, TNC",0.6078488466004118
Ion Channel Transport R-HSA-983712,Reactome,3,161,1.12,3.99,-0.05,0.5219038443800473,"MCOLN3, TRPC4, TRPV6",0.6078488466004118
Cellular Responses To Stimuli R-HSA-8953897,Reactome,11,693,0.95,8.08,-0.06,0.5223235459793927,"EED, H2AX, H3-4, MDM4, MOV10, NLRP3, PSMC2, PSMC5, SEM1, SLC38A9, TFDP1",0.6078488466004118
