pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Gene Expression (Transcription) R-HSA-74160,Reactome,9,1074,0.5,11.21,-0.66,0.7437928337358857,"ARID1B, BRIP1, H2BC11, H2BC13, H2BC17, H2BC9, NCOR2, POU4F1, TAF4",0.7855503517100187
Membrane Trafficking R-HSA-199991,Reactome,4,546,0.44,6.95,-0.66,0.7442958701582629,"AKR1B10, NBAS, SPTBN4, TARP",0.7855503517100187
Immune System R-HSA-168256,Reactome,21,1760,0.72,6.13,-0.66,0.7461357859023108,"BCL11B, CD300C, CFH, CLEC2D, DDX3X, DEFB123, FCN2, GSTA2, HLA-DQA1, HLA-DQA2, HLA-DQB2, HSPA1A, IQGAP2, MUC15, NCR1, PILRA, PKN1, RAP1GAP2, SIGLEC11, SIRPA, TARP",0.7855503517100187
G Alpha (I) Signaling Events R-HSA-418594,Reactome,2,300,0.4,4.17,-0.67,0.7476925034348372,"TAS2R20, TAS2R50",0.7855503517100187
Vesicle-mediated Transport R-HSA-5653656,Reactome,4,582,0.41,6.55,-0.73,0.768415747386407,"AKR1B10, NBAS, SPTBN4, TARP",0.8016639450820148
Post-translational Protein Modification R-HSA-597592,Reactome,12,1261,0.57,7.69,-0.74,0.7715463509658005,"AGBL2, FOXK1, H2BC11, H2BC13, H2BC17, H2BC9, LTBP1, MUC15, NCOR2, SPTBN4, TUBA1A, TUBA1C",0.8016639450820148
Metabolism Of Proteins R-HSA-392499,Reactome,17,1745,0.59,10.0,-0.76,0.7753828720455547,"AGBL2, CES1, EIF2S3, FOXK1, H2BC11, H2BC13, H2BC17, H2BC9, KIF13A, LTBP1, MUC15, NCOR2, SPTBN4, TBCD, TUBA1A, TUBA1C, TUBA4B",0.8016639450820148
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,Reactome,2,403,0.3,5.95,-0.76,0.7765896128907304,"FZD8, NCOR2",0.8016639450820148
GPCR Downstream Signaling R-HSA-388396,Reactome,4,590,0.41,6.29,-0.76,0.7766623603257841,"KALRN, PKN1, TAS2R20, TAS2R50",0.8016639450820148
Metabolism Of Carbohydrates R-HSA-71387,Reactome,2,267,0.45,2.38,-0.76,0.7775174407120746,"HS3ST3A1, MAN2B2",0.8016639450820148
Human papillomavirus infection,KEGG,2,280,0.43,2.62,-0.77,0.7804945976635929,"FZD8, TERT",0.8022421251526713
PI3K-Akt signaling pathway,KEGG,2,318,0.38,3.42,-0.79,0.7845883122411488,"MAGI2, PKN1",0.8024142308262165
Metabolism Of Lipids R-HSA-556833,Reactome,7,713,0.59,3.39,-0.79,0.7854958584895193,"ACOT6, AHRR, AKR1B15, CYP2C19, NCOR2, OXCT2, TAFAZZIN",0.8024142308262165
Amyotrophic lateral sclerosis,KEGG,2,318,0.38,3.17,-0.82,0.7933167470697849,"TUBA1A, TUBA1C",0.806752879507452
Pathways of neurodegeneration,KEGG,3,402,0.45,3.11,-0.83,0.7955269388630627,"FZD8, TUBA1A, TUBA1C",0.806752879507452
MAPK signaling pathway,KEGG,2,288,0.42,2.44,-0.83,0.7970329652965189,"CACNA1I, HSPA1A",0.806752879507452
Signal Transduction R-HSA-162582,Reactome,20,2304,0.52,13.64,-0.88,0.809951569670847,"BCL11B, FMNL2, FZD8, H2BC11, H2BC13, H2BC17, H2BC9, IQGAP2, KALRN, LTBP1, MYH14, NCOR2, NPHP4, PKN1, RALGDS, SHC2, SPTBN4, TAS2R20, TAS2R50, TERT",0.8173371462939854
Disease R-HSA-1643685,Reactome,12,1593,0.45,9.22,-0.99,0.8386616704627493,"BRIP1, FZD8, H2BC11, H2BC13, H2BC17, H2BC9, HSPA1A, MUC15, NCOR2, RBP1, TAF4, TARP",0.8437444684655538
Cytokine Signaling In Immune System R-HSA-1280215,Reactome,5,650,0.46,2.63,-1.12,0.869226171184315,"BCL11B, GSTA2, HLA-DQA1, HLA-DQA2, HLA-DQB2",0.8718522321244488
Hemostasis R-HSA-109582,Reactome,2,517,0.23,3.72,-1.2,0.8842188275235494,"PDE9A, SIRPA",0.8842188275235493
