pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
DNA Double-Strand Break Repair R-HSA-5693532,Reactome,2,134,0.9,2.32,-0.1,0.5405137958000961,"CDK2, POLD4",0.6239722233865407
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,Reactome,2,98,1.23,1.0,-0.1,0.5408824714267525,"DUSP6, MEF2C",0.6239722233865407
G Alpha (I) Signaling Events R-HSA-418594,Reactome,5,300,1.0,4.17,-0.11,0.5434153839552418,"CAMK2A, CCL19, CCL5, GNAI1, RGS10",0.6239722233865407
"Parathyroid hormone synthesis, secretion and action",KEGG,2,103,1.17,2.26,-0.11,0.5435398386317186,"GNAI1, MEF2C",0.6239722233865407
Human cytomegalovirus infection,KEGG,3,198,0.91,2.15,-0.11,0.5444299747268201,"CCL5, EIF4EBP1, GNAI1",0.6239722233865407
Fluid shear stress and atherosclerosis,KEGG,2,132,0.91,1.42,-0.11,0.5445044587474466,"MEF2C, TXN",0.6239722233865407
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,Reactome,2,99,1.21,1.0,-0.12,0.5458775468833849,"DUSP6, MEF2C",0.6239722233865407
PI3K/AKT Signaling In Cancer R-HSA-2219528,Reactome,2,104,1.16,2.2,-0.12,0.5473974931996023,"FGF9, MLST8",0.6239722233865407
HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,Reactome,2,104,1.16,2.05,-0.12,0.5490419337090638,"CDK2, POLD4",0.6239722233865407
mRNA Splicing - Major Pathway R-HSA-72163,Reactome,3,174,1.04,3.12,-0.13,0.5528377913765254,"POLR2C, PPIL3, PUF60",0.6239722233865407
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,Reactome,2,101,1.19,1.0,-0.14,0.5557007377352705,"DUSP6, MEF2C",0.6239722233865407
Glutamatergic synapse,KEGG,2,111,1.08,3.3,-0.14,0.5563910839251793,"GNAI1, HOMER1",0.6239722233865407
Insulin resistance,KEGG,2,108,1.11,2.24,-0.15,0.5593228773142409,"PRKAB1, PRKAG1",0.6239722233865407
DNA Repair R-HSA-73894,Reactome,4,277,0.87,3.64,-0.15,0.5598481417450172,"CDK2, COPS6, POLD4, POLR2C",0.6239722233865407
Homology Directed Repair R-HSA-5693538,Reactome,2,108,1.11,2.2,-0.15,0.5599152349561431,"CDK2, POLD4",0.6239722233865407
MyD88-independent TLR4 Cascade R-HSA-166166,Reactome,2,102,1.18,1.0,-0.15,0.5605299401032311,"DUSP6, MEF2C",0.6239722233865407
Cell-Cell Communication R-HSA-1500931,Reactome,2,114,1.06,3.55,-0.15,0.5613389857405775,"CLDN11, LIMS1",0.6239722233865407
mRNA Splicing R-HSA-72172,Reactome,3,179,1.01,3.21,-0.16,0.5621070619431882,"POLR2C, PPIL3, PUF60",0.6239722233865407
Regulation of actin cytoskeleton,KEGG,3,207,0.87,2.33,-0.16,0.5629450487858516,"ARPC2, FGF9, PFN1",0.6239722233865407
Post-translational Protein Modification R-HSA-597592,Reactome,19,1261,0.91,7.69,-0.16,0.5648355072612864,"BET1L, COPS6, DERL1, DERL2, DPM3, MCFD2, PIGY, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6, RAB24, RAB27A, RAB39A, RAB5C, TRAPPC4, TRAPPC6B, TUSC3",0.6239722233865407
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,Reactome,2,135,0.89,1.0,-0.17,0.5657167386430553,"DUSP6, MEF2C",0.6239722233865407
Cholinergic synapse,KEGG,2,111,1.08,2.38,-0.17,0.5662524727586422,"CAMK2A, GNAI1",0.6239722233865407
G Alpha (S) Signaling Events R-HSA-418555,Reactome,2,147,0.82,2.96,-0.17,0.5664200556716734,"GNAI1, PTH2",0.6239722233865407
Interferon Gamma Response,Hallmark,3,180,1.0,2.93,-0.17,0.5670848025099156,"CCL5, PSMA2, PSMA3",0.6239722233865407
Adaptive Immune System R-HSA-1280218,Reactome,10,663,0.91,3.44,-0.17,0.5681342588673963,"CLTA, HSPA5, MLST8, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6, RNF41, UBE2E2",0.6239722233865407
"Growth hormone synthesis, secretion and action",KEGG,2,118,1.02,3.64,-0.18,0.5694641251936616,"GNAI1, IGF1",0.6239722233865407
Epigenetic Regulation Of Gene Expression R-HSA-212165,Reactome,2,112,1.07,2.33,-0.18,0.5699209268650437,"AEBP2, SAP18",0.6239722233865407
Cellular senescence,KEGG,2,143,0.84,1.97,-0.18,0.5702325483869376,"CDK2, EIF4EBP1",0.6239722233865407
Immune System R-HSA-168256,Reactome,27,1760,0.92,6.13,-0.18,0.572022588331935,"ARPC2, ATP6V0E2, ATP6V1D, ATP6V1G1, BATF, CAMK2A, CCL19, CCL5, CLTA, CYSTM1, DUSP6, HSPA5, ILF2, LAMTOR1, MEF2C, MLST8, PSMA1, PSMA2, PSMA3, PSMB1, PSMB6, RAB24, RAB27A, RAB5C, RNF41, S100A11, UBE2E2",0.6239722233865407
Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,Reactome,2,156,0.77,4.08,-0.19,0.5734192970649273,"GNAI1, PTH2",0.6239722233865407
Signaling pathways regulating pluripotency of stem cells,KEGG,2,118,1.02,3.2,-0.19,0.5740938782669893,"IGF1, PAX6",0.6239722233865407
ESR-mediated Signaling R-HSA-8939211,Reactome,3,179,1.01,2.25,-0.19,0.5741411602443756,"GNAI1, POLR2C, USF1",0.6239722233865407
Estrogen-dependent Gene Expression R-HSA-9018519,Reactome,2,114,1.06,2.38,-0.19,0.5748315537791758,"POLR2C, USF1",0.6239722233865407
Pathways in cancer,KEGG,7,478,0.88,3.13,-0.19,0.5772146372579847,"CAMK2A, CDK2, EGLN3, FGF9, GNAI1, IGF1, RALB",0.624553449075776
Influenza A,KEGG,2,150,0.8,2.62,-0.2,0.5776547468558002,"CCL5, EIF2S1",0.624553449075776
Leishmania Infection R-HSA-9658195,Reactome,3,224,0.81,3.63,-0.2,0.5793125457472917,"ARPC2, GNAI1, PTH2",0.624879465935066
Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,Reactome,3,228,0.79,4.16,-0.2,0.5802452183682756,"POLR2C, PPIL3, PUF60",0.624879465935066
Neurotrophin signaling pathway,KEGG,2,116,1.04,2.3,-0.21,0.5816159044023295,"BDNF, CAMK2A",0.6251226059127399
SARS-CoV-2-host Interactions R-HSA-9705683,Reactome,2,159,0.76,3.41,-0.22,0.5860697397680851,"FAU, RPS10",0.6259458180090919
Fatty Acid Metabolism,Hallmark,2,154,0.78,2.62,-0.22,0.5867784151399221,"ALDOA, MIF",0.6259458180090919
Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,Reactome,2,116,1.04,2.03,-0.22,0.586875572891115,"PANK1, PANK2",0.6259458180090919
NOD-like receptor signaling pathway,KEGG,2,147,0.82,1.68,-0.22,0.5879884636475525,"CCL5, TXN",0.6259458180090919
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,Reactome,2,108,1.11,1.01,-0.22,0.5881139279096412,"DUSP6, MEF2C",0.6259458180090919
Chemical carcinogenesis,KEGG,3,236,0.76,4.0,-0.24,0.5937038855767863,"EIF4EBP1, FGF9, GNAI1",0.6306659951846797
Thyroid hormone signaling pathway,KEGG,2,118,1.02,1.73,-0.25,0.6002899978039538,"HDAC3, MED27",0.6358395362005793
Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,Reactome,2,118,1.02,1.71,-0.26,0.6009032979478002,"CDK2, MAFF",0.6358395362005793
Neuroactive ligand-receptor interaction,KEGG,4,334,0.72,6.7,-0.26,0.6024963485957727,"CGA, GABRA1, PTH2, SLURP1",0.6362920818825762
Neutrophil extracellular trap formation,KEGG,2,173,0.7,3.78,-0.27,0.6062551979774514,"HDAC3, MACROH2A1",0.6390257492194759
Axon guidance,KEGG,2,178,0.68,4.1,-0.28,0.6100142231745896,"CAMK2A, GNAI1",0.6417490671547706
Hemostasis R-HSA-109582,Reactome,7,517,0.81,3.72,-0.29,0.6139223178445082,"CDK2, GNAI1, HSPA5, IGF1, MAFF, MANF, PFN1",0.6442943762934541
Shigellosis,KEGG,3,233,0.77,2.39,-0.29,0.6147937180382593,"ARPC2, CCL5, PFN1",0.6442943762934541
Viral carcinogenesis,KEGG,2,178,0.68,3.53,-0.3,0.6184433683089453,"CDK2, HDAC3",0.6468775461622301
Peptide Ligand-Binding Receptors R-HSA-375276,Reactome,2,181,0.66,3.41,-0.32,0.6253909887856478,"CCL19, CCL5",0.6528938429769859
Mitotic Prometaphase R-HSA-68877,Reactome,2,171,0.7,2.35,-0.33,0.6295090162878942,"CENPA, PAFAH1B1",0.6559387841473097
cGMP-PKG signaling pathway,KEGG,2,161,0.75,1.5,-0.34,0.6342372585393848,"GNAI1, MEF2C",0.6596067488809603
Pathogenic Escherichia coli infection,KEGG,2,187,0.64,3.0,-0.37,0.6436878397911046,"ARPC2, CLDN11",0.6664455173434787
Proteoglycans in cancer,KEGG,2,173,0.7,2.0,-0.37,0.6445310264989076,"CAMK2A, IGF1",0.6664455173434787
Toll-like Receptor Cascades R-HSA-168898,Reactome,2,156,0.77,1.0,-0.37,0.6457297147188932,"DUSP6, MEF2C",0.6664455173434787
Signaling By Rho GTPases R-HSA-194315,Reactome,7,588,0.72,5.89,-0.38,0.6467461232824836,"ARPC2, CENPA, LAMTOR1, PAFAH1B1, PFN1, RHOH, RHOV",0.6664455173434787
Inflammatory Response,Hallmark,2,198,0.61,3.68,-0.38,0.6469159783737064,"CCL5, SLC31A1",0.6664455173434787
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",Reactome,7,603,0.7,6.37,-0.39,0.651667068843543,"ARPC2, CENPA, LAMTOR1, PAFAH1B1, PFN1, RHOH, RHOV",0.67007574310466
Allograft Rejection,Hallmark,2,194,0.62,2.92,-0.41,0.6573455092932858,"CCL19, CCL5",0.6746440753273197
Cytokine-cytokine receptor interaction,KEGG,3,267,0.68,2.85,-0.41,0.6596947523774781,"CCL19, CCL26, CCL5",0.6757848682891239
Xenobiotic Metabolism,Hallmark,2,190,0.63,2.53,-0.42,0.6612951399623268,"IGF1, NINJ1",0.6761557049053005
Biological Oxidations R-HSA-211859,Reactome,2,198,0.61,2.81,-0.43,0.66685197872416,"CHAC2, MAT2A",0.6805629539876474
Calcium signaling pathway,KEGG,2,226,0.53,3.72,-0.48,0.6835105595529563,"CAMK2A, FGF9",0.6962626222311831
GPCR Downstream Signaling R-HSA-388396,Reactome,6,590,0.61,6.29,-0.5,0.6911236264850158,"CAMK2A, CCL19, CCL5, GNAI1, PTH2, RGS10",0.7027067040238708
GPCR Ligand Binding R-HSA-500792,Reactome,3,415,0.43,8.74,-0.51,0.696266349743388,"CCL19, CCL5, PTH2",0.7066197527135498
Signaling By GPCR R-HSA-372790,Reactome,6,638,0.57,7.4,-0.54,0.704067601019464,"CAMK2A, CCL19, CCL5, GNAI1, PTH2, RGS10",0.7132113360976388
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,Reactome,2,308,0.39,6.67,-0.54,0.7068198860389705,"CCL19, CCL5",0.7146734403282924
SLC-mediated Transmembrane Transport R-HSA-425407,Reactome,2,247,0.49,3.5,-0.57,0.7140601017411184,"ARL2BP, SLC31A1",0.7206595481527739
Olfactory transduction,KEGG,2,379,0.32,8.86,-0.59,0.7217339696068782,"CAMK2A, NCALD",0.7270604195670766
Sensory Perception R-HSA-9709957,Reactome,3,546,0.33,11.02,-0.62,0.7337553997747597,"C1D, CLPS, LHX2",0.7378092970110843
RHO GTPase Cycle R-HSA-9012999,Reactome,3,404,0.45,4.69,-0.68,0.7507445020097663,"LAMTOR1, RHOH, RHOV",0.7535045920906844
Metabolism Of Carbohydrates R-HSA-71387,Reactome,2,267,0.45,2.38,-0.76,0.7775174407120746,"GNPDA2, RPE",0.7789440782179683
Metabolism Of Lipids R-HSA-556833,Reactome,6,713,0.51,3.39,-0.95,0.8298998286958854,"FABP4, GPX2, HDAC3, MED20, MED27, STARD10",0.8298998286958854
