pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Amyotrophic lateral sclerosis,KEGG,10,318,1.89,3.17,1.05,0.14730853136591282,"BCL2L1, COX6C, COX7A1, MAP2K3, MAP2K6, NDUFB8, NDUFV2, PSMB4, RAE1, UQCRH",0.5155798597806949
Acyl Chain Remodelling Of PS R-HSA-1482801,Reactome,2,22,5.47,3.42,1.02,0.15292456498377943,"PLA2G2E, PLA2G5",0.5298433888670855
TNF-alpha Signaling via NF-kB,Hallmark,7,191,2.2,3.43,1.02,0.15332464366483428,"CCNL1, DNAJB4, EGR3, KLF6, MAP2K3, SOD2, TGIF1",0.5298433888670855
Mitotic G1 Phase And G1/S Transition R-HSA-453279,Reactome,5,144,2.09,1.86,1.01,0.15594226581954235,"CDK7, CDKN1B, LIN37, PPP2R1A, PSMB4",0.5354998562105039
HSF1-dependent Transactivation R-HSA-3371571,Reactome,2,35,3.44,1.52,0.99,0.16194603488908194,"HSPA2, MLST8",0.5474485367986435
COPII-mediated Vesicle Transport R-HSA-204005,Reactome,3,63,2.86,2.12,0.99,0.16225864082496727,"CNIH3, NAPG, TRAPPC6B",0.5474485367986435
Ras signaling pathway,KEGG,7,223,1.89,2.24,0.98,0.16242978564355354,"BCL2L1, FGF2, GNB4, MAPK1, NTF3, PLA2G2E, PLA2G5",0.5474485367986435
Retrograde Transport At Trans-Golgi-Network R-HSA-6811440,Reactome,2,39,3.08,1.22,0.97,0.16691545392052942,"NAPG, STX6",0.5492210868453329
Intra-Golgi Traffic R-HSA-6811438,Reactome,2,38,3.17,1.32,0.96,0.16838993977402,"NAPG, STX6",0.5492210868453329
Pentose and glucuronate interconversions,KEGG,2,26,4.63,2.92,0.96,0.1688594731196466,"UGDH, UGP2",0.5492210868453329
Arrhythmogenic right ventricular cardiomyopathy,KEGG,3,73,2.47,1.52,0.96,0.16955213934742186,"CACNG2, CTNNA2, SGCD",0.5492210868453329
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,Reactome,14,469,1.8,4.81,0.95,0.16999898843804317,"ATP6V1A, ATP6V1B2, ATP6V1G3, CDK5R2, CLTA, EGR3, EREG, FYN, MAPK1, MEF2C, MLST8, NTF3, PPP2R1A, PSENEN",0.5492210868453329
Signaling By FGFR3 R-HSA-5654741,Reactome,2,37,3.25,1.43,0.95,0.17071847087140213,"MAPK1, PPP2R1A",0.5492210868453329
Signaling By FGFR4 R-HSA-5654743,Reactome,2,38,3.17,1.36,0.95,0.17230964781247377,"MAPK1, PPP2R1A",0.5492210868453329
Signaling By B Cell Receptor (BCR) R-HSA-983705,Reactome,4,106,2.27,1.97,0.94,0.17255329055043744,"BTRC, DAPP1, FYN, PSMB4",0.5492210868453329
Human immunodeficiency virus 1 infection,KEGG,6,183,1.97,2.31,0.94,0.17335119795890097,"BCL2L1, BTRC, GNB4, MAP2K3, MAP2K6, MAPK1",0.5492210868453329
Osteoclast differentiation,KEGG,4,113,2.13,1.62,0.94,0.17353910820818325,"FYN, MAP2K6, MAPK1, TGFBR1",0.5492210868453329
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,Reactome,13,403,1.94,5.95,0.94,0.1740206007770011,"BCL2L1, CDKN1B, CTBP1, EREG, FYN, MAPK1, MLST8, PPM1B, PPP2R1A, PPP2R5B, PSENEN, PSMB4, TGFBR1",0.5492210868453329
Diabetic cardiomyopathy,KEGG,6,177,2.04,2.64,0.93,0.17607078388965552,"COX6C, COX7A1, NDUFB8, NDUFV2, TGFBR1, UQCRH",0.552497977033057
Innate Immune System R-HSA-168249,Reactome,24,918,1.57,5.66,0.92,0.1781523762727905,"ALDOC, ATP6V1A, ATP6V1B2, ATP6V1G3, BCL2L1, BTRC, CAB39, CD53, CNPY3, CSTB, FYN, GSTP1, KPNB1, LEAP2, MAP2K3, MAP2K6, MAPK1, MEF2C, PGRMC1, PPIE, PPP2R1A, PSMB4, S100A1, TOLLIP",0.5536491386440627
PI3K/AKT Signaling In Cancer R-HSA-2219528,Reactome,4,104,2.31,2.2,0.92,0.17888179624373762,"CDKN1B, EREG, FYN, MLST8",0.5536491386440627
Glycolysis / Gluconeogenesis,KEGG,3,65,2.78,2.26,0.92,0.17947966582417418,"ALDOC, ENO2, ENO3",0.5536491386440627
PTEN Regulation R-HSA-6807070,Reactome,5,132,2.28,3.05,0.9,0.18359513332634575,"MAPK1, MLST8, PSMB4, RNF2, SNAI1",0.5631625999785662
Non-alcoholic fatty liver disease,KEGG,5,144,2.09,2.37,0.9,0.18522956234172427,"COX6C, COX7A1, NDUFB8, NDUFV2, UQCRH",0.5650019052434718
MAPK Family Signaling Cascades R-HSA-5683057,Reactome,9,305,1.77,3.05,0.89,0.18718194369174984,"BCL2L1, EREG, FYN, ICMT, MAPK1, PPP2R1A, PPP2R5B, PPP5C, PSMB4",0.5677852291983079
Epithelial cell signaling in Helicobacter pylori infection,KEGG,3,66,2.73,2.34,0.88,0.18843383642047024,"ATP6V1A, ATP6V1B2, ATP6V1G3",0.567955867081351
PD-L1 expression and PD-1 checkpoint pathway in cancer,KEGG,3,87,2.07,1.02,0.88,0.18986160726065388,"MAP2K3, MAP2K6, MAPK1",0.567955867081351
Signaling By WNT R-HSA-195721,Reactome,8,255,1.89,3.37,0.88,0.19035883457122205,"BTRC, CLTA, CTBP1, GNB4, PPP2R1A, PPP2R5B, PSMB4, TMED5",0.567955867081351
Signaling By Interleukins R-HSA-449147,Reactome,11,433,1.53,2.1,0.87,0.1928084783008241,"BCL2L1, BTRC, FYN, IL17F, MAP2K3, MAP2K6, MAPK1, MEF2C, PPP2R1A, PSMB4, TOLLIP",0.5704345434322934
RET Signaling R-HSA-8853659,Reactome,2,39,3.08,1.52,0.87,0.19327910354390893,"DOK5, DOK6",0.5704345434322934
Pathways of neurodegeneration,KEGG,11,402,1.65,3.11,0.86,0.19623326332415875,"BCL2L1, COX6C, COX7A1, MAP2K3, MAP2K6, MAPK1, NDUFB8, NDUFV2, PARK7, PSMB4, UQCRH",0.5760395794354337
Cellular Senescence R-HSA-2559583,Reactome,5,158,1.9,1.94,0.84,0.19996901745906637,"CDKN1B, MAP2K3, MAP2K6, MAPK1, RNF2",0.5822218397397048
Xenobiotic Metabolism,Hallmark,6,190,1.9,2.53,0.84,0.2004719887748434,"DDAH2, DDT, LEAP2, PGRMC1, PTGES, UGDH",0.5822218397397048
Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972,Reactome,2,29,4.15,3.17,0.83,0.20298125480816803,"CAB39, MLST8",0.586390291668041
Synthesis Of PA R-HSA-1483166,Reactome,2,39,3.08,1.68,0.82,0.20513682230410646,"PLA2G2E, PLA2G5",0.5885018009754945
Amino sugar and nucleotide sugar metabolism,KEGG,2,47,2.56,1.0,0.82,0.20586784612879022,"UGDH, UGP2",0.5885018009754945
Basal transcription factors,KEGG,2,43,2.8,1.35,0.81,0.20997063262547333,"CDK7, TAF9",0.5893702325616715
Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,Reactome,2,46,2.61,1.13,0.8,0.21251397463006405,"MAPK1, TGIF1",0.5893702325616715
Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,Reactome,3,67,2.69,2.81,0.79,0.21446014928445317,"CDK7, COPS7A, PPIE",0.5893702325616715
Hypoxia,Hallmark,6,191,1.89,2.82,0.79,0.21517883153805195,"ALDOC, CDKN1B, ENO2, ENO3, KLF6, UGP2",0.5893702325616715
Pancreatic cancer,KEGG,3,74,2.44,2.18,0.78,0.21681667259282839,"BCL2L1, MAPK1, TGFBR1",0.5893702325616715
Interleukin-1 Signaling R-HSA-9020702,Reactome,4,111,2.17,2.49,0.78,0.21759849116678975,"BTRC, MAP2K6, PSMB4, TOLLIP",0.5893702325616715
Hippo signaling pathway,KEGG,5,148,2.03,2.9,0.77,0.21959186848517614,"BTRC, CTNNA2, PPP2R1A, PPP2R2B, TGFBR1",0.5893702325616715
Clathrin-mediated Endocytosis R-HSA-8856828,Reactome,4,128,1.88,1.54,0.77,0.2213818607303285,"CLTA, COPS7A, EREG, NECAP1",0.5893702325616715
Nuclear Events Mediated By NFE2L2 R-HSA-9759194,Reactome,3,75,2.41,2.19,0.77,0.22167480962590114,"BTRC, PRDX1, PSMB4",0.5893702325616715
Vascular smooth muscle contraction,KEGG,4,131,1.84,1.4,0.77,0.22175821705814247,"KCNMB2, MAPK1, PLA2G2E, PLA2G5",0.5893702325616715
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",Reactome,4,106,2.27,3.01,0.76,0.2226391073935452,"COX6C, NDUFB8, NDUFV2, UQCRH",0.5893702325616715
Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,Reactome,3,71,2.54,2.6,0.76,0.22328818521386973,"CDC40, MAGOHB, SRSF9",0.5893702325616715
Kaposi sarcoma-associated herpesvirus infection,KEGG,5,166,1.81,2.0,0.75,0.22622738488121846,"ATG3, FGF2, GNB4, MAP2K6, MAPK1",0.5893702325616715
Huntington disease,KEGG,8,266,1.81,3.94,0.75,0.22670359088624004,"CLTA, COX6C, COX7A1, NDUFB8, NDUFV2, PSMB4, SOD2, UQCRH",0.5893702325616715
Fluid shear stress and atherosclerosis,KEGG,4,132,1.82,1.42,0.75,0.22703142661954784,"GSTA4, GSTP1, MAP2K6, MEF2C",0.5893702325616715
ErbB signaling pathway,KEGG,3,84,2.15,1.63,0.74,0.23011681141332474,"CDKN1B, EREG, MAPK1",0.5893702325616715
Viral myocarditis,KEGG,2,46,2.61,1.34,0.73,0.23208152001164012,"FYN, SGCD",0.5893702325616715
Apelin signaling pathway,KEGG,4,131,1.84,1.54,0.73,0.23219554496307787,"GNB4, MAPK1, MEF2C, TGFBR1",0.5893702325616715
FLT3 Signaling R-HSA-9607240,Reactome,2,35,3.44,2.76,0.73,0.23245100524316326,"CDKN1B, FYN",0.5893702325616715
MTOR Signaling R-HSA-165159,Reactome,2,40,3.01,2.03,0.72,0.23428135442936815,"CAB39, MLST8",0.5893702325616715
UCH Proteinases R-HSA-5689603,Reactome,3,91,1.98,1.25,0.72,0.23435190280216062,"PSMB4, TGFBR1, UCHL5",0.5893702325616715
AMPK signaling pathway,KEGG,4,120,2.0,2.22,0.72,0.23466575753918595,"CAB39, PPP2R1A, PPP2R2B, PPP2R5B",0.5893702325616715
Platelet Homeostasis R-HSA-418346,Reactome,3,81,2.23,1.94,0.72,0.23516400061784037,"GNB4, PPP2R1A, PPP2R5B",0.5893702325616715
Adrenergic signaling in cardiomyocytes,KEGG,5,146,2.06,3.51,0.72,0.23581523003185717,"CACNG2, MAPK1, PPP2R1A, PPP2R2B, PPP2R5B",0.5893702325616715
Phagosome,KEGG,4,135,1.78,1.4,0.72,0.23635685440448306,"ATP6V1A, ATP6V1B2, ATP6V1G3, STX12",0.5893702325616715
Glycerophospholipid Biosynthesis R-HSA-1483206,Reactome,4,127,1.89,1.82,0.72,0.23691735057682378,"PITPNB, PLA2G2E, PLA2G5, PTPMT1",0.5893702325616715
NGF-stimulated Transcription R-HSA-9031628,Reactome,2,38,3.17,2.43,0.71,0.23986749737281515,"CDK5R2, EGR3",0.5893702325616715
TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,Reactome,2,40,3.01,2.14,0.71,0.23999819405834666,"TGFBR1, UCHL5",0.5893702325616715
Intrinsic Pathway For Apoptosis R-HSA-109606,Reactome,2,46,2.61,1.45,0.71,0.24034516162684122,"BCL2L1, MAPK1",0.5893702325616715
Fat digestion and absorption,KEGG,2,42,2.86,1.93,0.7,0.24258494386925172,"PLA2G2E, PLA2G5",0.5893702325616715
Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,Reactome,7,228,1.85,4.16,0.69,0.24402467249269671,"CDC40, CPSF4, CPSF7, MAGOHB, PPIE, SRSF10, SRSF9",0.5893702325616715
Signaling By ERBB4 R-HSA-1236394,Reactome,2,52,2.31,1.0,0.69,0.2450353938200352,"EREG, PSENEN",0.5893702325616715
Opioid Signaling R-HSA-111885,Reactome,3,86,2.1,1.73,0.69,0.24557687226470915,"GNB4, MAPK1, PPP2R1A",0.5893702325616715
"Cell Cycle, Mitotic R-HSA-69278",Reactome,13,499,1.57,4.75,0.69,0.24627944184135397,"BTRC, CDK7, CDKN1B, GINS1, KPNB1, LIN37, MAPK1, NEK6, PPME1, PPP2R1A, PPP2R5B, PSMB4, TUBG2",0.5893702325616715
Glutamatergic synapse,KEGG,4,111,2.17,3.3,0.68,0.24866326395270388,"GLS2, GNB4, GRIK2, MAPK1",0.5893702325616715
Signaling By FGFR1 R-HSA-5654736,Reactome,2,47,2.56,1.49,0.67,0.2509235321225354,"MAPK1, PPP2R1A",0.5893702325616715
"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",Reactome,2,53,2.27,1.0,0.67,0.2527745387422732,"BCL2L1, MAP2K6",0.5893702325616715
FoxO signaling pathway,KEGG,4,127,1.89,2.14,0.66,0.2544246478851421,"CDKN1B, MAPK1, SOD2, TGFBR1",0.5893702325616715
Host Interactions Of HIV Factors R-HSA-162909,Reactome,4,124,1.94,2.36,0.66,0.25457888420617186,"BTRC, FYN, KPNB1, PSMB4",0.5893702325616715
Dopaminergic synapse,KEGG,4,128,1.88,2.09,0.66,0.2550102023419385,"GNB4, PPP2R1A, PPP2R2B, PPP2R5B",0.5893702325616715
Interferon Signaling R-HSA-913531,Reactome,5,165,1.82,2.67,0.66,0.25518046969673713,"EIF4E3, KPNA3, KPNB1, PPM1B, TRIM2",0.5893702325616715
Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202,Reactome,4,125,1.92,2.31,0.66,0.2554667692233227,"BTRC, FYN, MAPK1, PSMB4",0.5893702325616715
Transcriptional misregulation in cancer,KEGG,5,174,1.73,2.13,0.66,0.2559596800214394,"BCL2L1, CDKN1B, FUT8, HHEX, MEF2C",0.5893702325616715
Cellular Responses To Stress R-HSA-2262752,Reactome,18,689,1.57,7.98,0.65,0.257061407999177,"ATP6V1A, ATP6V1B2, ATP6V1G3, BTRC, CDKN1B, COX6C, GSTP1, HSPA2, MAP2K3, MAP2K6, MAPK1, MEF2C, MLST8, PPP2R5B, PRDX1, PSMB4, RNF2, RPL9",0.5893702325616715
Transcriptional Regulation By TP53 R-HSA-3700989,Reactome,9,333,1.63,3.89,0.65,0.2575182884840192,"CDK7, CDKN1B, COX6C, GLS2, MAP2K6, MLST8, PPP2R1A, PRDX1, TAF9",0.5893702325616715
S Phase R-HSA-69242,Reactome,5,157,1.92,3.34,0.65,0.258178749685492,"CDK7, CDKN1B, GINS1, LIN37, PSMB4",0.5893702325616715
GnRH signaling pathway,KEGG,3,91,1.98,1.57,0.65,0.25873316776724203,"MAP2K3, MAP2K6, MAPK1",0.5893702325616715
Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402,Reactome,2,36,3.34,3.32,0.65,0.2593332452243647,"BTRC, CTBP1",0.5893702325616715
Metabolism Of Carbohydrates R-HSA-71387,Reactome,7,267,1.58,2.38,0.65,0.25943601028908014,"ALDOC, ENO2, ENO3, HS2ST1, HS6ST1, PPP2R1A, UGP2",0.5893702325616715
Cellular Responses To Stimuli R-HSA-8953897,Reactome,18,693,1.56,8.08,0.64,0.2611917940038043,"ATP6V1A, ATP6V1B2, ATP6V1G3, BTRC, CDKN1B, COX6C, GSTP1, HSPA2, MAP2K3, MAP2K6, MAPK1, MEF2C, MLST8, PPP2R5B, PRDX1, PSMB4, RNF2, RPL9",0.5893702325616715
Ether lipid metabolism,KEGG,2,47,2.56,1.66,0.64,0.2617324773940053,"PLA2G2E, PLA2G5",0.5893702325616715
GABAergic synapse,KEGG,3,87,2.07,1.94,0.64,0.2623021364697549,"GLS2, GNB4, SLC6A1",0.5893702325616715
Th17 cell differentiation,KEGG,3,102,1.77,1.0,0.62,0.2661085517131964,"IL17F, MAPK1, TGFBR1",0.5930958560961912
Cellular Response To Starvation R-HSA-9711097,Reactome,5,145,2.07,4.83,0.62,0.267493302865477,"ATP6V1A, ATP6V1B2, ATP6V1G3, MLST8, RPL9",0.5930958560961912
Rheumatoid arthritis,KEGG,3,81,2.23,2.69,0.61,0.2699781058979567,"ATP6V1A, ATP6V1B2, ATP6V1G3",0.5930958560961912
Alzheimer disease,KEGG,8,319,1.51,2.52,0.61,0.27020770037739034,"COX6C, COX7A1, MAPK1, NDUFB8, NDUFV2, PSENEN, PSMB4, UQCRH",0.5930958560961912
Signaling By ERBB2 R-HSA-1227986,Reactome,2,45,2.67,2.07,0.61,0.2708431037521962,"EREG, FYN",0.5930958560961912
Colorectal cancer,KEGG,3,85,2.12,2.31,0.61,0.27149857138448363,"EREG, MAPK1, TGFBR1",0.5930958560961912
Neurotransmitter Release Cycle R-HSA-112310,Reactome,2,49,2.45,1.6,0.61,0.27210126221247705,"GLS2, SLC6A1",0.5930958560961912
EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025,Reactome,3,88,2.05,2.05,0.6,0.2726502928207765,"NEK6, PPP2R1A, PPP2R5B",0.5930958560961912
ESR-mediated Signaling R-HSA-8939211,Reactome,5,179,1.68,2.25,0.6,0.2749730322030237,"CDKN1B, EREG, GNB4, MAPK1, PPP5C",0.5957749031065513
Glutathione metabolism,KEGG,2,54,2.23,1.22,0.58,0.28022356829682704,"GSTA4, GSTP1",0.6029595979880796
AGE-RAGE signaling pathway in diabetic complications,KEGG,3,95,1.9,1.66,0.58,0.2824852729404007,"CDKN1B, MAPK1, TGFBR1",0.6029595979880796
Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091,Reactome,2,49,2.45,1.78,0.57,0.28299849297764634,"HS2ST1, HS6ST1",0.6029595979880796
Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,Reactome,2,50,2.41,1.69,0.57,0.2841514121728577,"CDKN1B, EREG",0.6029595979880796
FCGR3A-mediated Phagocytosis R-HSA-9664422,Reactome,2,45,2.67,2.39,0.57,0.28516114288760663,"FYN, MAPK1",0.6029595979880796
Cellular Response To Heat Stress R-HSA-3371556,Reactome,3,94,1.92,1.83,0.56,0.28739627316657756,"HSPA2, MAPK1, MLST8",0.6029595979880796
Hedgehog Off State R-HSA-5610787,Reactome,3,92,1.96,2.04,0.56,0.2890555951582915,"BTRC, KIF3A, PSMB4",0.6029595979880796
Golgi Associated Vesicle Biogenesis R-HSA-432722,Reactome,2,49,2.45,1.91,0.56,0.2892784920320135,"CLTA, NECAP1",0.6029595979880796
Retrograde endocannabinoid signaling,KEGG,4,137,1.76,2.19,0.55,0.28970588146426224,"GNB4, MAPK1, NDUFB8, NDUFV2",0.6029595979880796
Influenza Infection R-HSA-168255,Reactome,5,148,2.03,5.69,0.55,0.2903785576982183,"CLTA, CPSF4, KPNA3, KPNB1, RPL9",0.6029595979880796
Myogenesis,Hallmark,6,190,1.9,5.92,0.55,0.29145559235419843,"COX7A1, ENO3, FGF2, MEF2C, MYL1, SGCD",0.6029595979880796
HIV Infection R-HSA-162906,Reactome,6,208,1.73,4.12,0.55,0.29154090452170883,"BTRC, CDK7, FYN, KPNB1, PSMB4, TAF9",0.6029595979880796
Vpu Mediated Degradation Of CD4 R-HSA-180534,Reactome,2,49,2.45,2.02,0.54,0.2945692827327423,"BTRC, PSMB4",0.6046073845618587
GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114,Reactome,2,49,2.45,2.05,0.54,0.2961623761586214,"BTRC, PSMB4",0.6046073845618587
Endometrial cancer,KEGG,2,58,2.07,1.06,0.53,0.2963646584335541,"CTNNA2, MAPK1",0.6046073845618587
Hedgehog signaling pathway,KEGG,2,53,2.27,1.56,0.53,0.2967669946201065,"BTRC, KIF3A",0.6046073845618587
Cellular Response To Chemical Stress R-HSA-9711123,Reactome,5,176,1.71,3.17,0.52,0.3002424154054899,"BTRC, COX6C, GSTP1, PRDX1, PSMB4",0.6094139732765705
TCF Dependent Signaling In Response To WNT R-HSA-201681,Reactome,5,177,1.7,3.21,0.51,0.3036425619058686,"BTRC, CTBP1, PPP2R1A, PPP2R5B, PSMB4",0.6127804006932278
Axon Guidance R-HSA-422475,Reactome,12,491,1.47,5.51,0.51,0.30499510920309836,"CLTA, DOK5, DOK6, EFNB2, FYN, MAGOHB, MAPK1, PSENEN, PSMB4, RDX, RPL9, ST8SIA4",0.6127804006932278
L1CAM Interactions R-HSA-373760,Reactome,3,93,1.94,2.32,0.51,0.30526789192043585,"CLTA, MAPK1, RDX",0.6127804006932278
Immune System R-HSA-168256,Reactome,36,1760,1.23,6.13,0.5,0.3086493074263643,"ALDOC, ATP6V1A, ATP6V1B2, ATP6V1G3, BCL2L1, BTRC, CAB39, CD53, CDKN1B, CLTA, CNPY3, CSTB, DAPP1, DET1, EIF4E3, FYN, GSTP1, IL17F, KIF3A, KPNA3, KPNB1, LEAP2, MAP2K3, MAP2K6, MAPK1, MEF2C, MLST8, PGRMC1, PPIE, PPM1B, PPP2R1A, PPP2R5B, PSMB4, S100A1, TOLLIP, TRIM2",0.6135850237765785
Prostate cancer,KEGG,3,96,1.88,2.1,0.5,0.3088868537255816,"CDKN1B, GSTP1, MAPK1",0.6135850237765785
HIV Transcription Initiation R-HSA-167161,Reactome,2,44,2.73,3.31,0.5,0.30904007607794703,"CDK7, TAF9",0.6135850237765785
TNF signaling pathway,KEGG,3,106,1.7,1.31,0.49,0.3119913934821148,"MAP2K3, MAP2K6, MAPK1",0.6172003653667922
RNA Polymerase II Transcription R-HSA-73857,Reactome,22,941,1.41,10.27,0.48,0.31528070224237253,"CDC40, CDK7, CDKN1B, COX6C, CPSF4, CPSF7, GLS2, MAGOHB, MAP2K6, MAPK1, MED27, MEF2C, MLST8, NRBP1, PPP2R1A, PRDX1, PSMB4, RNF2, SRSF9, TAF9, TFAP2D, TGIF1",0.6182056071179689
SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113,Reactome,2,52,2.31,2.09,0.48,0.3165998763647646,"BTRC, PSMB4",0.6182056071179689
Metabolism Of RNA R-HSA-8953854,Reactome,15,608,1.48,8.87,0.48,0.316634723236232,"C1D, CDC40, CDK7, CPSF4, CPSF7, DDX47, FBL, GEMIN6, MAGOHB, PPIE, PPP2R1A, PSMB4, RPL9, SRSF10, SRSF9",0.6182056071179689
mTORC1 Signaling,Hallmark,5,194,1.55,2.29,0.48,0.3170285164707533,"DAPP1, MAP2K3, PITPNB, PRDX1, UCHL5",0.6182056071179689
Long-term depression,KEGG,2,58,2.07,1.36,0.47,0.3183741442147423,"MAPK1, PPP2R1A",0.6185099779129274
Interleukin-1 Family Signaling R-HSA-446652,Reactome,4,149,1.61,2.08,0.46,0.3242058423028257,"BTRC, MAP2K6, PSMB4, TOLLIP",0.6185099779129274
Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,Reactome,2,49,2.45,2.87,0.45,0.3254467726404316,"MAPK1, PPM1B",0.6185099779129274
Neutrophil Degranulation R-HSA-6798695,Reactome,10,427,1.41,4.28,0.45,0.32804040111620036,"ALDOC, CAB39, CD53, CSTB, GSTP1, KPNB1, MAPK1, PGRMC1, PPIE, TOLLIP",0.6185099779129274
Estrogen Response Late,Hallmark,5,190,1.58,2.98,0.44,0.32868360318619894,"COX6C, EGR3, EMP2, PTGES, UGDH",0.6185099779129274
NIK To Noncanonical NF-kB Signaling R-HSA-5676590,Reactome,2,56,2.15,1.82,0.44,0.32953998466382983,"BTRC, PSMB4",0.6185099779129274
Nervous System Development R-HSA-9675108,Reactome,12,512,1.41,5.8,0.44,0.33138555420527793,"CLTA, DOK5, DOK6, EFNB2, FYN, MAGOHB, MAPK1, PSENEN, PSMB4, RDX, RPL9, ST8SIA4",0.6185099779129274
Nucleotide Excision Repair R-HSA-5696398,Reactome,3,94,1.92,3.03,0.44,0.33150139876572093,"CDK7, COPS7A, PPIE",0.6185099779129274
Macroautophagy R-HSA-1632852,Reactome,3,101,1.79,2.2,0.43,0.33283002468758716,"ATG3, MLST8, PARK7",0.6185099779129274
IL-2/STAT5 Signaling,Hallmark,5,190,1.58,3.18,0.43,0.33376874699752784,"BCL2L1, ENO3, GLIPR2, KLF6, S100A1",0.6185099779129274
rRNA Modification In Nucleus And Cytosol R-HSA-6790901,Reactome,2,44,2.73,4.5,0.43,0.33448867283150385,"DDX47, FBL",0.6185099779129274
Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219,Reactome,2,63,1.91,1.12,0.42,0.3366469831680017,"SLC35A1, ST8SIA4",0.6185099779129274
Allograft Rejection,Hallmark,5,194,1.55,2.92,0.42,0.336795330741273,"CARTPT, EIF3D, EREG, RPL9, ST8SIA4",0.6185099779129274
Cell Cycle R-HSA-1640170,Reactome,14,613,1.37,6.45,0.42,0.3372268062425616,"BTRC, CDK7, CDKN1B, GINS1, HSPA2, KPNB1, LIN37, MAPK1, NEK6, PPME1, PPP2R1A, PPP2R5B, PSMB4, TUBG2",0.6185099779129274
Notch signaling pathway,KEGG,2,59,2.04,1.59,0.42,0.33730034464435643,"CTBP1, PSENEN",0.6185099779129274
Signaling By Nuclear Receptors R-HSA-9006931,Reactome,6,250,1.44,2.6,0.42,0.3388715832218456,"CDKN1B, CRABP2, EREG, GNB4, MAPK1, PPP5C",0.6185099779129274
GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785,Reactome,2,56,2.15,2.09,0.41,0.34001254677190024,"BTRC, PSMB4",0.6185099779129274
Degradation Of GLI2 By Proteasome R-HSA-5610783,Reactome,2,56,2.15,2.1,0.41,0.3406333406115548,"BTRC, PSMB4",0.6185099779129274
Chemical carcinogenesis,KEGG,6,236,1.53,4.0,0.4,0.34301337386604275,"FGF2, GSTA4, GSTP1, KPNA3, KPNB1, MAPK1",0.6185099779129274
Regulation Of TP53 Activity R-HSA-5633007,Reactome,4,150,1.6,2.58,0.4,0.34381265563133545,"MAP2K6, MLST8, PPP2R1A, TAF9",0.6185099779129274
Complex I Biogenesis R-HSA-6799198,Reactome,2,50,2.41,3.47,0.4,0.345437277870625,"NDUFB8, NDUFV2",0.6185099779129274
Mitotic Prophase R-HSA-68875,Reactome,3,107,1.69,1.95,0.39,0.34769461233908616,"MAPK1, NEK6, PPP2R1A",0.6185099779129274
Autophagy,KEGG,4,159,1.51,1.86,0.39,0.3479217232394931,"ATG3, BCL2L1, MAPK1, MLST8",0.6185099779129274
KEAP1-NFE2L2 Pathway R-HSA-9755511,Reactome,3,96,1.88,3.44,0.39,0.34823574935737994,"BTRC, PRDX1, PSMB4",0.6185099779129274
Degradation Of GLI1 By Proteasome R-HSA-5610780,Reactome,2,56,2.15,2.48,0.38,0.3527386552065055,"BTRC, PSMB4",0.6185099779129274
Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,Reactome,2,55,2.19,2.7,0.38,0.35340244691099565,"CDK7, PPIE",0.6185099779129274
Defective CFTR Causes Cystic Fibrosis R-HSA-5678895,Reactome,2,57,2.11,2.35,0.37,0.3543748767552236,"ERLIN1, PSMB4",0.6185099779129274
MicroRNAs in cancer,KEGG,4,152,1.58,2.77,0.37,0.354637793681081,"CDKN1B, GLS2, MAPK1, RDX",0.6185099779129274
Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761,Reactome,2,59,2.04,2.07,0.37,0.35647381984918414,"BTRC, PSMB4",0.6185099779129274
Oxidative Phosphorylation,Hallmark,5,191,1.57,4.23,0.37,0.35687403348108193,"COX6C, MTX2, NDUFB8, NDUFV2, UQCRH",0.6185099779129274
