pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Signaling By Leptin R-HSA-2586552,Reactome,3,11,16.4,2.02,3.84,6.095758301677564e-05,"PTPN11, STAT3, STAT5B",0.026155819817228657
Metabolism Of Folate And Pterines R-HSA-196757,Reactome,3,15,12.03,1.5,3.71,0.00010420645345509425,"MTHFD1L, MTHFD2, MTHFR",0.026155819817228657
One carbon pool by folate,KEGG,3,18,10.02,1.5,3.31,0.0004652137798260276,"MTHFD1L, MTHFD2, MTHFR",0.07784577249088863
Signaling By SCF-KIT R-HSA-1433557,Reactome,4,40,6.01,1.29,3.09,0.0010159407585584306,"PRKCA, PTPN11, STAT3, STAT5B",0.12750056519908304
Disorders Of Developmental Biology R-HSA-9675151,Reactome,2,12,10.02,1.0,2.94,0.0016575266264972452,"NCOR1, PRKCA",0.16641567330032342
Interleukin-9 Signaling R-HSA-8985947,Reactome,2,9,13.36,1.55,2.83,0.002344624001770655,"STAT3, STAT5B",0.19616687481481146
STAT5 Activation R-HSA-9645135,Reactome,2,7,17.18,2.28,2.71,0.0033472805902978364,"PTPN11, STAT5B",0.240047836618502
Interleukin-21 Signaling R-HSA-9020958,Reactome,2,10,12.03,1.55,2.65,0.004029462060766863,"STAT3, STAT5B",0.25284874431312065
Acetylcholine Regulates Insulin Secretion R-HSA-399997,Reactome,2,10,12.03,1.69,2.54,0.005548454977481133,"GNA14, PRKCA",0.3015307917413812
STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518,Reactome,2,10,12.03,1.78,2.47,0.006760435939397022,"PTPN11, STAT5B",0.3015307917413812
RHOD GTPase Cycle R-HSA-9013405,Reactome,4,46,5.23,1.65,2.46,0.007039983542811824,"ANKFY1, CAPZB, LMAN1, RHOD",0.3015307917413812
Interleukin-6 Signaling R-HSA-1059683,Reactome,2,11,10.93,1.61,2.45,0.007207907372303933,"PTPN11, STAT3",0.3015307917413812
Apoptosis Induced DNA Fragmentation R-HSA-140342,Reactome,2,13,9.25,1.34,2.4,0.00810218154234709,"H1-3, KPNA1",0.31286885648140306
GAB1 Signalosome R-HSA-180292,Reactome,2,17,7.08,1.05,2.25,0.01208818721724654,"BTC, PTPN11",0.3864306232566405
Necroptosis,KEGG,7,135,3.12,1.65,2.24,0.012537582715637834,"CAPN1, CHMP4C, H2AC11, H2AC12, H2AC13, STAT3, STAT5B",0.3864306232566405
Interleukin-20 Family Signaling R-HSA-8854691,Reactome,3,26,6.94,2.02,2.23,0.012831953413135014,"PTPN11, STAT3, STAT5B",0.3864306232566405
"Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988",Reactome,3,41,4.4,1.0,2.22,0.013086296006698982,"PRKCA, PTPN11, STAT5B",0.3864306232566405
Signaling By VEGF R-HSA-194138,Reactome,6,91,3.97,2.28,2.17,0.014882669346232289,"ABI2, ELMO1, FLT1, ITPR1, NCF2, PRKCA",0.41506111176714494
Downstream Signal Transduction R-HSA-186763,Reactome,3,28,6.44,2.02,2.12,0.017187054260503515,"PTPN11, STAT3, STAT5B",0.45410006519856655
ERK/MAPK Targets R-HSA-198753,Reactome,2,21,5.73,1.0,1.97,0.02469532357200085,"DUSP3, MEF2A",0.6198526216572213
Prolactin Receptor Signaling R-HSA-1170546,Reactome,2,15,8.02,1.76,1.9,0.02839893907711696,"PTPN11, STAT5B",0.6518331601038294
Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803,Reactome,2,20,6.01,1.25,1.82,0.034084510020448135,"CAPN1, CDC25A",0.6518331601038294
VEGFR2 Mediated Cell Proliferation R-HSA-5218921,Reactome,2,17,7.08,1.64,1.81,0.03546108561656547,"ITPR1, PRKCA",0.6518331601038294
Vibrio cholerae infection,KEGG,4,49,4.91,2.83,1.79,0.03707480182822939,"ATP6V1G3, PRKCA, SEC61A2, SEC61B",0.6518331601038294
Signaling By KIT In Disease R-HSA-9669938,Reactome,2,18,6.68,1.55,1.78,0.03766988667553906,"STAT3, STAT5B",0.6518331601038294
VEGFA-VEGFR2 Pathway R-HSA-4420097,Reactome,5,85,3.54,2.19,1.78,0.03787405214622881,"ABI2, ELMO1, ITPR1, NCF2, PRKCA",0.6518331601038294
VxPx Cargo-Targeting To Cilium R-HSA-5620916,Reactome,2,20,6.01,1.34,1.76,0.038929353641093824,"RAB11A, RAB8A",0.6518331601038294
Aldosterone synthesis and secretion,KEGG,5,96,3.13,1.82,1.72,0.04234625587646268,"CAMK1D, CYP11A1, DAGLB, ITPR1, PRKCA",0.6518331601038294
HS-GAG Degradation R-HSA-2024096,Reactome,2,20,6.01,1.41,1.72,0.04250547515485185,"GLB1L, GPC6",0.6518331601038294
Interleukin-15 Signaling R-HSA-8983432,Reactome,2,14,8.59,2.42,1.7,0.04420732952822536,"STAT3, STAT5B",0.6518331601038294
Viral myocarditis,KEGG,3,46,3.92,1.39,1.7,0.04455761446967437,"CXADR, MYH7, SGCG",0.6518331601038294
Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648,Reactome,2,15,8.02,2.28,1.67,0.046991440806210635,"PTPN11, STAT5B",0.6518331601038294
Infection With Mycobacterium Tuberculosis R-HSA-9635486,Reactome,2,22,5.47,1.32,1.65,0.04994322883837224,"ENO1, KPNA1",0.6518331601038294
Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,Reactome,2,23,5.23,1.25,1.63,0.05144231287060615,"CAPN1, CDC25A",0.6518331601038294
HIF-1 signaling pathway,KEGG,5,106,2.84,1.64,1.63,0.051749458702861795,"ENO1, FLT1, HK2, PRKCA, STAT3",0.6518331601038294
Cytosolic tRNA Aminoacylation R-HSA-379716,Reactome,2,21,5.73,1.48,1.62,0.052897651131744,"FARSB, GARS1",0.6518331601038294
RHO GTPase Cycle R-HSA-9012999,Reactome,16,404,2.38,4.69,1.6,0.054920621361886086,"ABI2, ANKFY1, ANLN, ARHGAP20, CAPZB, FNBP1, IQGAP2, ITSN2, LMAN1, MACO1, NCF2, RHOD, RHOF, SPTAN1, TEX2, TUBA1B",0.6518331601038294
Response Of Mtb To Phagocytosis R-HSA-9637690,Reactome,2,18,6.68,1.93,1.6,0.05533805495168905,"ENO1, KPNA1",0.6518331601038294
Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117,Reactome,2,16,7.52,2.39,1.56,0.059125153445384784,"STAT3, STAT5B",0.6518331601038294
Interleukin-37 Signaling R-HSA-9008059,Reactome,2,21,5.73,1.61,1.55,0.060838832851227084,"PTPN11, STAT3",0.6518331601038294
Protein export,KEGG,2,23,5.23,1.39,1.54,0.061233943338912786,"SEC61A2, SEC61B",0.6518331601038294
Signaling By ERBB4 R-HSA-1236394,Reactome,3,52,3.47,1.32,1.54,0.06132161477940955,"BTC, GABRB2, NCOR1",0.6518331601038294
Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,Reactome,4,70,3.44,2.02,1.54,0.06163315433762655,"ABI2, ELMO1, ITPR1, MYH2",0.6518331601038294
FLT3 Signaling R-HSA-9607240,Reactome,3,35,5.15,2.76,1.53,0.06339856787559141,"PTPN11, SLA2, STAT5B",0.6518331601038294
Epithelial cell signaling in Helicobacter pylori infection,KEGG,4,66,3.64,2.34,1.51,0.06504694473796299,"ATP6V1G3, CXCR1, F11R, PTPN11",0.6518331601038294
Signaling By CSF3 (G-CSF) R-HSA-9674555,Reactome,3,28,6.44,4.05,1.5,0.06738095349989691,"PTPN11, STAT3, STAT5B",0.6518331601038294
RAF-independent MAPK1/3 Activation R-HSA-112409,Reactome,2,23,5.23,1.5,1.49,0.06847058134843555,"DUSP12, PTPN11",0.6518331601038294
MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282,Reactome,2,29,4.15,1.0,1.48,0.06951585204436136,"DUSP3, MEF2A",0.6518331601038294
SHC1 Events In ERBB2 Signaling R-HSA-1250196,Reactome,2,21,5.73,1.83,1.45,0.07325507214546713,"BTC, PRKCA",0.6518331601038294
Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328,Reactome,2,29,4.15,1.05,1.45,0.07421161929934597,"CHMP4C, TUBA1B",0.6518331601038294
Early SARS-CoV-2 Infection Events R-HSA-9772572,Reactome,2,30,4.01,1.0,1.43,0.07624014413948803,"CHMP4C, GPC6",0.6518331601038294
Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,Reactome,3,46,3.92,1.97,1.43,0.07690420841990901,"ABI2, ELMO1, MYH2",0.6518331601038294
Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,Reactome,3,50,3.61,1.69,1.42,0.07723787639601642,"BTC, ELMO1, STAT3",0.6518331601038294
Effects Of PIP2 Hydrolysis R-HSA-114508,Reactome,2,27,4.45,1.25,1.41,0.0785864059014306,"DAGLB, ITPR1",0.6518331601038294
Leukocyte transendothelial migration,KEGG,5,107,2.81,2.13,1.41,0.07873686547145242,"CLDN22, F11R, NCF2, PRKCA, PTPN11",0.6518331601038294
Growth Hormone Receptor Signaling R-HSA-982772,Reactome,2,24,5.01,1.55,1.41,0.07890987486653939,"STAT3, STAT5B",0.6518331601038294
HCMV Infection R-HSA-9609646,Reactome,5,108,2.78,2.16,1.39,0.0823645512243169,"CHMP4C, H2AC11, H2AC12, H2BC5, NCOR1",0.6518331601038294
Interleukin-6 Family Signaling R-HSA-6783589,Reactome,2,24,5.01,1.61,1.39,0.08299755242596218,"PTPN11, STAT3",0.6518331601038294
Apoptotic Execution Phase R-HSA-75153,Reactome,3,49,3.68,1.87,1.38,0.08394136809149977,"H1-3, KPNA1, SPTAN1",0.6518331601038294
TBC/RABGAPs R-HSA-8854214,Reactome,3,43,4.2,2.39,1.38,0.08415095386616117,"RAB11A, RAB8A, TBC1D13",0.6518331601038294
KRAS Signaling Dn,Hallmark,7,184,2.29,2.12,1.37,0.0850796333184804,"CAMK1D, EFHD1, HTR1B, MTHFR, MYH7, PLAG1, TG",0.6518331601038294
HDACs Deacetylate Histones R-HSA-3214815,Reactome,4,59,4.08,3.52,1.37,0.08548794015117422,"H2AC11, H2AC12, H2BC5, NCOR1",0.6518331601038294
Interleukin-7 Signaling R-HSA-1266695,Reactome,2,25,4.81,1.55,1.36,0.08643355289827859,"STAT3, STAT5B",0.6518331601038294
Regulation Of MECP2 Expression And Activity R-HSA-9022692,Reactome,2,31,3.88,1.04,1.36,0.08698575264314401,"NCOR1, PRKCA",0.6518331601038294
TRP Channels R-HSA-3295583,Reactome,2,25,4.81,1.57,1.35,0.08778898001454438,"TRPV3, TRPV6",0.6518331601038294
RHO GTPases Activate NADPH Oxidases R-HSA-5668599,Reactome,2,24,5.01,1.69,1.35,0.08804026575857188,"NCF2, PRKCA",0.6518331601038294
FCGR3A-mediated Phagocytosis R-HSA-9664422,Reactome,3,45,4.01,2.39,1.32,0.09298612316880467,"ABI2, ELMO1, MYH2",0.6518331601038294
Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,Reactome,5,116,2.59,2.03,1.32,0.09406117206996556,"MTHFD1L, MTHFD2, MTHFR, MTRR, SLC25A19",0.6518331601038294
Serotonergic synapse,KEGG,5,109,2.76,2.4,1.3,0.09602101163462151,"GABRB2, HTR1B, ITPR1, KCNJ6, PRKCA",0.6518331601038294
GnRH secretion,KEGG,3,64,2.82,1.16,1.3,0.09611391725355323,"ITPR1, KCNJ6, PRKCA",0.6518331601038294
Nuclear Signaling By ERBB4 R-HSA-1251985,Reactome,2,30,4.01,1.21,1.3,0.09631046174702784,"BTC, NCOR1",0.6518331601038294
PLC Beta Mediated Events R-HSA-112043,Reactome,3,46,3.92,2.4,1.29,0.09773325558250534,"GNA14, ITPR1, PRKCA",0.6518331601038294
Phagosome,KEGG,5,135,2.23,1.4,1.29,0.09850273430409429,"ATP6V1G3, NCF2, SEC61A2, SEC61B, TUBA1B",0.6518331601038294
Signaling By PDGF R-HSA-186797,Reactome,3,51,3.54,2.02,1.27,0.1013491584937597,"PTPN11, STAT3, STAT5B",0.6518331601038294
Galactose metabolism,KEGG,2,29,4.15,1.37,1.27,0.10280626203219068,"GALM, HK2",0.6518331601038294
G-protein Mediated Events R-HSA-112040,Reactome,3,51,3.54,2.09,1.25,0.10506716035788166,"GNA14, ITPR1, PRKCA",0.6518331601038294
Metabolism Of Vitamins And Cofactors R-HSA-196854,Reactome,6,174,2.07,1.56,1.25,0.10641999564285443,"GPC6, MTHFD1L, MTHFD2, MTHFR, MTRR, SLC25A19",0.6518331601038294
Oxytocin signaling pathway,KEGG,6,149,2.42,2.5,1.23,0.109068028410575,"CACNA2D3, CAMK1D, ITPR1, KCNJ6, MYLK3, PRKCA",0.6518331601038294
GPVI-mediated Activation Cascade R-HSA-114604,Reactome,2,29,4.15,1.49,1.21,0.11288397172129538,"PDPN, PTPN11",0.6518331601038294
Signaling By Rho GTPases R-HSA-194315,Reactome,19,588,1.94,5.89,1.18,0.11846400752420755,"ABI2, ANKFY1, ANLN, ARHGAP20, CAPZB, FNBP1, H2BC5, IQGAP2, ITSN2, LMAN1, MACO1, NCF2, PRKCA, RHOD, RHOF, SCAI, SPTAN1, TEX2, TUBA1B",0.6518331601038294
MyD88-independent TLR4 Cascade R-HSA-166166,Reactome,4,102,2.36,1.41,1.18,0.11922394448104062,"DUSP3, MEF2A, PTPN11, TIFA",0.6518331601038294
FGFR1 Mutant Receptor Activation R-HSA-1839124,Reactome,2,29,4.15,1.6,1.17,0.12119721077549139,"STAT3, STAT5B",0.6518331601038294
Autoimmune thyroid disease,KEGG,2,29,4.15,1.69,1.14,0.12723233409789309,"IL4, TG",0.6518331601038294
HCMV Late Events R-HSA-9610379,Reactome,4,80,3.01,2.79,1.14,0.12752934809205946,"CHMP4C, H2AC11, H2AC12, H2BC5",0.6518331601038294
Pancreatic secretion,KEGG,4,101,2.38,1.57,1.14,0.12798781030355527,"ITPR1, PRKCA, RAB11A, RAB8A",0.6518331601038294
Neutrophil extracellular trap formation,KEGG,7,172,2.45,3.77,1.12,0.1303015576369419,"H2AC11, H2AC12, H2AC13, H2BC5, HAT1, NCF2, PRKCA",0.6518331601038294
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,Reactome,15,469,1.92,4.81,1.12,0.1310327703403697,"ABI2, ATP6V1G3, BTC, DUSP3, ELMO1, FLT1, GABRB2, ITPR1, MEF2A, NCF2, NCOR1, PRKCA, PTPN11, STAT3, STAT5B",0.6518331601038294
Metalloprotease DUBs R-HSA-5689901,Reactome,2,29,4.15,1.77,1.11,0.1330668687062903,"H2AC11, H2AC12",0.6518331601038294
"Platelet Activation, Signaling And Aggregation R-HSA-76002",Reactome,8,236,2.04,2.73,1.11,0.13346341151380042,"DAGLB, GNA14, ITPR1, MAGED2, PDPN, PRKCA, PTPN11, TEX264",0.6518331601038294
Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360,Reactome,3,59,3.06,1.96,1.11,0.1342744129666016,"CAPZB, EPS8, SPTAN1",0.6518331601038294
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",Reactome,19,603,1.89,6.37,1.09,0.13755527253250927,"ABI2, ANKFY1, ANLN, ARHGAP20, CAPZB, FNBP1, H2BC5, IQGAP2, ITSN2, LMAN1, MACO1, NCF2, PRKCA, RHOD, RHOF, SCAI, SPTAN1, TEX2, TUBA1B",0.6518331601038294
RHOF GTPase Cycle R-HSA-9035034,Reactome,2,38,3.17,1.06,1.07,0.14187721271997972,"CAPZB, RHOF",0.6518331601038294
HCMV Early Events R-HSA-9609690,Reactome,4,92,2.61,2.31,1.06,0.14473969971995593,"H2AC11, H2AC12, H2BC5, NCOR1",0.6518331601038294
RHOU GTPase Cycle R-HSA-9013420,Reactome,2,34,3.54,1.41,1.06,0.1451925526528946,"ITSN2, SPTAN1",0.6518331601038294
COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436,Reactome,2,33,3.64,1.56,1.04,0.14946672314952847,"CAPZB, RAB3GAP2",0.6518331601038294
PI3K/AKT/mTOR  Signaling,Hallmark,4,103,2.34,1.78,1.03,0.15045105383027724,"DUSP3, GNA14, IL4, PTPN11",0.6518331601038294
RAB Geranylgeranylation R-HSA-8873719,Reactome,3,60,3.01,2.19,1.03,0.15224712339872837,"RAB11A, RAB1A, RAB8A",0.6518331601038294
RHOA GTPase Cycle R-HSA-8980692,Reactome,5,138,2.18,2.11,1.01,0.1551493566564483,"ANLN, ARHGAP20, LMAN1, MACO1, TEX2",0.6518331601038294
Retrograde endocannabinoid signaling,KEGG,5,137,2.19,2.19,1.01,0.15677385603919736,"DAGLB, GABRB2, ITPR1, KCNJ6, PRKCA",0.6518331601038294
FLT3 Signaling In Disease R-HSA-9682385,Reactome,2,23,5.23,3.4,0.99,0.16130334333506202,"PTPN11, STAT5B",0.6518331601038294
Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,Reactome,2,23,5.23,3.48,0.98,0.16422626690903325,"STAT3, STAT5B",0.6518331601038294
Phosphatidylinositol signaling system,KEGG,4,97,2.48,2.37,0.98,0.16452870285293364,"INPP5A, ITPK1, ITPR1, PRKCA",0.6518331601038294
tRNA Aminoacylation R-HSA-379724,Reactome,2,36,3.34,1.51,0.96,0.16883358834940715,"FARSB, GARS1",0.6518331601038294
ROS And RNS Production In Phagocytes R-HSA-1222556,Reactome,2,36,3.34,1.51,0.96,0.16944413209578246,"ATP6V1G3, NCF2",0.6518331601038294
COPI-mediated Anterograde Transport R-HSA-6807878,Reactome,3,73,2.47,1.55,0.95,0.1717539693591778,"CAPZB, RAB1A, SPTAN1",0.6518331601038294
Chromatin Modifying Enzymes R-HSA-3247509,Reactome,8,223,2.16,4.46,0.95,0.17186442013320996,"H2AC11, H2AC12, H2BC5, HAT1, KDM5D, NCOR1, PRDM16, SUV39H2",0.6518331601038294
RAC2 GTPase Cycle R-HSA-9013404,Reactome,3,78,2.31,1.28,0.94,0.17240154156857523,"ABI2, LMAN1, NCF2",0.6518331601038294
Glycolysis / Gluconeogenesis,KEGG,3,65,2.78,2.26,0.92,0.17947966582417418,"ENO1, GALM, HK2",0.6518331601038294
Sensory Processing Of Sound R-HSA-9659379,Reactome,3,67,2.69,2.1,0.91,0.18014310793683747,"CAPZB, EPS8, SPTAN1",0.6518331601038294
Diseases Of Programmed Cell Death R-HSA-9645723,Reactome,3,68,2.65,2.03,0.91,0.18078721873689885,"CAPN1, CDC25A, H2BC5",0.6518331601038294
Rab Regulation Of Trafficking R-HSA-9007101,Reactome,5,119,2.53,4.07,0.9,0.1842335096823698,"RAB11A, RAB1A, RAB3GAP2, RAB8A, TBC1D13",0.6518331601038294
Signaling By FGFR1 In Disease R-HSA-5655302,Reactome,2,35,3.44,1.84,0.9,0.18494025260105829,"STAT3, STAT5B",0.6518331601038294
Non-small cell lung cancer,KEGG,3,72,2.51,1.81,0.89,0.18563019225254807,"PRKCA, STAT3, STAT5B",0.6518331601038294
RHOC GTPase Cycle R-HSA-9013106,Reactome,3,69,2.61,2.07,0.89,0.18750085693331403,"ANLN, LMAN1, MACO1",0.6518331601038294
FCGR3A-mediated IL10 Synthesis R-HSA-9664323,Reactome,2,34,3.54,2.05,0.88,0.19034445957341561,"ITPR1, PRKCA",0.6518331601038294
Shigellosis,KEGG,7,233,1.81,2.39,0.88,0.19039288269656768,"CAPN1, ELMO1, FNBP1, HK2, ITPR1, TIFA, TNIP1",0.6518331601038294
RET Signaling R-HSA-8853659,Reactome,2,39,3.08,1.52,0.87,0.19327910354390893,"PRKCA, PTPN11",0.6518331601038294
Pre-NOTCH Expression And Processing R-HSA-1912422,Reactome,3,76,2.37,1.66,0.86,0.19386811749367416,"H2BC5, MFNG, POFUT1",0.6518331601038294
Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040,Reactome,2,40,3.01,1.52,0.84,0.20089977803128012,"PRKCA, RAB11A",0.6518331601038294
DAG And IP3 Signaling R-HSA-1489509,Reactome,2,38,3.17,1.75,0.83,0.20199906158591685,"ITPR1, PRKCA",0.6518331601038294
Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676,Reactome,2,39,3.08,1.68,0.82,0.20501676975611288,"ITPR1, PRKCA",0.6518331601038294
HATs Acetylate Histones R-HSA-3214847,Reactome,4,97,2.48,3.36,0.82,0.2062331730423177,"H2AC11, H2AC12, H2BC5, HAT1",0.6518331601038294
Aminoacyl-tRNA biosynthesis,KEGG,2,38,3.17,1.82,0.82,0.20657502188765392,"FARSB, GARS1",0.6518331601038294
RMTs Methylate Histone Arginines R-HSA-3214858,Reactome,2,47,2.56,1.04,0.81,0.21034649909796477,"H2AC11, H2AC12",0.6518331601038294
Cholinergic synapse,KEGG,4,111,2.17,2.38,0.8,0.2123151819486846,"CHAT, ITPR1, KCNJ6, PRKCA",0.6518331601038294
G Alpha (I) Signaling Events R-HSA-418594,Reactome,9,300,1.8,4.17,0.78,0.21649522746519456,"CXCR1, GNA14, GPSM2, HTR1B, ITPR1, PMCH, PRKCA, TAS2R20, TAS2R46",0.6518331601038294
Other types of O-glycan biosynthesis,KEGG,2,45,2.67,1.27,0.78,0.21780156983608634,"MFNG, POFUT1",0.6518331601038294
Salivary secretion,KEGG,3,79,2.28,1.83,0.77,0.21949642906155253,"ITPR1, PRKCA, TRPV6",0.6518331601038294
Leishmania Infection R-HSA-9658195,Reactome,7,224,1.88,3.63,0.77,0.22168613268383874,"ABI2, CRHR2, ELMO1, ITPR1, MYH2, PRKCA, SUGT1",0.6518331601038294
RAC3 GTPase Cycle R-HSA-9013423,Reactome,3,85,2.12,1.47,0.76,0.22300659493797242,"ABI2, LMAN1, NCF2",0.6518331601038294
MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,Reactome,3,92,1.96,1.09,0.76,0.22314225980683294,"DUSP3, MEF2A, TIFA",0.6518331601038294
Tight Junction Interactions R-HSA-420029,Reactome,2,30,4.01,3.56,0.76,0.22397728374596454,"CLDN22, F11R",0.6518331601038294
Axon guidance,KEGG,6,178,2.03,4.1,0.74,0.22983699224617238,"ABLIM3, PRKCA, PTPN11, RHOD, SEMA6B, SEMA7A",0.6518331601038294
ErbB signaling pathway,KEGG,3,84,2.15,1.63,0.74,0.23011681141332474,"BTC, PRKCA, STAT5B",0.6518331601038294
Thyroid hormone synthesis,KEGG,3,73,2.47,2.56,0.74,0.23045561365573886,"ITPR1, PRKCA, TG",0.6518331601038294
Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148,Reactome,2,44,2.73,1.52,0.74,0.2309229300958175,"RAB11A, RAB8A",0.6518331601038294
Interleukin-2 Family Signaling R-HSA-451927,Reactome,2,44,2.73,1.55,0.73,0.23314231198931373,"STAT3, STAT5B",0.6518331601038294
Regulation Of Insulin Secretion R-HSA-422356,Reactome,3,73,2.47,2.69,0.72,0.23608643124437123,"GNA14, ITPR1, PRKCA",0.6518331601038294
Chaperonin-mediated Protein Folding R-HSA-390466,Reactome,3,85,2.12,1.65,0.72,0.23615515103707224,"GNA14, STAT3, TUBA1B",0.6518331601038294
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,Reactome,3,96,1.88,1.02,0.72,0.23655678932818458,"DUSP3, MEF2A, TIFA",0.6518331601038294
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,Reactome,4,135,1.78,1.41,0.71,0.23767309678099097,"DUSP3, MEF2A, PTPN11, TIFA",0.6518331601038294
Mineral absorption,KEGG,2,49,2.45,1.16,0.71,0.238415241672368,"SLC26A9, TRPV6",0.6518331601038294
Ion Homeostasis R-HSA-5578775,Reactome,2,44,2.73,1.64,0.71,0.2391014267938621,"ITPR1, PRKCA",0.6518331601038294
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,Reactome,3,97,1.86,1.02,0.7,0.2416245049951785,"DUSP3, MEF2A, TIFA",0.6518331601038294
"Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397",Reactome,2,43,2.8,1.81,0.7,0.24315801691269812,"ARL2BP, SLCO1B1",0.6518331601038294
Assembly Of ORC Complex At Origin Of Replication R-HSA-68616,Reactome,2,36,3.34,2.87,0.69,0.24379596647101925,"H2BC5, KPNA1",0.6518331601038294
PKMTs Methylate Histone Lysines R-HSA-3214841,Reactome,2,42,2.86,1.95,0.69,0.2439294044986205,"PRDM16, SUV39H2",0.6518331601038294
Sensory Processing Of Sound By Outer Hair Cells Of Cochlea R-HSA-9662361,Reactome,2,48,2.51,1.33,0.69,0.24573228224884003,"EPS8, SPTAN1",0.6518331601038294
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,Reactome,3,98,1.84,1.02,0.68,0.2468457599574585,"DUSP3, MEF2A, TIFA",0.6518331601038294
Cargo Trafficking To Periciliary Membrane R-HSA-5620920,Reactome,2,49,2.45,1.29,0.68,0.24970504881749783,"RAB11A, RAB8A",0.6518331601038294
Glycosphingolipid Metabolism R-HSA-1660662,Reactome,2,45,2.67,1.7,0.67,0.25029333448259694,"GLB1L, GLTP",0.6518331601038294
RHO GTPase Effectors R-HSA-195258,Reactome,7,241,1.75,3.54,0.67,0.2506560447055395,"ABI2, H2BC5, IQGAP2, NCF2, PRKCA, RHOD, SCAI",0.6518331601038294
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,Reactome,3,99,1.82,1.02,0.67,0.25206751510175956,"DUSP3, MEF2A, TIFA",0.6518331601038294
Opioid Signaling R-HSA-111885,Reactome,3,86,2.1,1.88,0.66,0.25441296867619956,"GNA14, ITPR1, PRKCA",0.6518331601038294
Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125,Reactome,3,83,2.17,2.15,0.66,0.2552798122709543,"OTOA, PIGX, RECK",0.6518331601038294
Circadian entrainment,KEGG,3,92,1.96,1.46,0.66,0.2556211018552589,"ITPR1, KCNJ6, PRKCA",0.6518331601038294
Myc Targets V2,Hallmark,2,54,2.23,1.0,0.64,0.2604736253899855,"HK2, RABEPK",0.6518331601038294
Netrin-1 Signaling R-HSA-373752,Reactome,2,47,2.56,1.66,0.64,0.26192739336199994,"ABLIM3, PTPN11",0.6518331601038294
GABAergic synapse,KEGG,3,87,2.07,1.94,0.64,0.2623021364697549,"GABRB2, KCNJ6, PRKCA",0.6518331601038294
Hypertrophic cardiomyopathy,KEGG,3,85,2.12,2.11,0.64,0.26243140537704246,"CACNA2D3, MYH7, SGCG",0.6518331601038294
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,Reactome,3,101,1.79,1.02,0.64,0.26250722637168783,"DUSP3, MEF2A, TIFA",0.6518331601038294
Gap junction,KEGG,3,87,2.07,1.94,0.64,0.2625880207067426,"ITPR1, PRKCA, TUBA1B",0.6518331601038294
Protein Folding R-HSA-391251,Reactome,3,91,1.98,1.66,0.63,0.2645826959507508,"GNA14, STAT3, TUBA1B",0.6518331601038294
SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,Reactome,4,103,2.34,4.87,0.63,0.2655538747201989,"RPL22L1, RPL7A, SEC61A2, SEC61B",0.6518331601038294
Cell-Cell Communication R-HSA-1500931,Reactome,4,114,2.11,3.55,0.63,0.26562812097546384,"CLDN22, F11R, PTPN11, SPTAN1",0.6518331601038294
Cytoprotection By HMOX1 R-HSA-9707564,Reactome,2,55,2.19,1.0,0.62,0.26812961719790923,"NCOR1, STAT3",0.6518331601038294
Gastric acid secretion,KEGG,3,75,2.41,3.41,0.61,0.26965239777845096,"ITPR1, MYLK3, PRKCA",0.6518331601038294
Signaling By ERBB2 R-HSA-1227986,Reactome,2,45,2.67,2.07,0.61,0.2708431037521962,"BTC, PRKCA",0.6518331601038294
