pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",Reactome,8,603,0.8,6.37,-0.26,0.602963631527172,"ARPC5, CCT6A, H2AC14, PRKCD, PRKCZ, SCRIB, SYDE1, TIAM1",0.695202011720213
Apical Junction,Hallmark,2,184,0.65,5.54,-0.26,0.6029895725825236,"INPPL1, MADCAM1",0.695202011720213
Immune System R-HSA-168256,Reactome,26,1760,0.89,6.13,-0.26,0.6032113111770306,"ARPC5, ATAD3B, CCL19, CD81, CDC34, CSF3, FOXO1, HERC4, INPPL1, LRRC14, MADCAM1, MGST1, MRC2, OLFM4, PLPPR3, POLR2F, PPIE, PRKCD, PSMB9, SLA2, SOCS2, STAT5B, STUB1, TMC6, TRPM2, UBE2G1",0.695202011720213
Myogenesis,Hallmark,2,190,0.63,5.92,-0.27,0.6071792050492645,"CACNA1H, CFD",0.695202011720213
Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,Reactome,2,114,1.06,1.1,-0.28,0.6092819305423092,"FSTL3, PDIA6",0.695202011720213
Axon guidance,KEGG,2,178,0.68,4.1,-0.28,0.6100142231745896,"L1CAM, PRKCZ",0.695202011720213
Apoptosis R-HSA-109581,Reactome,2,163,0.74,2.45,-0.28,0.6101328152292964,"PRKCD, PSMB9",0.695202011720213
Cellular Senescence R-HSA-2559583,Reactome,2,158,0.76,1.94,-0.28,0.6109889877757001,"H2AC14, TERF1",0.695202011720213
Protein Localization R-HSA-9609507,Reactome,2,153,0.79,1.43,-0.29,0.6137927616989243,"CCNI, PEX7",0.695202011720213
Epithelial Mesenchymal Transition,Hallmark,2,184,0.65,4.51,-0.29,0.6139221745290439,"COMP, FSTL3",0.695202011720213
SLC-mediated Transmembrane Transport R-HSA-425407,Reactome,3,247,0.73,3.5,-0.3,0.6167693009414109,"SLC28A2, SLC34A3, SLC9A2",0.6964642106136157
Signaling By GPCR R-HSA-372790,Reactome,8,638,0.75,7.4,-0.3,0.619233070002223,"ADGRE2, CCL19, KISS1, NMS, OXT, PLPPR3, PRKCD, TIAM1",0.6972876586579654
Organelle Biogenesis And Maintenance R-HSA-1852241,Reactome,3,258,0.7,4.12,-0.31,0.6225138245064963,"CDK5RAP2, SCLT1, SSNA1",0.6990239034961215
Tuberculosis,KEGG,2,156,0.77,1.3,-0.33,0.6286853253237452,"CEBPG, MRC2",0.7029517348548152
Mitotic Prometaphase R-HSA-68877,Reactome,2,171,0.7,2.35,-0.33,0.6295090162878942,"CDK5RAP2, SSNA1",0.7029517348548152
Transcriptional Regulation By TP53 R-HSA-3700989,Reactome,4,333,0.72,3.89,-0.34,0.6322161396870398,"CDK7, FANCI, GSR, POLR2F",0.7040190807595291
Complement,Hallmark,2,186,0.65,3.26,-0.35,0.6364871875558488,"PRKCD, PSMB9",0.7068172635288708
Signaling By Nuclear Receptors R-HSA-9006931,Reactome,3,250,0.72,2.6,-0.36,0.6398188155431104,"H2AC14, POLR2F, PRKCZ",0.7085596800229487
Proteoglycans in cancer,KEGG,2,173,0.7,2.0,-0.37,0.6445310264989076,"RPS6, TIAM1",0.7104704102828474
"Cell Cycle, Mitotic R-HSA-69278",Reactome,6,499,0.72,4.75,-0.38,0.6462143479368843,"CDK5RAP2, CDK7, GOLGA2, H2AC14, PSMB9, SSNA1",0.7104704102828474
Inflammatory Response,Hallmark,2,198,0.61,3.68,-0.38,0.6469159783737064,"CSF3, SLC28A2",0.7104704102828474
Estrogen Response Late,Hallmark,2,190,0.63,2.98,-0.38,0.6493382163021507,"ABCA3, TIAM1",0.7104704102828474
Mitotic Spindle,Hallmark,2,186,0.65,2.66,-0.39,0.6503808730947459,"CDK5RAP2, TIAM1",0.7104704102828474
p53 Pathway,Hallmark,2,187,0.64,2.51,-0.4,0.6564298911379316,"CD81, KIF13B",0.7141970127997321
Allograft Rejection,Hallmark,2,194,0.62,2.92,-0.41,0.6573455092932858,"CCL19, TAP2",0.7141970127997321
E2F Targets,Hallmark,2,192,0.63,2.71,-0.41,0.6596387659857984,"NOP56, SYNCRIP",0.7147568299900026
Infectious Disease R-HSA-5663205,Reactome,10,854,0.7,7.41,-0.43,0.6646688313140391,"ARPC5, CDK7, ENO1, H2AC1, H2AC12, H2AC14, POLR2F, PSMB9, RPLP2, RPS6",0.7149572723698607
Rap1 signaling pathway,KEGG,2,202,0.6,3.13,-0.43,0.6647142793797978,"PRKCZ, TIAM1",0.7149572723698607
Neuroactive ligand-receptor interaction,KEGG,3,334,0.54,6.7,-0.43,0.6653233687171398,"CGA, KISS1, OXT",0.7149572723698607
Gene Expression (Transcription) R-HSA-74160,Reactome,12,1074,0.67,11.21,-0.43,0.6675760775538068,"CDK7, FANCI, FOXO1, GSR, H2AC14, HEY1, NFIX, PIWIL1, POLR2F, PSMB9, STUB1, TDRD12",0.7149572723698607
G2-M Checkpoint,Hallmark,2,190,0.63,2.3,-0.44,0.6687162547538996,"NSD2, SYNCRIP",0.7149572723698607
G Alpha (I) Signaling Events R-HSA-418594,Reactome,3,300,0.6,4.17,-0.44,0.6714658354949634,"CCL19, NMS, PRKCD",0.7152867146040193
Generic Transcription Pathway R-HSA-212436,Reactome,9,824,0.66,8.68,-0.45,0.672583030150048,"CDK7, FANCI, FOXO1, GSR, H2AC14, HEY1, POLR2F, PSMB9, STUB1",0.7152867146040193
Transport Of Small Molecules R-HSA-382551,Reactome,7,680,0.62,7.69,-0.48,0.6832214286306297,"ABCA3, ABCG2, PSMB9, SLC28A2, SLC34A3, SLC9A2, TRPM2",0.7246834150646785
heme Metabolism,Hallmark,2,192,0.63,1.89,-0.49,0.6887536560884786,"ABCG2, NARF",0.725102187077232
RHO GTPase Cycle R-HSA-9012999,Reactome,4,404,0.6,4.69,-0.49,0.6896205682713828,"CCT6A, SCRIB, SYDE1, TIAM1",0.725102187077232
Phospholipid Metabolism R-HSA-1483257,Reactome,2,207,0.58,2.52,-0.5,0.6903691452502806,"DDHD1, INPPL1",0.725102187077232
GPCR Downstream Signaling R-HSA-388396,Reactome,6,590,0.61,6.29,-0.5,0.6911236264850158,"CCL19, KISS1, NMS, OXT, PRKCD, TIAM1",0.725102187077232
Adaptive Immune System R-HSA-1280218,Reactome,8,663,0.73,3.44,-0.51,0.6938323505116476,"CD81, CDC34, HERC4, MADCAM1, MRC2, PSMB9, STUB1, UBE2G1",0.725102187077232
Disease R-HSA-1643685,Reactome,19,1593,0.72,9.22,-0.51,0.6953764241310232,"ABCA3, ADAMTS13, ARPC5, CDK7, CYP27A1, ENO1, FOXO1, GOLGA2, H2AC1, H2AC12, H2AC14, HEY1, POLR2F, PSMB9, RPLP2, RPS6, SLC34A3, STAT5B, THSD4",0.725102187077232
Regulation of actin cytoskeleton,KEGG,2,207,0.58,2.33,-0.52,0.6973966833172798,"ARPC5, TIAM1",0.725102187077232
Endocytosis,KEGG,2,211,0.57,2.49,-0.52,0.6980461353206188,"ARPC5, PRKCZ",0.725102187077232
MAPK Family Signaling Cascades R-HSA-5683057,Reactome,3,305,0.59,3.05,-0.54,0.7042723467284964,"ETV4, FOXO1, PSMB9",0.7269029478608436
Signal Transduction R-HSA-162582,Reactome,27,2304,0.7,13.64,-0.54,0.7061504338041901,"ADGRE2, ARPC5, CCL19, CCT6A, ETV4, FOXO1, FSTL3, H2AC14, HEY1, KISS1, NMS, OXT, PBX1, PLPPR3, POLR2F, PRKCD, PRKCZ, PSMB9, RPS6, SCRIB, SH2B2, SRY, STAT5B, STUB1, SYDE1, TIAM1, USP13",0.7269029478608436
RNA Polymerase II Transcription R-HSA-73857,Reactome,9,941,0.58,10.27,-0.55,0.7075180194850463,"CDK7, FANCI, FOXO1, GSR, H2AC14, HEY1, POLR2F, PSMB9, STUB1",0.7269029478608436
PI3K-Akt signaling pathway,KEGG,3,318,0.57,3.42,-0.55,0.7082108068988521,"COMP, CSF3, RPS6",0.7269029478608436
Neuronal System R-HSA-112316,Reactome,3,379,0.48,5.97,-0.55,0.7088207849787331,"CACNA1A, KCNN1, KCNQ2",0.7269029478608436
Prion disease,KEGG,2,244,0.49,3.27,-0.57,0.7169685044811343,"C7, PRKCD",0.7333876305379542
Salmonella infection,KEGG,2,235,0.51,2.75,-0.59,0.7229493034449553,"ARPC5, PLEKHM1",0.7376284771189646
"Platelet Activation, Signaling And Aggregation R-HSA-76002",Reactome,2,236,0.51,2.73,-0.6,0.7248762872033205,"PRKCD, PRKCZ",0.7377221960904681
Cell Cycle Checkpoints R-HSA-69620,Reactome,2,247,0.49,2.94,-0.62,0.7312033707811076,"NSD2, PSMB9",0.7422822097323366
Cytokine-cytokine receptor interaction,KEGG,2,267,0.45,2.85,-0.7,0.7572724887852538,"CCL19, CSF3",0.766809925671718
Extracellular Matrix Organization R-HSA-1474244,Reactome,2,273,0.44,2.92,-0.71,0.7612373051583139,"COMP, MADCAM1",0.7688879313408095
Metabolism Of Carbohydrates R-HSA-71387,Reactome,2,267,0.45,2.38,-0.76,0.7775174407120746,"B4GALT6, ENO1",0.7833634365069023
Metabolism Of Lipids R-HSA-556833,Reactome,7,713,0.59,3.39,-0.79,0.7854958584895193,"ACER1, CERS1, CYP27A1, DDHD1, GK2, INPPL1, MED9",0.7894233377819668
Pathways in cancer,KEGG,4,478,0.5,3.13,-0.81,0.7913356016939581,"FOXO1, HEY1, MGST1, STAT5B",0.7933090071844667
MAPK signaling pathway,KEGG,2,288,0.42,2.44,-0.83,0.7970329652965189,"CACNA1A, CACNA1H",0.797032965296519
