pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Aberrant Regulation Of Mitotic Exit In Cancer Due To RB1 Defects R-HSA-9687136,Reactome,3,20,9.02,1.21,3.44,0.00028744690294231647,"ANAPC1, ANAPC11, UBE2E1",0.041775616560949996
Conversion From APC/C:Cdc20 To APC/C:Cdh1 In Late Anaphase R-HSA-176407,Reactome,3,20,9.02,1.21,3.44,0.00028744690294231647,"ANAPC1, ANAPC11, UBE2E1",0.041775616560949996
Phosphorylation Of APC/C R-HSA-176412,Reactome,3,20,9.02,1.21,3.44,0.00028744690294231647,"ANAPC1, ANAPC11, UBE2E1",0.041775616560949996
Inactivation Of APC/C Via Direct Inhibition Of APC/C Complex R-HSA-141430,Reactome,3,21,8.59,1.21,3.33,0.0004271988798469103,"ANAPC1, ANAPC11, UBE2E1",0.044539013765346906
Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328,Reactome,4,29,8.3,1.83,3.24,0.0005940126742493295,"LEMD2, TUBB4B, TUBB8, TUBB8B",0.044539013765346906
APC/C:Cdc20 Mediated Degradation Of Cyclin B R-HSA-174048,Reactome,3,22,8.2,1.21,3.23,0.0006129222077800033,"ANAPC1, ANAPC11, UBE2E1",0.044539013765346906
APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409,Reactome,3,24,7.52,1.21,3.05,0.0011551474254397846,"ANAPC1, ANAPC11, UBE2E1",0.07194918249882087
Diseases Of Mitotic Cell Cycle R-HSA-9675126,Reactome,4,38,6.33,1.59,2.89,0.0019313737510013476,"ANAPC1, ANAPC11, ATRX, UBE2E1",0.09823520927282782
Lysine degradation,KEGG,5,59,5.1,1.56,2.87,0.002027791017099657,"AASS, GCDH, KMT5A, SETD1A, SETD2",0.09823520927282782
Uptake Of Dietary Cobalamins Into Enterocytes R-HSA-9758881,Reactome,2,9,13.36,1.79,2.63,0.004265502896086506,"AMN, CTRB2",0.18597592626937168
"Synthesis Of IP2, IP, And Ins In Cytosol R-HSA-1855183",Reactome,2,14,8.59,1.29,2.34,0.009764092366179667,"ISYNA1, OCRL",0.35549360996408397
Oocyte meiosis,KEGG,6,113,3.19,1.33,2.32,0.010296244294222524,"ADCY2, ANAPC1, ANAPC11, CPEB2, PPP3R2, STAG3",0.35549360996408397
Lysine Catabolism R-HSA-71064,Reactome,2,12,10.02,1.62,2.3,0.010599580113608007,"AASS, GCDH",0.35549360996408397
Transcriptional Regulation By VENTX R-HSA-8853884,Reactome,3,38,4.75,1.21,2.15,0.01560820850202171,"ANAPC1, ANAPC11, UBE2E1",0.4389524140375991
Glycerolipid metabolism,KEGG,4,61,3.94,1.35,2.14,0.015980428038140704,"GLA, LIPG, PNLIPRP2, PNPLA2",0.4389524140375991
Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139,Reactome,3,36,5.01,1.34,2.14,0.016108345469269692,"ANAPC1, ANAPC11, UBE2E1",0.4389524140375991
Activation Of GABAB Receptors R-HSA-991365,Reactome,3,41,4.4,1.2,2.03,0.02112162616835886,"ADCY2, GNG7, GNGT2",0.5368078537514575
Circadian entrainment,KEGG,5,92,3.27,1.46,2.01,0.02216179212735375,"ADCY2, CACNA1H, GNG7, GNGT2, GRIA3",0.5368078537514575
Trafficking Of GluR2-containing AMPA Receptors R-HSA-416993,Reactome,2,17,7.08,1.36,1.98,0.0238057017134268,"AP2B1, GRIA3",0.5462782077396886
Formation Of Incision Complex In GG-NER R-HSA-5696395,Reactome,3,37,4.88,1.7,1.86,0.031556472128558215,"CCNH, DDB2, RNF111",0.6318201412476345
Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040,Reactome,3,40,4.51,1.52,1.84,0.032691129846383914,"ADCY2, GNG7, GNGT2",0.6318201412476345
G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217,Reactome,2,19,6.33,1.35,1.83,0.033909339566140964,"GNG7, GNGT2",0.6318201412476345
G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616,Reactome,2,19,6.33,1.37,1.81,0.03492571832316113,"GNG7, GNGT2",0.6318201412476345
G Alpha (Z) Signaling Events R-HSA-418597,Reactome,3,46,3.92,1.23,1.8,0.03567619522719445,"ADCY2, GNG7, GNGT2",0.6318201412476345
G Beta:Gamma Signaling Thru BTK R-HSA-8964315,Reactome,2,17,7.08,1.65,1.8,0.036228219108235926,"GNG7, GNGT2",0.6318201412476345
Presynaptic Function Of Kainate Receptors R-HSA-500657,Reactome,2,20,6.01,1.35,1.76,0.03962696561588637,"GNG7, GNGT2",0.6645137310971715
GPER1 Signaling R-HSA-9634597,Reactome,3,41,4.4,1.68,1.71,0.04330669565975294,"ADCY2, GNG7, GNGT2",0.6984472365330239
ADP Signaling Thru P2Y Purinoceptor 12 R-HSA-392170,Reactome,2,21,5.73,1.35,1.69,0.04566751677589423,"GNG7, GNGT2",0.6984472365330239
Prostacyclin Signaling Thru Prostacyclin Receptor R-HSA-392851,Reactome,2,18,6.68,1.8,1.65,0.049201132171593144,"GNG7, GNGT2",0.6984472365330239
Nuclear Envelope (NE) Reassembly R-HSA-2995410,Reactome,4,71,3.39,1.83,1.59,0.055402835717405334,"LEMD2, TUBB4B, TUBB8, TUBB8B",0.6984472365330239
Interleukin-7 Signaling R-HSA-1266695,Reactome,2,25,4.81,1.16,1.58,0.05757758876880615,"IL2RG, TSLP",0.6984472365330239
PKMTs Methylate Histone Lysines R-HSA-3214841,Reactome,3,42,4.3,1.95,1.56,0.05948591423895506,"KMT5A, SETD1A, SETD2",0.6984472365330239
G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451,Reactome,2,24,5.01,1.35,1.51,0.06538878168349982,"GNG7, GNGT2",0.6984472365330239
ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592,Reactome,2,24,5.01,1.35,1.51,0.06538878168349982,"GNG7, GNGT2",0.6984472365330239
Stimuli-sensing Channels R-HSA-2672351,Reactome,5,89,3.38,2.8,1.5,0.06660533077942674,"ASPH, BEST2, CLCA1, TSC22D3, TTYH3",0.6984472365330239
Galactose metabolism,KEGG,2,29,4.15,1.0,1.48,0.06951585204436136,"GANC, GLA",0.6984472365330239
Receptor-type Tyrosine-Protein Phosphatases R-HSA-388844,Reactome,2,20,6.01,1.92,1.48,0.0700217070308571,"LRRC4B, PPFIBP1",0.6984472365330239
"Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741",Reactome,2,19,6.33,2.13,1.46,0.07254614182466335,"AMN, CTRB2",0.6984472365330239
G-protein Activation R-HSA-202040,Reactome,2,23,5.23,1.61,1.44,0.0752535393881704,"GNG7, GNGT2",0.6984472365330239
Inositol Phosphate Metabolism R-HSA-1483249,Reactome,3,48,3.76,1.84,1.42,0.07817167464086977,"ISYNA1, OCRL, PLCE1",0.6984472365330239
Thromboxane Signaling Thru TP Receptor R-HSA-428930,Reactome,2,23,5.23,1.7,1.4,0.08109520837259232,"GNG7, GNGT2",0.6984472365330239
Chaperonin-mediated Protein Folding R-HSA-390466,Reactome,4,85,2.83,1.65,1.38,0.08377020216923181,"GNG7, GNGT2, KIF13A, TUBB4B",0.6984472365330239
Aquaporin-mediated Transport R-HSA-445717,Reactome,3,48,3.76,1.95,1.38,0.08424336961173234,"ADCY2, GNG7, GNGT2",0.6984472365330239
RAC3 GTPase Cycle R-HSA-9013423,Reactome,4,85,2.83,1.67,1.37,0.08458031579230862,"NHS, NOXO1, OCRL, OPHN1",0.6984472365330239
Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332,Reactome,3,39,4.63,2.93,1.36,0.08746737165718765,"TUBB4B, TUBB8, TUBB8B",0.6984472365330239
Plasma Lipoprotein Clearance R-HSA-8964043,Reactome,2,29,4.15,1.2,1.35,0.08827320146477041,"AMN, AP2B1",0.6984472365330239
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,Reactome,4,76,3.17,2.23,1.35,0.08921291066465342,"ANAPC1, ANAPC11, H2AC20, UBE2E1",0.6984472365330239
Opioid Signaling R-HSA-111885,Reactome,4,86,2.8,1.73,1.33,0.09144529833027842,"ADCY2, GNG7, GNGT2, PDE4C",0.6984472365330239
Progesterone-mediated oocyte maturation,KEGG,4,90,2.67,1.55,1.33,0.09159505893565378,"ADCY2, ANAPC1, ANAPC11, CPEB2",0.6984472365330239
Clathrin-mediated Endocytosis R-HSA-8856828,Reactome,5,128,2.35,1.54,1.33,0.09223583205695068,"AP2B1, BIN1, OCRL, UBQLN1, UBQLN2",0.6984472365330239
M Phase R-HSA-68886,Reactome,12,357,2.02,3.14,1.32,0.09404146775982347,"ANAPC1, ANAPC11, CENPU, CEP290, H2AC20, KMT5A, LEMD2, TUBB4B, TUBB8, TUBB8B, UBE2E1, USO1",0.6984472365330239
Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204,Reactome,2,26,4.63,1.55,1.32,0.09419093343817592,"OCRL, PLCE1",0.6984472365330239
"Adrenaline,noradrenaline Inhibits Insulin Secretion R-HSA-400042",Reactome,2,27,4.45,1.52,1.29,0.09934274983284558,"GNG7, GNGT2",0.6984472365330239
Protein Folding R-HSA-391251,Reactome,4,91,2.64,1.66,1.27,0.1025888366916492,"GNG7, GNGT2, KIF13A, TUBB4B",0.6984472365330239
Activation Of G Protein Gated Potassium Channels R-HSA-1296041,Reactome,2,28,4.3,1.48,1.26,0.10449580962272936,"GNG7, GNGT2",0.6984472365330239
Mitotic Anaphase R-HSA-68882,Reactome,8,216,2.23,2.84,1.24,0.10690596256662716,"ANAPC1, ANAPC11, CENPU, LEMD2, TUBB4B, TUBB8, TUBB8B, UBE2E1",0.6984472365330239
GABAergic synapse,KEGG,4,87,2.77,1.94,1.24,0.10743440375784691,"ADCY2, GNG7, GNGT2, SLC38A5",0.6984472365330239
Mitotic Metaphase And Anaphase R-HSA-2555396,Reactome,8,217,2.22,2.83,1.24,0.10812739228213586,"ANAPC1, ANAPC11, CENPU, LEMD2, TUBB4B, TUBB8, TUBB8B, UBE2E1",0.6984472365330239
TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,Reactome,3,60,3.01,1.52,1.23,0.10888968085329404,"CCNH, DDB2, ELL",0.6984472365330239
Amino Acid Transport Across Plasma Membrane R-HSA-352230,Reactome,2,33,3.64,1.11,1.23,0.10928884524770677,"SLC38A5, SLC6A19",0.6984472365330239
Glucagon Signaling In Metabolic Regulation R-HSA-163359,Reactome,2,30,4.01,1.35,1.23,0.10936072803445518,"ADCY2, GNG7",0.6984472365330239
Nuclear Signaling By ERBB4 R-HSA-1251985,Reactome,2,30,4.01,1.4,1.21,0.11297226086526951,"CXCL12, NRG1",0.6984472365330239
G-protein Beta:Gamma Signaling R-HSA-397795,Reactome,2,31,3.88,1.35,1.19,0.1171700496188689,"GNG7, GNGT2",0.6984472365330239
"Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity R-HSA-399721",Reactome,2,30,4.01,1.45,1.19,0.11766987835981946,"AP2B1, GRIA3",0.6984472365330239
Signal Amplification R-HSA-392518,Reactome,2,32,3.76,1.35,1.15,0.12490873733999763,"GNG7, GNGT2",0.6984472365330239
RNA Polymerase I Promoter Escape R-HSA-73772,Reactome,3,56,3.22,2.04,1.15,0.12491463285224341,"CCNH, H2AC20, TAF1D",0.6984472365330239
Pancreatic secretion,KEGG,4,101,2.38,1.57,1.14,0.12798781030355527,"ADCY2, CLCA1, CTRB2, PNLIPRP2",0.6984472365330239
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,Reactome,7,178,2.37,3.4,1.13,0.12890225042756787,"ADCY2, AP2B1, CASK, GNG7, GNGT2, GRIA3, NRG1",0.6984472365330239
Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084,Reactome,3,61,2.96,1.75,1.13,0.1296318521018855,"ANAPC1, ANAPC11, UBE2E1",0.6984472365330239
Human T-cell leukemia virus 1 infection,KEGG,7,199,2.12,2.52,1.12,0.13112181741782525,"ADCY2, ANAPC1, ANAPC11, HLA-DPB1, IL2RG, PPP3R2, TERT",0.6984472365330239
Protein Secretion,Hallmark,4,87,2.77,2.4,1.11,0.1325000268597662,"AP2B1, GLA, OCRL, USO1",0.6984472365330239
RNA Polymerase I Transcription Termination R-HSA-73863,Reactome,2,29,4.15,1.76,1.11,0.13262078565016366,"CCNH, TAF1D",0.6984472365330239
Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360,Reactome,3,59,3.06,1.96,1.11,0.1342744129666016,"CABP2, CASK, LHFPL5",0.6984472365330239
Digestion R-HSA-8935690,Reactome,2,22,5.47,2.96,1.1,0.13575466084628762,"PMEL, PNLIPRP2",0.6984472365330239
Activation Of Kainate Receptors Upon Glutamate Binding R-HSA-451326,Reactome,2,28,4.3,1.95,1.1,0.13643384759953803,"GNG7, GNGT2",0.6984472365330239
Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926,Reactome,2,31,3.88,1.59,1.1,0.13644601977722004,"GNG7, GNGT2",0.6984472365330239
Xenobiotics R-HSA-211981,Reactome,2,20,6.01,3.49,1.09,0.13713772867459856,"CYP2C19, CYP3A43",0.6984472365330239
Glutamatergic synapse,KEGG,5,111,2.71,3.3,1.09,0.13808440435213237,"ADCY2, GNG7, GNGT2, GRIA3, PPP3R2",0.6984472365330239
Protein-protein Interactions At Synapses R-HSA-6794362,Reactome,4,88,2.73,2.48,1.08,0.13991617983058496,"CASK, GRIA3, LRRC4B, PPFIBP1",0.6984472365330239
GABA Receptor Activation R-HSA-977443,Reactome,3,58,3.11,2.24,1.06,0.1455703902545652,"ADCY2, GNG7, GNGT2",0.6984472365330239
Amyotrophic lateral sclerosis,KEGG,10,318,1.89,3.17,1.05,0.14730853136591282,"ANXA11, COX7A2, NDUFB10, NRG1, NXF2B, PPP3R2, TUBB4B, TUBB8, UBQLN1, UBQLN2",0.6984472365330239
Chromosome Maintenance R-HSA-73886,Reactome,5,110,2.73,3.82,1.02,0.1532515668243386,"ATRX, CENPU, CHTF18, H2AC20, TERT",0.6984472365330239
SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,Reactome,2,32,3.76,1.75,1.01,0.15594369951022347,"E2F4, RNF111",0.6984472365330239
"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",Reactome,3,62,2.91,2.1,1.01,0.15653875150173097,"AMN, AP2B1, LIPG",0.6984472365330239
Retrograde endocannabinoid signaling,KEGG,5,137,2.19,2.19,1.01,0.15677385603919736,"ADCY2, GNG7, GNGT2, GRIA3, NDUFB10",0.6984472365330239
Mitotic Spindle Checkpoint R-HSA-69618,Reactome,4,101,2.38,2.05,0.99,0.16024770839030916,"ANAPC1, ANAPC11, CENPU, UBE2E1",0.6984472365330239
Tryptophan metabolism,KEGG,2,41,2.93,1.03,0.99,0.16176878888445012,"GCDH, KYAT3",0.6984472365330239
Glucagon-type Ligand Receptors R-HSA-420092,Reactome,2,30,4.01,2.11,0.98,0.1623168673115653,"GNG7, GNGT2",0.6984472365330239
APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,Reactome,3,65,2.78,1.99,0.98,0.16399467427213904,"ANAPC1, ANAPC11, UBE2E1",0.6984472365330239
Morphine addiction,KEGG,4,89,2.7,3.01,0.97,0.16657375674764852,"ADCY2, GNG7, GNGT2, PDE4C",0.6984472365330239
Assembly Of Pre-Replicative Complex R-HSA-68867,Reactome,4,106,2.27,1.96,0.95,0.1719485897512565,"ANAPC1, ANAPC11, H2AC20, UBE2E1",0.6984472365330239
Mitotic Prophase R-HSA-68875,Reactome,4,107,2.25,1.95,0.93,0.17495673969097197,"H2AC20, KMT5A, LEMD2, USO1",0.6984472365330239
Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122,Reactome,2,36,3.34,1.6,0.93,0.17646218430271826,"GNG7, GNGT2",0.6984472365330239
Cell Cycle R-HSA-1640170,Reactome,18,613,1.77,6.45,0.93,0.17668000734544825,"ANAPC1, ANAPC11, ATRX, CCNH, CENPU, CEP290, CHTF18, E2F4, H2AC20, KMT5A, LEMD2, STAG3, TERT, TUBB4B, TUBB8, TUBB8B, UBE2E1, USO1",0.6984472365330239
Telomere Maintenance R-HSA-157579,Reactome,4,86,2.8,3.66,0.92,0.17995005661816965,"ATRX, CHTF18, H2AC20, TERT",0.6984472365330239
Sensory Processing Of Sound R-HSA-9659379,Reactome,3,67,2.69,2.1,0.91,0.18014310793683747,"CABP2, CASK, LHFPL5",0.6984472365330239
NoRC Negatively Regulates rRNA Expression R-HSA-427413,Reactome,3,71,2.54,1.81,0.91,0.18047176150532934,"CCNH, H2AC20, TAF1D",0.6984472365330239
Digestion And Absorption R-HSA-8963743,Reactome,2,27,4.45,3.03,0.91,0.18168586806076598,"PMEL, PNLIPRP2",0.6984472365330239
Inositol phosphate metabolism,KEGG,3,73,2.47,1.72,0.9,0.1838118889680584,"ISYNA1, OCRL, PLCE1",0.6984472365330239
Nucleotide Excision Repair R-HSA-5696398,Reactome,4,94,2.56,3.03,0.9,0.18383365924207967,"CCNH, DDB2, ELL, RNF111",0.6984472365330239
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,Reactome,3,74,2.44,1.7,0.89,0.1877465479678065,"CCNH, DDB2, RNF111",0.6984472365330239
Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,Reactome,3,73,2.47,1.77,0.89,0.18782587804180978,"CASK, GRIA3, NRG1",0.6984472365330239
Th1 and Th2 cell differentiation,KEGG,3,87,2.07,1.01,0.88,0.18866339000379456,"HLA-DPB1, IL2RG, PPP3R2",0.6984472365330239
APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178,Reactome,3,71,2.54,2.02,0.86,0.19416614567737417,"ANAPC1, ANAPC11, UBE2E1",0.6984472365330239
Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941,Reactome,3,74,2.44,1.82,0.86,0.1955723604184305,"CCNH, H2AC20, TAF1D",0.6984472365330239
"Cell Cycle, Mitotic R-HSA-69278",Reactome,14,499,1.69,4.75,0.85,0.19779282346486732,"ANAPC1, ANAPC11, CCNH, CENPU, CEP290, E2F4, H2AC20, KMT5A, LEMD2, TUBB4B, TUBB8, TUBB8B, UBE2E1, USO1",0.6984472365330239
Basal transcription factors,KEGG,2,43,2.8,1.23,0.85,0.1986666759746304,"CCNH, TAF7L",0.6984472365330239
Inwardly Rectifying K+ Channels R-HSA-1296065,Reactome,2,34,3.54,2.2,0.85,0.19898164499688548,"GNG7, GNGT2",0.6984472365330239
Cell cycle,KEGG,4,112,2.15,2.15,0.83,0.20379255184227163,"ANAPC1, ANAPC11, CCNH, E2F4",0.6984472365330239
Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676,Reactome,2,39,3.08,1.68,0.82,0.20501676975611288,"GNG7, GNGT2",0.6984472365330239
Chemokine signaling pathway,KEGG,5,174,1.73,1.38,0.82,0.20736835037278661,"ADCY2, CXCL12, GNG7, GNGT2, SHC2",0.6984472365330239
Aspirin ADME R-HSA-9749641,Reactome,2,36,3.34,2.17,0.8,0.21206904380487474,"CYP2C19, UGT3A2",0.6984472365330239
CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017,Reactome,3,70,2.58,2.46,0.8,0.2122188053853526,"ANAPC1, ANAPC11, UBE2E1",0.6984472365330239
Intestinal immune network for IgA production,KEGG,2,43,2.8,1.38,0.8,0.21283491750354122,"CXCL12, HLA-DPB1",0.6984472365330239
Ubiquitin mediated proteolysis,KEGG,5,129,2.33,4.22,0.79,0.2140543281174488,"ANAPC1, ANAPC11, DDB2, MGRN1, UBE2E1",0.6984472365330239
Relaxin signaling pathway,KEGG,4,123,1.96,1.71,0.79,0.21514163669714637,"ADCY2, GNG7, GNGT2, SHC2",0.6984472365330239
Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,Reactome,3,70,2.58,2.55,0.78,0.21643040044864076,"ANAPC1, ANAPC11, UBE2E1",0.6984472365330239
APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,Reactome,3,71,2.54,2.5,0.78,0.2189721027344514,"ANAPC1, ANAPC11, UBE2E1",0.6984472365330239
SIRT1 Negatively Regulates rRNA Expression R-HSA-427359,Reactome,2,35,3.44,2.46,0.77,0.21943189680558078,"H2AC20, TAF1D",0.6984472365330239
APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,Reactome,3,73,2.47,2.49,0.75,0.22708590718189803,"ANAPC1, ANAPC11, UBE2E1",0.6984472365330239
Purine metabolism,KEGG,4,126,1.91,1.73,0.75,0.22751539812261806,"ADCY2, APRT, NME4, PDE4C",0.6984472365330239
Fatty acid degradation,KEGG,2,43,2.8,1.59,0.74,0.2285644344665067,"ECI1, GCDH",0.6984472365330239
Nucleotide excision repair,KEGG,2,43,2.8,1.61,0.74,0.23033671349285217,"CCNH, DDB2",0.6984472365330239
Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,Reactome,3,92,1.96,1.21,0.72,0.23498449203638083,"AP2B1, UBQLN1, UBQLN2",0.6984472365330239
Transcription Of HIV Genome R-HSA-167172,Reactome,3,67,2.69,3.4,0.72,0.2358614569322604,"CCNH, ELL, TAF7L",0.6984472365330239
RNA Polymerase I Promoter Clearance R-HSA-73854,Reactome,3,75,2.41,2.5,0.72,0.23646953242097918,"CCNH, H2AC20, TAF1D",0.6984472365330239
Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,Reactome,3,74,2.44,2.64,0.71,0.2380286089039949,"ANAPC1, ANAPC11, UBE2E1",0.6984472365330239
DNA Repair,Hallmark,5,140,2.15,4.23,0.7,0.2414632290522723,"APRT, DDB2, ELL, NME4, UPF3B",0.6984472365330239
RNA Polymerase I Transcription R-HSA-73864,Reactome,3,76,2.37,2.55,0.7,0.24313563479804723,"CCNH, H2AC20, TAF1D",0.6984472365330239
RNA Polymerase I Transcription Initiation R-HSA-73762,Reactome,2,45,2.67,1.62,0.69,0.24520031743029058,"CCNH, TAF1D",0.6984472365330239
Sensory Processing Of Sound By Outer Hair Cells Of Cochlea R-HSA-9662361,Reactome,2,48,2.51,1.33,0.69,0.24573228224884003,"CASK, LHFPL5",0.6984472365330239
DNA Replication Pre-Initiation R-HSA-69002,Reactome,4,123,1.96,2.28,0.68,0.2473752593253492,"ANAPC1, ANAPC11, H2AC20, UBE2E1",0.6984472365330239
Formation Of HIV-1 Elongation Complex Containing HIV-1 Tat R-HSA-167200,Reactome,2,42,2.86,2.02,0.68,0.24789863616521646,"CCNH, ELL",0.6984472365330239
Cyclin D Associated Events In G1 R-HSA-69231,Reactome,2,45,2.67,1.8,0.65,0.2563907858691759,"CCNH, E2F4",0.6984472365330239
Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,Reactome,3,78,2.31,2.66,0.65,0.2564089082486957,"ANAPC1, ANAPC11, UBE2E1",0.6984472365330239
S Phase R-HSA-69242,Reactome,5,157,1.92,3.34,0.65,0.258178749685492,"ANAPC1, ANAPC11, CCNH, E2F4, UBE2E1",0.6984472365330239
Transmission Across Chemical Synapses R-HSA-112315,Reactome,7,240,1.75,3.88,0.65,0.2585060516635421,"ADCY2, AP2B1, CASK, GNG7, GNGT2, GRIA3, NRG1",0.6984472365330239
RHOJ GTPase Cycle R-HSA-9013409,Reactome,2,47,2.56,1.61,0.65,0.25878356888094484,"OCRL, OPHN1",0.6984472365330239
RNA Polymerase II Pre-transcription Events R-HSA-674695,Reactome,3,78,2.31,2.74,0.64,0.2595389047683594,"CCNH, ELL, TAF7L",0.6984472365330239
Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152,Reactome,2,44,2.73,1.99,0.64,0.2603072592098451,"CCNH, ELL",0.6984472365330239
Drug ADME R-HSA-9748784,Reactome,3,81,2.23,2.45,0.64,0.26046867108127203,"CYP2C19, GSTA2, UGT3A2",0.6984472365330239
Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,Reactome,2,46,2.61,1.75,0.64,0.26079459226155455,"E2F4, RNF111",0.6984472365330239
Gap junction,KEGG,3,87,2.07,1.94,0.64,0.2625880207067426,"ADCY2, TUBB4B, TUBB8",0.6984472365330239
Inhibition Of DNA Recombination At Telomere R-HSA-9670095,Reactome,2,45,2.67,1.93,0.63,0.2637708866988502,"ATRX, H2AC20",0.6984472365330239
Condensation Of Prophase Chromosomes R-HSA-2299718,Reactome,2,41,2.93,2.53,0.63,0.2646301247989272,"H2AC20, KMT5A",0.6984472365330239
Th17 cell differentiation,KEGG,3,102,1.77,1.01,0.62,0.2667753046464608,"HLA-DPB1, IL2RG, PPP3R2",0.6984472365330239
Formation Of Cornified Envelope R-HSA-6809371,Reactome,2,42,2.86,2.61,0.6,0.27432206877482207,"PKP3, PRSS8",0.6984472365330239
Apical Surface,Hallmark,2,43,2.8,2.5,0.59,0.27669489527074087,"IL2RG, SRPX",0.6984472365330239
Signaling By ERBB4 R-HSA-1236394,Reactome,2,52,2.31,1.4,0.58,0.27957789550630474,"CXCL12, NRG1",0.6984472365330239
APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,Reactome,3,85,2.12,2.52,0.58,0.2803662942512924,"ANAPC1, ANAPC11, UBE2E1",0.6984472365330239
Switching Of Origins To A Post-Replicative State R-HSA-69052,Reactome,3,88,2.05,2.24,0.58,0.28129157568225577,"ANAPC1, ANAPC11, UBE2E1",0.6984472365330239
Ion Channel Transport R-HSA-983712,Reactome,5,161,1.87,3.99,0.57,0.2858775526286089,"ASPH, BEST2, CLCA1, TSC22D3, TTYH3",0.6984472365330239
Golgi Associated Vesicle Biogenesis R-HSA-432722,Reactome,2,49,2.45,1.91,0.56,0.2892784920320135,"ACBD3, OCRL",0.6984472365330239
Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,Reactome,3,91,1.98,2.17,0.55,0.29097587121136764,"CEP162, CEP290, TUBB4B",0.6984472365330239
Regulation of lipolysis in adipocytes,KEGG,2,54,2.23,1.44,0.53,0.2963628617801458,"ADCY2, PNPLA2",0.6984472365330239
Neuronal System R-HSA-112316,Reactome,10,379,1.59,5.97,0.53,0.29714332626225204,"ADCY2, AP2B1, CASK, GNG7, GNGT2, GRIA3, KCNN1, LRRC4B, NRG1, PPFIBP1",0.6984472365330239
Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279,Reactome,2,49,2.45,2.18,0.52,0.301780059692556,"CENPU, H2AC20",0.6984472365330239
Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995,Reactome,2,55,2.19,1.42,0.52,0.30191159044900373,"ADAMTS19, LFNG",0.6984472365330239
G2-M Checkpoint,Hallmark,5,190,1.58,2.3,0.5,0.3069003009247301,"ATRX, E2F4, KMT5A, SRSF10, TACC3",0.6984472365330239
HIV Transcription Initiation R-HSA-167161,Reactome,2,44,2.73,3.31,0.5,0.30904007607794703,"CCNH, TAF7L",0.6984472365330239
VEGF signaling pathway,KEGG,2,57,2.11,1.36,0.49,0.3114198002756832,"PPP3R2, SHC2",0.6984472365330239
Extension Of Telomeres R-HSA-180786,Reactome,2,47,2.56,2.8,0.49,0.31188139173095153,"CHTF18, TERT",0.6984472365330239
ESR-mediated Signaling R-HSA-8939211,Reactome,5,179,1.68,3.36,0.49,0.31239806795657943,"CITED1, CXCL12, GNG7, GNGT2, H2AC20",0.6984472365330239
