pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Hedgehog On State R-HSA-5632684,Reactome,3,83,2.17,2.74,0.58,0.28034513417524737,"PSMA1, PSMA3, PSMB2",0.5238027506958569
Androgen Response,Hallmark,3,95,1.9,1.67,0.57,0.2830864607067104,"DBI, RPS6KA3, SAT1",0.5271905235456115
Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406,Reactome,2,51,2.36,1.59,0.57,0.2855406817203191,"MPC1, MPC2",0.530023226199808
RNA Polymerase II Transcription R-HSA-73857,Reactome,23,941,1.47,10.27,0.56,0.2866821592748878,"AGO1, CAV1, CDK1, CDK2, COX5A, DPY30, ESRRG, LAMTOR1, LMO1, LSM10, MEAF6, MED27, MLST8, MOBP, POLR2C, PRMT1, PSMA1, PSMA3, PSMB2, RBBP5, RNF2, SUMO1, THOC7",0.5304086855639618
Golgi Associated Vesicle Biogenesis R-HSA-432722,Reactome,2,49,2.45,1.91,0.56,0.2892784920320135,"RAB5C, SNAPIN",0.5334746216694275
Myogenesis,Hallmark,6,190,1.9,5.92,0.55,0.29145559235419843,"COX7A1, CSRP3, FXYD1, MYL2, PKIA, REEP1",0.5341781734462278
HIV Infection R-HSA-162906,Reactome,6,208,1.73,4.12,0.55,0.29154090452170883,"CHMP2A, POLR2C, PSMA1, PSMA3, PSMB2, SLC25A4",0.5341781734462278
Reactive Oxygen Species Pathway,Hallmark,2,49,2.45,2.0,0.54,0.29399936728687237,"ATOX1, TXN",0.5350484834312176
RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198,Reactome,3,88,2.05,2.6,0.54,0.2953724931462236,"RAB5C, TRAPPC5, TRAPPC6B",0.5350484834312176
Signaling By Hedgehog R-HSA-5358351,Reactome,4,128,1.88,3.15,0.54,0.29574363995114694,"PRKAR1A, PSMA1, PSMA3, PSMB2",0.5350484834312176
Infectious Disease R-HSA-5663205,Reactome,20,854,1.41,7.41,0.54,0.2957838447137365,"CAV1, CHMP2A, DAD1, FXYD1, FXYD7, POLR2C, PRKAR1A, PRMT1, PSMA1, PSMA3, PSMB2, RPL18, RPL21, RPL23A, RPLP2, RPS10, SAP18, SLC25A4, SUMO1, SYT1",0.5350484834312176
SUMOylation Of RNA Binding Proteins R-HSA-4570464,Reactome,2,45,2.67,2.74,0.53,0.29805119350246295,"RNF2, SUMO1",0.5352858070107858
Signaling By NOTCH R-HSA-157118,Reactome,5,195,1.54,1.79,0.53,0.2981533246732658,"AGO1, APH1A, PSMA1, PSMA3, PSMB2",0.5352858070107858
Cellular Response To Chemical Stress R-HSA-9711123,Reactome,5,176,1.71,3.17,0.52,0.3002424154054899,"ATOX1, COX5A, PSMA1, PSMA3, PSMB2",0.5352858070107858
Potential Therapeutics For SARS R-HSA-9679191,Reactome,3,92,1.96,2.3,0.52,0.3002494394167751,"FXYD1, FXYD7, SAP18",0.5352858070107858
TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,Reactome,3,98,1.84,1.74,0.52,0.30062706414866314,"PSMA1, PSMA3, PSMB2",0.5352858070107858
TCF Dependent Signaling In Response To WNT R-HSA-201681,Reactome,5,177,1.7,3.21,0.51,0.3036425619058686,"CAV1, PSMA1, PSMA3, PSMB2, RBBP5",0.5389655473829167
Signaling By FGFR R-HSA-190236,Reactome,3,83,2.17,3.7,0.5,0.308039987913565,"FGF13, FGF9, POLR2C",0.5400872881194526
mRNA Splicing R-HSA-72172,Reactome,5,179,1.68,3.21,0.5,0.30856198582075445,"POLR2C, PPIL3, RBM22, SNRNP25, SNRNP40",0.5400872881194526
Beta Defensins R-HSA-1461957,Reactome,2,32,3.76,7.21,0.5,0.308909671526578,"DEFB103A, DEFB124",0.5400872881194526
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,Reactome,5,178,1.69,3.4,0.49,0.3112468257902172,"GABRA1, GABRB2, LIN7A, PRKAR1A, RPS6KA3",0.5400872881194526
VEGF signaling pathway,KEGG,2,57,2.11,1.36,0.49,0.3114198002756832,"KRAS, PPP3CA",0.5400872881194526
RHOQ GTPase Cycle R-HSA-9013406,Reactome,2,54,2.23,1.71,0.49,0.3115955055614136,"CAV1, LAMTOR1",0.5400872881194526
Gene Expression (Transcription) R-HSA-74160,Reactome,25,1074,1.4,11.21,0.49,0.31165716517071773,"AGO1, CAV1, CDK1, CDK2, COX5A, DPY30, ESRRG, LAMTOR1, LMO1, LSM10, MEAF6, MED27, MLST8, MOBP, NFIA, POLR2C, PRMT1, PSMA1, PSMA3, PSMB2, RBBP5, RNF2, SAP18, SUMO1, THOC7",0.5400872881194526
Extension Of Telomeres R-HSA-180786,Reactome,2,47,2.56,2.8,0.49,0.31188139173095153,"CDK2, CHTF8",0.5400872881194526
Programmed Cell Death R-HSA-5357801,Reactome,5,192,1.57,2.38,0.48,0.3149449371737896,"CHMP2A, HMGB1, PSMA1, PSMA3, PSMB2",0.5424387436410609
Neurexins And Neuroligins R-HSA-6794361,Reactome,2,57,2.11,1.43,0.48,0.3159741728503446,"LIN7A, SYT1",0.5424387436410609
mTORC1 Signaling,Hallmark,5,194,1.55,2.29,0.48,0.3170285164707533,"ATP5MC1, ATP6V1D, MLLT11, PDAP1, PSMA3",0.5424387436410609
Antimicrobial Peptides R-HSA-6803157,Reactome,3,76,2.37,5.48,0.47,0.3174289353382971,"ATOX1, DEFB103A, DEFB124",0.5424387436410609
Telomere Maintenance R-HSA-157579,Reactome,3,86,2.1,3.66,0.47,0.318014263437453,"CDK2, CHTF8, POLR2C",0.5424387436410609
Coronavirus disease,KEGG,5,208,1.45,1.47,0.47,0.31978717826152214,"RPL18, RPL21, RPL23A, RPLP2, RPS10",0.5438296923728879
SARS-CoV-2 Infection R-HSA-9694516,Reactome,6,231,1.56,3.46,0.46,0.32190921093878977,"CAV1, CHMP2A, DAD1, PRMT1, RPS10, SUMO1",0.545804274069351
Interleukin-1 Family Signaling R-HSA-446652,Reactome,4,149,1.61,2.08,0.46,0.3242058423028257,"HMGB1, PSMA1, PSMA3, PSMB2",0.5465971160091793
PI3K/AKT/mTOR  Signaling,Hallmark,3,103,1.75,1.78,0.46,0.32430145791389686,"CDK1, CDK2, RPS6KA3",0.5465971160091793
Transcriptional Regulation By MECP2 R-HSA-8986944,Reactome,2,60,2.0,1.27,0.45,0.3258887982730721,"AGO1, MOBP",0.5476474479855176
Nucleotide Excision Repair R-HSA-5696398,Reactome,3,94,1.92,3.03,0.44,0.33150139876572093,"POLE3, POLR2C, SUMO1",0.5543293809783504
SUMOylation Of Chromatin Organization Proteins R-HSA-4551638,Reactome,2,54,2.23,2.18,0.43,0.33196348767213923,"RNF2, SUMO1",0.5543293809783504
Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219,Reactome,2,63,1.91,1.08,0.43,0.333743432693659,"DPM2, DPM3",0.5543293809783504
IL-2/STAT5 Signaling,Hallmark,5,190,1.58,3.18,0.43,0.33376874699752784,"ARL4A, BATF, CDC42SE2, RHOH, SH3BGRL2",0.5543293809783504
Ca2+ Pathway R-HSA-4086398,Reactome,2,58,2.07,1.7,0.42,0.3364292937609288,"AGO1, PPP3CA",0.5561612248867065
Cell Cycle R-HSA-1640170,Reactome,14,613,1.37,6.45,0.42,0.3372268062425616,"CDK1, CDK2, CHMP2A, CHTF8, LIN52, MZT1, PAFAH1B1, POLE3, POLR2C, PSMA1, PSMA3, PSMB2, SUMO1, SYCE3",0.5561612248867065
Human T-cell leukemia virus 1 infection,KEGG,5,199,1.51,2.52,0.42,0.3378091946935101,"CDK2, KRAS, PPP3CA, SLC25A4, TBPL1",0.5561612248867065
Defensins R-HSA-1461973,Reactome,2,36,3.34,8.05,0.41,0.33920912049747987,"DEFB103A, DEFB124",0.556851966597019
Cell Cycle Checkpoints R-HSA-69620,Reactome,6,247,1.46,2.94,0.41,0.34181413034790364,"CDK1, CDK2, PAFAH1B1, PSMA1, PSMA3, PSMB2",0.5587009237963783
Regulation Of TP53 Activity R-HSA-5633007,Reactome,4,150,1.6,2.58,0.4,0.34381265563133545,"CDK1, CDK2, MEAF6, MLST8",0.5587009237963783
Assembly Of Pre-Replicative Complex R-HSA-68867,Reactome,3,106,1.7,1.96,0.4,0.34394067494509395,"PSMA1, PSMA3, PSMB2",0.5587009237963783
PI3K/AKT Signaling In Cancer R-HSA-2219528,Reactome,3,104,1.73,2.2,0.4,0.3444777089740349,"FGF13, FGF9, MLST8",0.5587009237963783
Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,Reactome,2,63,1.91,1.26,0.4,0.3452535638248746,"CDK1, PAFAH1B1",0.5587009237963783
Cellular Senescence R-HSA-2559583,Reactome,4,158,1.52,1.94,0.39,0.34742563258971826,"AGO1, CDK2, RNF2, RPS6KA3",0.5603340102974272
KEAP1-NFE2L2 Pathway R-HSA-9755511,Reactome,3,96,1.88,3.44,0.39,0.34823574935737994,"PSMA1, PSMA3, PSMB2",0.5603340102974272
TCR Signaling R-HSA-202403,Reactome,3,107,1.69,2.02,0.38,0.3502077282962637,"PSMA1, PSMA3, PSMB2",0.5603918994569239
Metabolism Of Amino Acids And Derivatives R-HSA-71291,Reactome,8,354,1.36,3.22,0.38,0.35251919173545265,"PSMA1, PSMA3, PSMB2, RPL18, RPL21, RPL23A, RPLP2, RPS10",0.5603918994569239
Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,Reactome,2,55,2.19,2.7,0.38,0.35340244691099565,"POLE3, POLR2C",0.5603918994569239
Leukocyte transendothelial migration,KEGG,3,107,1.69,2.13,0.37,0.35401399904523045,"CLDN11, MYL2, RHOH",0.5603918994569239
Sphingolipid signaling pathway,KEGG,3,119,1.52,1.01,0.37,0.354400075598012,"FCER1G, KRAS, PPP2R2B",0.5603918994569239
RAF/MAP Kinase Cascade R-HSA-5673001,Reactome,6,261,1.38,2.32,0.37,0.3548769473378395,"FGF13, FGF9, PHB1, PSMA1, PSMA3, PSMB2",0.5603918994569239
M Phase R-HSA-68886,Reactome,8,357,1.35,3.14,0.37,0.35570278672177824,"CDK1, CHMP2A, MZT1, PAFAH1B1, PSMA1, PSMA3, PSMB2, SUMO1",0.5603918994569239
GABA Receptor Activation R-HSA-977443,Reactome,2,58,2.07,2.24,0.37,0.3563688116962147,"GABRA1, GABRB2",0.5603918994569239
Neuronal System R-HSA-112316,Reactome,9,379,1.43,5.97,0.37,0.3571511753581099,"CPLX1, DNAJC5, GABRA1, GABRB2, KCNA2, LIN7A, PRKAR1A, RPS6KA3, SYT1",0.5603918994569239
"Cell Cycle, Mitotic R-HSA-69278",Reactome,11,499,1.33,4.75,0.36,0.3595466267410279,"CDK1, CDK2, CHMP2A, LIN52, MZT1, PAFAH1B1, POLE3, PSMA1, PSMA3, PSMB2, SUMO1",0.5625963746250794
Post NMDA Receptor Activation Events R-HSA-438064,Reactome,2,60,2.0,2.05,0.36,0.3612947443797402,"PRKAR1A, RPS6KA3",0.5631488748642223
Transport Of Small Molecules R-HSA-382551,Reactome,15,680,1.33,7.69,0.35,0.3618826396574668,"ATP6V0E2, ATP6V1D, ATP6V1G1, ATP6V1G2, EIF2S1, FXYD1, FXYD7, PHB1, PHB2, PRKAR1A, PSMA1, PSMA3, PSMB2, SLC25A4, SMDT1",0.5631488748642223
RAB Geranylgeranylation R-HSA-8873719,Reactome,2,60,2.0,2.19,0.34,0.36567064779622394,"RAB24, RAB5C",0.5674888741755606
AURKA Activation By TPX2 R-HSA-8854518,Reactome,2,66,1.82,1.32,0.34,0.3678520492343465,"CDK1, PAFAH1B1",0.5676988594089286
B cell receptor signaling pathway,KEGG,2,65,1.85,1.47,0.34,0.3682380766644242,"KRAS, PPP3CA",0.5676988594089286
UV Response Up,Hallmark,4,153,1.57,3.29,0.34,0.368804364651223,"CDK2, PDAP1, POLE3, SLC25A4",0.5676988594089286
RHOG GTPase Cycle R-HSA-9013408,Reactome,2,65,1.85,1.57,0.32,0.37269237622135143,"CAV1, LAMTOR1",0.5690725185233821
Separation Of Sister Chromatids R-HSA-2467813,Reactome,4,158,1.52,2.83,0.32,0.37272423179238257,"PAFAH1B1, PSMA1, PSMA3, PSMB2",0.5690725185233821
RNA Polymerase II Transcription Termination R-HSA-73856,Reactome,2,63,1.91,1.91,0.32,0.37325703374345365,"LSM10, THOC7",0.5690725185233821
Dual Incision In TC-NER R-HSA-6782135,Reactome,2,56,2.15,3.42,0.32,0.37370431234017876,"POLE3, POLR2C",0.5690725185233821
Apoptosis R-HSA-109581,Reactome,4,163,1.48,2.45,0.31,0.37794141003663084,"HMGB1, PSMA1, PSMA3, PSMB2",0.5739858847615142
Protein processing in endoplasmic reticulum,KEGG,4,163,1.48,2.57,0.3,0.38088693390454664,"DAD1, DNAJC5, EIF2S1, SSR2",0.5767155366059639
Developmental Biology R-HSA-1266738,Reactome,19,919,1.24,8.11,0.3,0.38176943972507466,"APH1A, CDK2, FGF13, FGF9, KRTAP8-1, MED11, MED27, POLR2C, PSMA1, PSMA3, PSMB2, RBBP5, RPL18, RPL21, RPL23A, RPLP2, RPS10, RPS6KA3, SPINK6",0.5767155366059639
Fc epsilon RI signaling pathway,KEGG,2,63,1.91,2.32,0.29,0.38456518659417877,"FCER1G, KRAS",0.5793236792439056
PI3K-Akt signaling pathway,KEGG,7,318,1.32,3.42,0.29,0.3857175866427085,"CDK2, EIF4E2, FGF9, KRAS, MLST8, MTCP1, PPP2R2B",0.5793236792439056
Estrogen-dependent Gene Expression R-HSA-9018519,Reactome,3,114,1.58,2.38,0.29,0.38655576484760606,"AGO1, POLR2C, PRMT1",0.5793236792439056
Apoptosis,Hallmark,4,155,1.55,4.34,0.28,0.3898685788493909,"CAV1, CDK2, DAP, SAT1",0.5827509283854053
Cell-cell Junction Organization R-HSA-421270,Reactome,2,61,1.97,3.12,0.28,0.3912768297529085,"CADM2, CLDN11",0.5833208380568295
Asparagine N-linked Glycosylation R-HSA-446203,Reactome,6,269,1.34,3.51,0.26,0.3960499551193515,"CNIH3, DAD1, DPM2, DPM3, TRAPPC5, TRAPPC6B",0.5888910327429101
Chromosome Maintenance R-HSA-73886,Reactome,3,110,1.64,3.82,0.26,0.3986387012530562,"CDK2, CHTF8, POLR2C",0.5900866082021653
Measles,KEGG,3,122,1.48,1.71,0.26,0.39893179146061875,"CDK2, CSNK2A1, EIF2S1",0.5900866082021653
Extra-nuclear Estrogen Signaling R-HSA-9009391,Reactome,2,69,1.74,2.01,0.23,0.40710619214660104,"CAV1, PRMT1",0.5999802331698838
Ribosome biogenesis in eukaryotes,KEGG,2,60,2.0,4.74,0.23,0.4077330457809421,"CSNK2A1, NXT1",0.5999802331698838
Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,Reactome,2,67,1.8,2.81,0.22,0.4128278819737348,"POLE3, POLR2C",0.6017086744491876
SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214,Reactome,2,69,1.74,2.35,0.22,0.4140534495693027,"RNF2, SUMO1",0.6017086744491876
Melanoma,KEGG,2,72,1.67,1.73,0.21,0.4157805105579414,"FGF9, KRAS",0.6017086744491876
Disease R-HSA-1643685,Reactome,30,1593,1.13,9.22,0.21,0.41855654197833636,"APH1A, CAV1, CDK2, CHMP2A, DAD1, DPM2, DPM3, FGF13, FGF9, FXYD1, FXYD7, HMGB1, MLST8, PHB1, POLR2C, PRKAR1A, PRMT1, PSMA1, PSMA3, PSMB2, QKI, RPL18, RPL21, RPL23A, RPLP2, RPS10, SAP18, SLC25A4, SUMO1, SYT1",0.6017086744491876
ESR-mediated Signaling R-HSA-8939211,Reactome,4,179,1.34,2.25,0.21,0.41860760241265516,"AGO1, CAV1, POLR2C, PRMT1",0.6017086744491876
Oncogenic MAPK Signaling R-HSA-6802957,Reactome,2,73,1.65,1.63,0.21,0.41863523149596954,"PHB1, QKI",0.6017086744491876
mRNA Splicing - Major Pathway R-HSA-72163,Reactome,4,174,1.38,3.12,0.2,0.4188046605659305,"POLR2C, PPIL3, RBM22, SNRNP40",0.6017086744491876
Axon Guidance R-HSA-422475,Reactome,10,491,1.22,5.51,0.2,0.41907764865093977,"APH1A, PSMA1, PSMA3, PSMB2, RPL18, RPL21, RPL23A, RPLP2, RPS10, RPS6KA3",0.6017086744491876
Gastric cancer,KEGG,3,128,1.41,1.6,0.2,0.41931902741761984,"CDK2, FGF9, KRAS",0.6017086744491876
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,Reactome,2,74,1.63,1.46,0.2,0.41957416514326423,"POLE3, SUMO1",0.6017086744491876
p53 signaling pathway,KEGG,2,70,1.72,2.47,0.2,0.42064096979517157,"CDK1, CDK2",0.6017086744491876
Chromatin Modifying Enzymes R-HSA-3247509,Reactome,5,223,1.35,4.46,0.2,0.4216198106175646,"DPY30, MEAF6, PRMT1, RBBP5, SAP18",0.6017086744491876
Rab Regulation Of Trafficking R-HSA-9007101,Reactome,3,119,1.52,4.07,0.19,0.42624462486061077,"RAB5C, TRAPPC5, TRAPPC6B",0.6045420720405128
FoxO signaling pathway,KEGG,3,127,1.42,2.14,0.18,0.4267081243863245,"CDK2, KRAS, PRMT1",0.6045420720405128
Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,Reactome,2,71,1.69,2.6,0.18,0.4269028948478866,"NXT1, THOC7",0.6045420720405128
ER To Golgi Anterograde Transport R-HSA-199977,Reactome,3,124,1.46,2.92,0.18,0.4282272711054601,"CNIH3, TRAPPC5, TRAPPC6B",0.6045420720405128
Apelin signaling pathway,KEGG,3,131,1.38,1.53,0.18,0.4291645730362007,"KRAS, MYL2, RRAS2",0.6045420720405128
Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193,Reactome,2,77,1.56,1.24,0.18,0.4301166566291476,"DPM2, DPM3",0.6045420720405128
Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,Reactome,2,77,1.56,1.28,0.17,0.4312589915765167,"FGF13, FGF9",0.6045420720405128
Viral carcinogenesis,KEGG,4,178,1.35,3.53,0.17,0.4326418311650983,"CDK1, CDK2, KRAS, TBPL1",0.6045420720405128
Fluid shear stress and atherosclerosis,KEGG,3,132,1.37,1.54,0.17,0.4331841959867759,"CAV1, SUMO1, TXN",0.6045420720405128
RAC2 GTPase Cycle R-HSA-9013404,Reactome,2,78,1.54,1.2,0.16,0.4345633278388147,"CAV1, LAMTOR1",0.6049803191481538
Transcriptional Regulation By Small RNAs R-HSA-5578749,Reactome,2,72,1.67,3.07,0.16,0.4366134422175122,"AGO1, POLR2C",0.6063482522727308
Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,Reactome,2,80,1.5,1.03,0.15,0.44165985085544357,"MED11, MED27",0.6099062402204269
Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,Reactome,2,79,1.52,1.26,0.15,0.4417282755677856,"CDK1, PAFAH1B1",0.6099062402204269
Nervous System Development R-HSA-9675108,Reactome,10,512,1.17,5.8,0.14,0.44272955776578415,"APH1A, PSMA1, PSMA3, PSMB2, RPL18, RPL21, RPL23A, RPLP2, RPS10, RPS6KA3",0.6099062402204269
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,Reactome,2,76,1.58,2.23,0.14,0.4434705584701344,"CDK2, RPS6KA3",0.6099062402204269
DNA Double-Strand Break Repair R-HSA-5693532,Reactome,3,134,1.35,2.32,0.12,0.451754989473598,"CDK2, POLE3, SUMO1",0.6178512117801359
Transport Of Mature Transcript To Cytoplasm R-HSA-72202,Reactome,2,79,1.52,2.0,0.12,0.45376034373381186,"NXT1, THOC7",0.6178512117801359
Insulin signaling pathway,KEGG,3,136,1.33,1.94,0.12,0.454039806388687,"EIF4E2, KRAS, PRKAR1A",0.6178512117801359
Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,Reactome,2,80,1.5,1.67,0.12,0.4542166236118229,"ABCE1, EIF4E2",0.6178512117801359
Estrogen Response Late,Hallmark,4,190,1.27,2.98,0.11,0.45512751463026646,"BATF, CAV1, CXCL14, NXT1",0.6178512117801359
Meiosis R-HSA-1500620,Reactome,2,80,1.5,1.82,0.11,0.4560813208077449,"CDK2, SYCE3",0.6178512117801359
CDC42 GTPase Cycle R-HSA-9013148,Reactome,3,135,1.34,2.54,0.11,0.45686181152756533,"CAV1, CDC42SE2, LAMTOR1",0.6178512117801359
Metabolism Of Proteins R-HSA-392499,Reactome,31,1745,1.07,10.0,0.09,0.4627614486958077,"APH1A, CDK1, CNIH3, DAD1, DPM2, DPM3, EIF2S1, EIF3I, EIF5A2, LYPD1, MRPL33, PFDN1, PFDN6, PPP3CA, PSMA1, PSMA3, PSMB2, RAB24, RAB5C, RBBP5, RNF2, RPL18, RPL21, RPL23A, RPLP2, RPS10, SRP54, SSR2, SUMO1, TRAPPC5, TRAPPC6B",0.624343237195294
Staphylococcus aureus infection,KEGG,2,81,1.48,4.35,0.06,0.4744855028420523,"DEFB103A, DEFB103B",0.628157715197376
RAC3 GTPase Cycle R-HSA-9013423,Reactome,2,85,1.42,1.47,0.06,0.4757766195529289,"CAV1, LAMTOR1",0.628157715197376
Cell Junction Organization R-HSA-446728,Reactome,2,83,1.45,3.22,0.06,0.4770616266792471,"CADM2, CLDN11",0.628157715197376
Chaperonin-mediated Protein Folding R-HSA-390466,Reactome,2,85,1.42,1.65,0.06,0.4771530926297773,"PFDN1, PFDN6",0.628157715197376
Activation Of HOX Genes During Differentiation R-HSA-5619507,Reactome,2,83,1.45,3.37,0.06,0.4775992491164134,"POLR2C, RBBP5",0.628157715197376
DNA Repair,Hallmark,3,140,1.29,4.23,0.06,0.47783459760658636,"DAD1, MPC2, POLR2C",0.628157715197376
VEGFA-VEGFR2 Pathway R-HSA-4420097,Reactome,2,85,1.42,1.83,0.05,0.47827963974217724,"CAV1, MLST8",0.628157715197376
Membrane Trafficking R-HSA-199991,Reactome,10,546,1.1,6.95,0.05,0.47828617363523457,"ARFIP2, ARFRP1, CHMP2A, CNIH3, PAFAH1B1, RAB5C, SNAPIN, SYT1, TRAPPC5, TRAPPC6B",0.628157715197376
Organelle Biogenesis And Maintenance R-HSA-1852241,Reactome,5,258,1.17,4.12,0.05,0.47973921527459384,"ATP5MC1, ATP5ME, CDK1, PAFAH1B1, SSBP1",0.628157715197376
Opioid Signaling R-HSA-111885,Reactome,2,86,1.4,1.73,0.05,0.48203674984781153,"PPP3CA, PRKAR1A",0.628157715197376
Respiratory Electron Transport R-HSA-611105,Reactome,2,85,1.42,2.75,0.04,0.48228071979211506,"COX5A, UQCRH",0.628157715197376
Phospholipase D signaling pathway,KEGG,3,145,1.24,2.83,0.03,0.48624026694427025,"FCER1G, KRAS, RRAS2",0.628157715197376
GABAergic synapse,KEGG,2,87,1.38,1.94,0.03,0.4871403041726895,"GABRA1, GABRB2",0.628157715197376
Gap junction,KEGG,2,87,1.38,1.94,0.03,0.48715802607153247,"CDK1, KRAS",0.628157715197376
NOD-like receptor signaling pathway,KEGG,3,147,1.23,1.58,0.03,0.4885404230792933,"DEFB103A, DEFB103B, TXN",0.628157715197376
Oxidative Stress Induced Senescence R-HSA-2559580,Reactome,2,88,1.37,2.09,0.02,0.49153142906938035,"AGO1, RNF2",0.628157715197376
Regulation of actin cytoskeleton,KEGG,4,207,1.16,2.33,0.02,0.49170121144108386,"FGF9, KRAS, MYL2, RRAS2",0.628157715197376
Protein-protein Interactions At Synapses R-HSA-6794362,Reactome,2,88,1.37,2.48,0.02,0.49222182456818653,"LIN7A, SYT1",0.628157715197376
Morphine addiction,KEGG,2,89,1.35,3.01,0.01,0.4961546942479244,"GABRA1, GABRB2",0.628157715197376
Influenza A,KEGG,3,150,1.2,2.62,0.0,0.4990796405081045,"EIF2S1, NXT1, SLC25A4",0.628157715197376
Endocytosis,KEGG,4,211,1.14,2.49,-0.0,0.5011635030767473,"CAV1, CHMP1B, CHMP2A, RAB5C",0.628157715197376
Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,Reactome,2,91,1.32,2.17,-0.01,0.5029234678819411,"CDK1, PAFAH1B1",0.628157715197376
Protein Folding R-HSA-391251,Reactome,2,91,1.32,1.66,-0.01,0.5033416093327896,"PFDN1, PFDN6",0.628157715197376
Signaling By VEGF R-HSA-194138,Reactome,2,91,1.32,1.49,-0.01,0.5035350529010165,"CAV1, MLST8",0.628157715197376
Human immunodeficiency virus 1 infection,KEGG,3,183,0.99,2.31,-0.02,0.506554141337078,"CDK1, KRAS, PPP3CA",0.628157715197376
MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,Reactome,2,92,1.31,1.48,-0.02,0.5079689539604968,"HMGB1, RPS6KA3",0.628157715197376
Vesicle-mediated Transport R-HSA-5653656,Reactome,10,582,1.03,6.55,-0.02,0.5091454425454709,"ARFIP2, ARFRP1, CHMP2A, CNIH3, PAFAH1B1, RAB5C, SNAPIN, SYT1, TRAPPC5, TRAPPC6B",0.628157715197376
Transport To Golgi And Subsequent Modification R-HSA-948021,Reactome,3,154,1.17,2.71,-0.02,0.5093171444968764,"CNIH3, TRAPPC5, TRAPPC6B",0.628157715197376
KRAS Signaling Dn,Hallmark,3,184,0.98,2.12,-0.02,0.5094673301575107,"SMPX, SNCB, SNN",0.628157715197376
Mitotic Spindle,Hallmark,3,186,0.97,2.66,-0.03,0.5130842418392693,"ARFIP2, CDK1, PAFAH1B1",0.628157715197376
Cellular Response To Heat Stress R-HSA-3371556,Reactome,2,94,1.28,1.83,-0.04,0.5150494573657914,"HSBP1, MLST8",0.628157715197376
RHO GTPase Cycle R-HSA-9012999,Reactome,7,404,1.04,4.69,-0.04,0.5158046749729233,"CAV1, CDC42SE2, LAMTOR1, RHOH, RHOV, RND3, RRAS2",0.628157715197376
Spermatogenesis,Hallmark,2,124,0.97,1.13,-0.04,0.5163310808290936,"ARL4A, CDK1",0.628157715197376
Diseases Of Glycosylation R-HSA-3781865,Reactome,2,126,0.95,2.49,-0.04,0.5168092674493227,"DPM2, DPM3",0.628157715197376
KRAS Signaling Up,Hallmark,3,189,0.95,3.41,-0.04,0.5176293048402593,"FCER1G, FGF9, TRIB2",0.628157715197376
Signaling By Nuclear Receptors R-HSA-9006931,Reactome,4,250,0.96,2.6,-0.05,0.5193677454185576,"AGO1, CAV1, POLR2C, PRMT1",0.628157715197376
Tuberculosis,KEGG,3,156,1.16,1.44,-0.05,0.5196615367387127,"FCER1G, PPP3CA, RAB5C",0.628157715197376
Purine metabolism,KEGG,2,126,0.95,1.73,-0.05,0.5201682319156056,"AMPD3, PDE6H",0.628157715197376
Resolution Of Sister Chromatid Cohesion R-HSA-2500257,Reactome,2,96,1.25,2.29,-0.05,0.5203337352719347,"CDK1, PAFAH1B1",0.628157715197376
Signaling By Interleukins R-HSA-449147,Reactome,7,433,0.97,2.1,-0.05,0.5209525122348135,"BATF, FGF13, HMGB1, PSMA1, PSMA3, PSMB2, RPS6KA3",0.628157715197376
Breast cancer,KEGG,2,127,0.95,2.19,-0.05,0.5209729227723066,"FGF9, KRAS",0.628157715197376
Prostate cancer,KEGG,2,96,1.25,2.1,-0.05,0.5211978651487125,"CDK2, KRAS",0.628157715197376
Spliceosome,KEGG,2,126,0.95,1.55,-0.05,0.521304912593742,"RBM22, SNRNP40",0.628157715197376
Ub-specific Processing Proteases R-HSA-5689880,Reactome,3,157,1.15,1.62,-0.05,0.5217285031504957,"PSMA1, PSMA3, PSMB2",0.628157715197376
HIV Life Cycle R-HSA-162587,Reactome,2,130,0.93,3.51,-0.06,0.5236858736350983,"CHMP2A, POLR2C",0.628157715197376
Hypoxia,Hallmark,3,191,0.94,2.82,-0.06,0.5237995939353163,"AMPD3, CAV1, CSRP2",0.628157715197376
