pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
RNA Pol II CTD Phosphorylation And Interaction With CE R-HSA-77075,Reactome,2,26,4.63,2.32,1.07,0.1411917521789453,"POLR2B, POLR2E",0.5039210185726669
Protein processing in endoplasmic reticulum,KEGG,6,163,2.21,2.57,1.07,0.1420939173695791,"CUL1, DERL2, EIF2S1, SSR2, SSR4, SVIP",0.5039210185726669
Respiratory Electron Transport R-HSA-611105,Reactome,4,85,2.83,2.75,1.07,0.14227278302142693,"COX6A1, NDUFA6, NDUFS5, UQCRQ",0.5039210185726669
Post NMDA Receptor Activation Events R-HSA-438064,Reactome,3,60,3.01,2.05,1.06,0.1441836546046777,"CREB1, GRIA2, NRGN",0.5047716105008722
Negative Regulation Of PI3K/AKT Network R-HSA-199418,Reactome,4,112,2.15,1.31,1.06,0.14435180846746254,"FGF18, FGF9, FYN, PTPN11",0.5047716105008722
Downstream Signaling Of Activated FGFR1 R-HSA-5654687,Reactome,2,30,4.01,1.84,1.05,0.14589939060566587,"FGF9, PTPN11",0.5069542116614593
DNA Replication R-HSA-69306,Reactome,6,151,2.39,3.39,1.04,0.14956015033074804,"CDC26, CUL1, FZR1, H2AC6, POLD4, PSMA7",0.5110783357172288
Polymerase Switching On C-strand Of Telomere R-HSA-174411,Reactome,2,25,4.81,2.68,1.04,0.1497708050652331,"CHTF8, POLD4",0.5110783357172288
PI3K/AKT/mTOR  Signaling,Hallmark,4,103,2.34,1.78,1.03,0.15045105383027724,"EIF4E, PIN1, PTPN11, RIT1",0.5110783357172288
Renal cell carcinoma,KEGG,3,66,2.73,1.72,1.03,0.15081000070344458,"EGLN3, PAK3, PTPN11",0.5110783357172288
Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,Reactome,3,80,2.26,1.0,1.03,0.15257098587369083,"EBF1, MED27, MED7",0.5130189645522066
Chromosome Maintenance R-HSA-73886,Reactome,5,110,2.73,3.82,1.02,0.1532515668243386,"CHTF8, H2AC6, POLD4, POLR2B, POLR2E",0.5130189645522066
Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,Reactome,3,55,3.28,2.7,1.02,0.15418930697130068,"POLD4, POLR2B, POLR2E",0.5130298759226913
Beta Defensins R-HSA-1461957,Reactome,3,32,5.64,7.21,1.01,0.15518894345843554,"DEFB114, DEFB131A, DEFB135",0.5132453611968741
Retrograde endocannabinoid signaling,KEGG,5,137,2.19,2.19,1.01,0.15677385603919736,"GABRG2, GNG7, GRIA2, NDUFA6, NDUFS5",0.513264888803707
ER To Golgi Anterograde Transport R-HSA-199977,Reactome,5,124,2.43,2.92,1.01,0.157064665426271,"CNIH3, DCTN5, KDELR2, KDELR3, RAB1B",0.513264888803707
RNA Polymerase III Abortive And Retractive Initiation R-HSA-749476,Reactome,2,37,3.25,1.3,1.0,0.15906267494471443,"POLR2E, POLR3H",0.5167183937553149
COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434,Reactome,3,75,2.41,1.32,0.99,0.16135824239588614,"KDELR2, KDELR3, RAB1B",0.5210922063255382
Synthesis Of DNA R-HSA-69239,Reactome,5,117,2.57,3.61,0.98,0.16466843501506595,"CDC26, CUL1, FZR1, POLD4, PSMA7",0.5232648687947317
Influenza Viral RNA Transcription And Replication R-HSA-168273,Reactome,6,129,2.8,5.66,0.97,0.16483149083998772,"POLR2B, POLR2E, RPL13A, RPL28, RPL9, RPLP2",0.5232648687947317
"Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988",Reactome,2,41,2.93,1.05,0.97,0.16489038670580797,"FYN, PTPN11",0.5232648687947317
Formation Of Early Elongation Complex R-HSA-113418,Reactome,2,32,3.76,1.91,0.97,0.16620482993894603,"POLR2B, POLR2E",0.5240248474172036
Signaling By SCF-KIT R-HSA-1433557,Reactome,2,40,3.01,1.16,0.96,0.16823579282727408,"FYN, PTPN11",0.5240248474172036
Golgi-to-ER Retrograde Transport R-HSA-8856688,Reactome,4,108,2.23,1.79,0.96,0.1683179083013569,"DCTN5, KDELR2, KDELR3, RAB1B",0.5240248474172036
Late Phase Of HIV Life Cycle R-HSA-162599,Reactome,5,120,2.51,3.53,0.96,0.16957197131356028,"CDK9, CHMP2B, GTF2B, POLR2B, POLR2E",0.5240248474172036
Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139,Reactome,2,36,3.34,1.52,0.95,0.16998935339745685,"CDC26, FZR1",0.5240248474172036
ESR-mediated Signaling R-HSA-8939211,Reactome,6,179,2.02,2.47,0.94,0.17245396994562268,"CDK9, CREB1, GNG7, H2AC6, POLR2B, POLR2E",0.5240248474172036
Signaling By B Cell Receptor (BCR) R-HSA-983705,Reactome,4,106,2.27,1.98,0.94,0.173458643419395,"CUL1, FYN, PPP3CB, PSMA7",0.5240248474172036
Diseases Associated With TLR Signaling Cascade R-HSA-5602358,Reactome,2,31,3.88,2.21,0.93,0.17572636376714712,"HMGB1, S100A8",0.5240248474172036
mRNA Capping R-HSA-72086,Reactome,2,28,4.3,2.71,0.93,0.17646921438808866,"POLR2B, POLR2E",0.5240248474172036
Assembly Of Pre-Replicative Complex R-HSA-68867,Reactome,4,106,2.27,2.05,0.92,0.17769586373920343,"CDC26, FZR1, H2AC6, PSMA7",0.5240248474172036
Innate Immune System R-HSA-168249,Reactome,24,918,1.57,5.66,0.92,0.1781523762727905,"ARL8A, ATOX1, ATP6V1G2, COTL1, CREB1, CUL1, DEFB114, DEFB131A, DEFB135, DYNLT1, FCER1G, FYN, HMGB1, LEAP2, NME2, PDAP1, PELI1, POLR2E, POLR3H, PPP3CB, PSMA7, PTPN11, S100A8, SVIP",0.5240248474172036
Cellular Response To Starvation R-HSA-9711097,Reactome,6,145,2.49,4.83,0.92,0.1794645218884,"ATP6V1G2, EIF2S1, RPL13A, RPL28, RPL9, RPLP2",0.5240248474172036
NoRC Negatively Regulates rRNA Expression R-HSA-427413,Reactome,3,71,2.54,1.81,0.91,0.18047176150532934,"H2AC6, POLR2E, SAP18",0.5240248474172036
Metabolism Of RNA R-HSA-8953854,Reactome,19,608,1.88,8.87,0.91,0.18092449386737497,"CPSF6, DDX39B, DDX6, EFTUD2, EIF4E, FBL, HNRNPA3, HNRNPD, POLR2B, POLR2E, POP7, PSMA7, PUF60, RBM17, RPL13A, RPL28, RPL9, RPLP2, SKIC8",0.5240248474172036
Interleukin-1 Family Signaling R-HSA-446652,Reactome,5,149,2.02,2.08,0.9,0.1835473169748022,"CUL1, HMGB1, PELI1, PSMA7, PTPN11",0.5240248474172036
Signaling By FGFR1 In Disease R-HSA-5655302,Reactome,2,35,3.44,1.84,0.9,0.18494025260105829,"CPSF6, FGF9",0.5240248474172036
Non-alcoholic fatty liver disease,KEGG,5,144,2.09,2.37,0.9,0.18522956234172427,"COX6A1, EIF2S1, NDUFA6, NDUFS5, UQCRQ",0.5240248474172036
Transcriptional Regulation By VENTX R-HSA-8853884,Reactome,2,38,3.17,1.52,0.89,0.1855133926051899,"CDC26, FZR1",0.5240248474172036
Circadian rhythm,KEGG,2,29,4.15,2.76,0.89,0.18658286906975263,"CREB1, CUL1",0.5240248474172036
Dual Incision In TC-NER R-HSA-6782135,Reactome,3,56,3.22,3.42,0.89,0.18720977752758955,"POLD4, POLR2B, POLR2E",0.5240248474172036
Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,Reactome,3,73,2.47,1.77,0.89,0.18782587804180978,"CREB1, GRIA2, NRGN",0.5240248474172036
Eukaryotic Translation Termination R-HSA-72764,Reactome,4,85,2.83,4.04,0.88,0.1886660115454427,"RPL13A, RPL28, RPL9, RPLP2",0.5240248474172036
PIWI-interacting RNA (piRNA) Biogenesis R-HSA-5601884,Reactome,2,28,4.3,3.01,0.88,0.18871621363230778,"POLR2B, POLR2E",0.5240248474172036
FCGR3A-mediated IL10 Synthesis R-HSA-9664323,Reactome,2,34,3.54,2.05,0.88,0.19034445957341561,"CREB1, FYN",0.5240248474172036
Defensins R-HSA-1461973,Reactome,3,36,5.01,8.05,0.87,0.19089568301625148,"DEFB114, DEFB131A, DEFB135",0.5240248474172036
Diseases Of Mitotic Cell Cycle R-HSA-9675126,Reactome,2,38,3.17,1.59,0.87,0.19092231274746685,"CDC26, FZR1",0.5240248474172036
Selenocysteine Synthesis R-HSA-2408557,Reactome,4,85,2.83,4.23,0.86,0.1939644953318791,"RPL13A, RPL28, RPL9, RPLP2",0.5240248474172036
Signaling By NOTCH4 R-HSA-9013694,Reactome,3,78,2.31,1.53,0.86,0.19398705288552637,"APH1A, CUL1, PSMA7",0.5240248474172036
APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178,Reactome,3,71,2.54,2.02,0.86,0.19416614567737417,"CDC26, FZR1, PSMA7",0.5240248474172036
Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941,Reactome,3,74,2.44,1.82,0.86,0.1955723604184305,"H2AC6, POLR2E, SAP18",0.5240248474172036
Cytosolic DNA-sensing pathway,KEGG,2,45,2.67,1.06,0.85,0.1964567259331262,"POLR2E, POLR3H",0.5240248474172036
FGFR2 Alternative Splicing R-HSA-6803529,Reactome,2,25,4.81,3.95,0.85,0.19651154671480708,"POLR2B, POLR2E",0.5240248474172036
Cellular Responses To Stimuli R-HSA-8953897,Reactome,20,693,1.74,8.08,0.85,0.19662863127130042,"ATOX1, ATP6V1G2, CDC26, COX6A1, CREB1, CSRP1, CUL1, DCTN5, EGLN3, EIF2S1, FZR1, H2AC6, HIKESHI, HMGA1, KDELR3, PSMA7, RPL13A, RPL28, RPL9, RPLP2",0.5240248474172036
EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,Reactome,2,46,2.61,1.0,0.85,0.19797099924239497,"APH1A, FYN",0.5250535197298302
Viral mRNA Translation R-HSA-192823,Reactome,4,84,2.86,4.58,0.84,0.20031276481707233,"RPL13A, RPL28, RPL9, RPLP2",0.5287101340604458
Peptide Chain Elongation R-HSA-156902,Reactome,4,81,2.97,5.1,0.83,0.20299824499381247,"RPL13A, RPL28, RPL9, RPLP2",0.5332346244095839
Influenza Infection R-HSA-168255,Reactome,6,148,2.44,5.69,0.82,0.2052178980913117,"POLR2B, POLR2E, RPL13A, RPL28, RPL9, RPLP2",0.5358407027115379
Telomere C-strand (Lagging Strand) Synthesis R-HSA-174417,Reactome,2,32,3.76,2.7,0.82,0.20728783647694993,"CHTF8, POLD4",0.5358407027115379
EPH-Ephrin Signaling R-HSA-2682334,Reactome,3,84,2.15,1.36,0.81,0.2090431594149728,"APH1A, FYN, MYL12A",0.5358407027115379
PD-L1 expression and PD-1 checkpoint pathway in cancer,KEGG,3,87,2.07,1.22,0.8,0.21108150069507509,"BATF, PPP3CB, PTPN11",0.5358407027115379
HCMV Infection R-HSA-9609646,Reactome,4,108,2.23,2.58,0.8,0.2114377527987621,"CHMP1A, CHMP2B, CREB1, H2AC6",0.5358407027115379
CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017,Reactome,3,70,2.58,2.46,0.8,0.2122188053853526,"CDC26, FZR1, PSMA7",0.5358407027115379
Cocaine addiction,KEGG,2,48,2.51,1.0,0.79,0.21375016842044203,"CREB1, GRIA2",0.5358407027115379
Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,Reactome,3,67,2.69,2.81,0.79,0.21446014928445317,"POLD4, POLR2B, POLR2E",0.5358407027115379
Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,Reactome,4,87,2.77,4.84,0.78,0.2163158050641909,"RPL13A, RPL28, RPL9, RPLP2",0.5358407027115379
Formation Of A Pool Of Free 40S Subunits R-HSA-72689,Reactome,4,93,2.59,4.1,0.78,0.2163425487786601,"RPL13A, RPL28, RPL9, RPLP2",0.5358407027115379
Interleukin-1 Signaling R-HSA-9020702,Reactome,4,111,2.17,2.49,0.78,0.21759849116678975,"CUL1, HMGB1, PELI1, PSMA7",0.5358407027115379
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,Reactome,12,403,1.79,5.95,0.78,0.2187049541139981,"APH1A, CPSF6, CREB1, CUL1, DERL2, FGF18, FGF9, FYN, POLR2B, POLR2E, PSMA7, PTPN11",0.5358407027115379
Amyloid Fiber Formation R-HSA-977225,Reactome,3,71,2.54,2.52,0.77,0.21992289491141642,"APH1A, CALB1, H2AC6",0.5358407027115379
Vasopressin-regulated water reabsorption,KEGG,2,40,3.01,1.79,0.77,0.22002657112037488,"CREB1, DCTN5",0.5358407027115379
Estrogen-dependent Gene Expression R-HSA-9018519,Reactome,4,114,2.11,2.38,0.77,0.2220455193428777,"CDK9, H2AC6, POLR2B, POLR2E",0.5358407027115379
Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,Reactome,3,81,2.23,1.73,0.76,0.22219497037632835,"CUL1, FZR1, PSMA7",0.5358407027115379
Eukaryotic Translation Elongation R-HSA-156842,Reactome,4,85,2.83,5.39,0.76,0.22224004077589088,"RPL13A, RPL28, RPL9, RPLP2",0.5358407027115379
G Alpha (Z) Signaling Events R-HSA-418597,Reactome,2,46,2.61,1.23,0.76,0.22244128320680712,"GNG7, RGS4",0.5358407027115379
Protein Ubiquitination R-HSA-8852135,Reactome,3,65,2.78,3.28,0.76,0.22301062064011062,"SKIC8, UBE2A, UCHL3",0.5358407027115379
Cellular Responses To Stress R-HSA-2262752,Reactome,19,689,1.66,7.98,0.76,0.22351096706911144,"ATOX1, ATP6V1G2, CDC26, COX6A1, CREB1, CUL1, DCTN5, EGLN3, EIF2S1, FZR1, H2AC6, HIKESHI, HMGA1, KDELR3, PSMA7, RPL13A, RPL28, RPL9, RPLP2",0.5358407027115379
Striated Muscle Contraction R-HSA-390522,Reactome,2,30,4.01,3.64,0.75,0.22662326720792192,"MYL2, TNNI1",0.5406453943893201
Transport To Golgi And Subsequent Modification R-HSA-948021,Reactome,5,154,1.95,2.71,0.75,0.22773468860104384,"CNIH3, DCTN5, KDELR2, KDELR3, RAB1B",0.5406453943893201
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,Reactome,3,76,2.37,2.23,0.74,0.22846945628109705,"CDC26, FZR1, H2AC6",0.5406453943893201
Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,Reactome,3,77,2.34,2.18,0.74,0.2301797888284567,"CUL1, PPP3CB, PSMA7",0.5419709487408919
FLT3 Signaling R-HSA-9607240,Reactome,2,35,3.44,2.76,0.73,0.23245100524316326,"FYN, PTPN11",0.5419709487408919
KRAS Signaling Up,Hallmark,6,189,1.91,3.41,0.73,0.23257140586249914,"FCER1G, FGF9, ID2, MMD, PRRX1, TSPAN13",0.5419709487408919
Nicotine addiction,KEGG,2,40,3.01,2.01,0.73,0.2329784041946275,"GABRG2, GRIA2",0.5419709487408919
Signaling By Nuclear Receptors R-HSA-9006931,Reactome,7,250,1.68,2.6,0.72,0.23424059849459905,"CDK9, CRABP2, CREB1, GNG7, H2AC6, POLR2B, POLR2E",0.5426079686647042
ER-Phagosome Pathway R-HSA-1236974,Reactome,3,79,2.28,2.15,0.71,0.2375161847788429,"HMGB1, PSMA7, S100A8",0.5478839724520368
NGF-stimulated Transcription R-HSA-9031628,Reactome,2,38,3.17,2.43,0.71,0.23986749737281515,"CREB1, ID2",0.550107648524483
Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,Reactome,5,165,1.82,2.33,0.7,0.24048421793420022,"ARFRP1, DCTN5, KDELR2, KDELR3, RAB1B",0.550107648524483
Signaling By ERBB4 R-HSA-1236394,Reactome,2,52,2.31,1.0,0.69,0.2450353938200352,"APH1A, GABRG2",0.5521140805844608
Opioid Signaling R-HSA-111885,Reactome,3,86,2.1,1.73,0.69,0.24557687226470915,"CREB1, GNG7, PPP3CB",0.5521140805844608
Transcriptional Regulation By Small RNAs R-HSA-5578749,Reactome,3,72,2.51,3.07,0.69,0.2461912961134956,"H2AC6, POLR2B, POLR2E",0.5521140805844608
Cardiac muscle contraction,KEGG,3,77,2.34,2.52,0.69,0.24629412644234,"COX6A1, MYL2, UQCRQ",0.5521140805844608
DNA Replication Pre-Initiation R-HSA-69002,Reactome,4,123,1.96,2.28,0.68,0.2473752593253492,"CDC26, FZR1, H2AC6, PSMA7",0.5521140805844608
Ribosome,KEGG,5,127,2.37,5.97,0.68,0.24797267659520844,"MRPS21, RPL13A, RPL28, RPL9, RPLP2",0.5521140805844608
UCH Proteinases R-HSA-5689603,Reactome,3,91,1.98,1.43,0.68,0.24840105264911078,"H2AC6, PSMA7, UCHL3",0.5521140805844608
Selenoamino Acid Metabolism R-HSA-2408522,Reactome,4,108,2.23,3.65,0.67,0.2504006577737221,"RPL13A, RPL28, RPL9, RPLP2",0.5543143593458606
RMTs Methylate Histone Arginines R-HSA-3214858,Reactome,2,47,2.56,1.5,0.67,0.25159739477014353,"H2AC6, SMARCD1",0.5547267860594731
Host Interactions Of HIV Factors R-HSA-162909,Reactome,4,124,1.94,2.36,0.66,0.25457888420617186,"CDK9, FYN, HMGA1, PSMA7",0.556888829041814
Dopaminergic synapse,KEGG,4,128,1.88,2.09,0.66,0.2550102023419385,"CREB1, GNG7, GRIA2, PPP3CB",0.556888829041814
Circadian entrainment,KEGG,3,92,1.96,1.46,0.66,0.2556211018552589,"CREB1, GNG7, GRIA2",0.556888829041814
S Phase R-HSA-69242,Reactome,5,157,1.92,3.34,0.65,0.258178749685492,"CDC26, CUL1, FZR1, POLD4, PSMA7",0.560237682123854
Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,Reactome,4,105,2.29,4.35,0.64,0.2597445931167706,"RPL13A, RPL28, RPL9, RPLP2",0.5614164630752246
Netrin-1 Signaling R-HSA-373752,Reactome,2,47,2.56,1.66,0.64,0.26192739336199994,"FYN, PTPN11",0.5625151286011542
GABAergic synapse,KEGG,3,87,2.07,1.94,0.64,0.2623021364697549,"GABARAPL2, GABRG2, GNG7",0.5625151286011542
HCMV Late Events R-HSA-9610379,Reactome,3,80,2.26,2.79,0.61,0.26973972428439164,"CHMP1A, CHMP2B, H2AC6",0.5728999847358267
Negative Regulation Of NOTCH4 Signaling R-HSA-9604323,Reactome,2,50,2.41,1.46,0.61,0.27003283862572935,"CUL1, PSMA7",0.5728999847358267
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,Reactome,3,99,1.82,1.21,0.61,0.2702752204855722,"CREB1, CUL1, HMGB1",0.5728999847358267
Formation Of TC-NER Pre-Incision Complex R-HSA-6781823,Reactome,2,43,2.8,2.38,0.61,0.271736827725131,"POLR2B, POLR2E",0.5737827631580651
UV Response Dn,Hallmark,4,137,1.76,1.89,0.6,0.27521208465497377,"CELF2, DDAH1, FYN, RGS4",0.5757892617335046
C-type lectin receptor signaling pathway,KEGG,3,102,1.77,1.13,0.59,0.2787890402353872,"FCER1G, PPP3CB, PTPN11",0.5757892617335046
Nervous System Development R-HSA-9675108,Reactome,13,512,1.53,5.8,0.58,0.28024646848670276,"APH1A, CREB1, FYN, GJB1, MYL12A, PPP3CB, PSMA7, PTPN11, RHOC, RPL13A, RPL28, RPL9, RPLP2",0.5757892617335046
Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,Reactome,2,51,2.36,1.54,0.58,0.281961187994447,"CREB1, NRF1",0.5757892617335046
Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862,Reactome,2,56,2.15,1.09,0.57,0.2843284010502991,"APH1A, CUL1",0.5757892617335046
Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406,Reactome,2,51,2.36,1.59,0.57,0.2855406817203191,"MPC1, MPC2",0.5757892617335046
Apoptotic Execution Phase R-HSA-75153,Reactome,2,49,2.45,1.87,0.56,0.28749009719935986,"FZR1, HMGB1",0.5757892617335046
Signaling By ROBO Receptors R-HSA-376176,Reactome,6,197,1.83,5.0,0.56,0.2883918220977763,"PPP3CB, PSMA7, RPL13A, RPL28, RPL9, RPLP2",0.5757892617335046
Antigen processing-Cross Presentation R-HSA-1236975,Reactome,3,94,1.92,1.88,0.55,0.2901086381785981,"HMGB1, PSMA7, S100A8",0.5757892617335046
Reactive Oxygen Species Pathway,Hallmark,2,49,2.45,2.0,0.54,0.29399936728687237,"ATOX1, NDUFA6",0.5757892617335046
Infectious Disease R-HSA-5663205,Reactome,20,854,1.41,7.41,0.54,0.2957838447137365,"CDK9, CHMP1A, CHMP2B, CREB1, FYN, FZR1, GNG7, GTF2B, H2AC6, HMGA1, POLR2B, POLR2E, PSMA7, PTH2, PTPN11, RPL13A, RPL28, RPL9, RPLP2, SAP18",0.5757892617335046
TGF-beta Signaling,Hallmark,2,52,2.31,1.66,0.54,0.2958179359649543,"CDK9, ID2",0.5757892617335046
GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114,Reactome,2,49,2.45,2.05,0.54,0.2961623761586214,"CUL1, PSMA7",0.5757892617335046
Signaling By NTRKs R-HSA-166520,Reactome,4,129,1.86,3.08,0.53,0.29676597225529655,"CREB1, FYN, ID2, PTPN11",0.5757892617335046
Unfolded Protein Response,Hallmark,3,103,1.75,1.32,0.53,0.29836252641528066,"EIF2S1, EIF4E, KDELR3",0.5757892617335046
Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,Reactome,5,159,1.89,4.83,0.53,0.2993016459569388,"PSMA7, RPL13A, RPL28, RPL9, RPLP2",0.5757892617335046
Activation Of HOX Genes During Differentiation R-HSA-5619507,Reactome,3,83,2.17,3.37,0.52,0.29986555857418573,"H2AC6, POLR2B, POLR2E",0.5757892617335046
Ribosomal Scanning And Start Codon Recognition R-HSA-72702,Reactome,2,54,2.23,1.52,0.52,0.30125044381119526,"EIF2S1, EIF4E",0.5757892617335046
Asparagine N-linked Glycosylation R-HSA-446203,Reactome,7,269,1.56,3.51,0.52,0.30145722454943935,"CNIH3, DCTN5, DERL2, DPM3, KDELR2, KDELR3, RAB1B",0.5757892617335046
Axon Guidance R-HSA-422475,Reactome,12,491,1.47,5.51,0.51,0.30499510920309836,"APH1A, CREB1, FYN, MYL12A, PPP3CB, PSMA7, PTPN11, RHOC, RPL13A, RPL28, RPL9, RPLP2",0.5757892617335046
FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050,Reactome,2,52,2.31,1.84,0.51,0.3052362725348042,"CUL1, PSMA7",0.5757892617335046
AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,Reactome,2,52,2.31,1.84,0.51,0.3054322553999108,"HNRNPD, PSMA7",0.5757892617335046
Transcriptional Regulation By MECP2 R-HSA-8986944,Reactome,2,60,2.0,1.03,0.5,0.3081024302725557,"CREB1, GRIA2",0.5757892617335046
Hh Mutants Are Degraded By ERAD R-HSA-5362768,Reactome,2,52,2.31,1.91,0.5,0.3085938280027164,"DERL2, PSMA7",0.5757892617335046
Salmonella infection,KEGG,6,235,1.54,2.75,0.49,0.31068912166454954,"ARL8A, DCTN5, DYNLT1, MYL12A, MYL2, PAK3",0.5757892617335046
Translation Initiation Complex Formation R-HSA-72649,Reactome,2,54,2.23,1.69,0.49,0.31092380499092365,"EIF2S1, EIF4E",0.5757892617335046
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,Reactome,5,178,1.69,3.4,0.49,0.3112468257902172,"CREB1, GABRG2, GNG7, GRIA2, NRGN",0.5757892617335046
Extension Of Telomeres R-HSA-180786,Reactome,2,47,2.56,2.8,0.49,0.31188139173095153,"CHTF8, POLD4",0.5757892617335046
Signaling By NOTCH R-HSA-157118,Reactome,5,195,1.54,2.12,0.49,0.31318606379771297,"APH1A, CREB1, CUL1, H2AC6, PSMA7",0.5757892617335046
CLEC7A (Dectin-1) Signaling R-HSA-5607764,Reactome,3,97,1.86,2.12,0.48,0.31385810772828415,"CUL1, PPP3CB, PSMA7",0.5757892617335046
Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949,Reactome,2,56,2.15,1.51,0.48,0.31411446608970717,"POLR2E, POLR3H",0.5757892617335046
Ca2+ Pathway R-HSA-4086398,Reactome,2,58,2.07,1.3,0.48,0.31455311316344586,"GNG7, PPP3CB",0.5757892617335046
NCAM Signaling For Neurite Out-Growth R-HSA-375165,Reactome,2,55,2.19,1.64,0.48,0.3146619228827355,"CREB1, FYN",0.5757892617335046
Programmed Cell Death R-HSA-5357801,Reactome,5,192,1.57,2.38,0.48,0.3149449371737896,"CHMP2B, FZR1, HMGB1, PELI1, PSMA7",0.5757892617335046
Viral Messenger RNA Synthesis R-HSA-168325,Reactome,2,45,2.67,3.34,0.48,0.31551590602446766,"POLR2B, POLR2E",0.5757892617335046
Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,Reactome,5,156,1.93,6.24,0.48,0.31558494817556415,"FBL, RPL13A, RPL28, RPL9, RPLP2",0.5757892617335046
T cell receptor signaling pathway,KEGG,3,99,1.82,1.98,0.48,0.31606566452473916,"FYN, PAK3, PPP3CB",0.5757892617335046
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",Reactome,2,55,2.19,1.68,0.48,0.3167693866698596,"EIF2S1, EIF4E",0.5757892617335046
mTORC1 Signaling,Hallmark,5,194,1.55,2.29,0.48,0.3170285164707533,"ATP5MC1, EGLN3, PDAP1, PITPNB, RIT1",0.5757892617335046
E3 Ubiquitin Ligases Ubiquitinate Target Proteins R-HSA-8866654,Reactome,2,48,2.51,2.86,0.47,0.31956446318199216,"SKIC8, UBE2A",0.5757892617335046
Ubiquitin mediated proteolysis,KEGG,4,129,1.86,4.22,0.46,0.3242152286289197,"CDC26, CUL1, FZR1, UBE2A",0.5757892617335046
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,Reactome,11,469,1.41,4.81,0.45,0.3255949957938805,"APH1A, ATP6V1G2, CREB1, FGF18, FGF9, FYN, GABRG2, ID2, POLR2B, POLR2E, PTPN11",0.5757892617335046
Axon guidance,KEGG,5,178,1.69,4.1,0.45,0.32696284943906695,"FYN, MYL12A, PAK3, PPP3CB, PTPN11",0.5757892617335046
Iron Uptake And Transport R-HSA-917937,Reactome,2,57,2.11,1.65,0.45,0.3277688804451304,"ATP6V1G2, CUL1",0.5757892617335046
NIK To Noncanonical NF-kB Signaling R-HSA-5676590,Reactome,2,56,2.15,1.82,0.44,0.32953998466382983,"CUL1, PSMA7",0.5757892617335046
ABC-family Proteins Mediated Transport R-HSA-382556,Reactome,3,99,1.82,2.37,0.44,0.3308158059139085,"DERL2, EIF2S1, PSMA7",0.5757892617335046
Nucleotide Excision Repair R-HSA-5696398,Reactome,3,94,1.92,3.03,0.44,0.33150139876572093,"POLD4, POLR2B, POLR2E",0.5757892617335046
MAP Kinase Activation R-HSA-450294,Reactome,2,59,2.04,1.48,0.44,0.33174537445557306,"CREB1, CUL1",0.5757892617335046
B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924,Reactome,2,55,2.19,2.03,0.43,0.33227830938845626,"H2AC6, POLR2E",0.5757892617335046
Macroautophagy R-HSA-1632852,Reactome,3,101,1.79,2.2,0.43,0.33283002468758716,"CHMP2B, GABARAPL2, TOMM6",0.5757892617335046
rRNA Processing In Nucleus And Cytosol R-HSA-8868773,Reactome,5,165,1.82,6.35,0.43,0.33484226313927345,"FBL, RPL13A, RPL28, RPL9, RPLP2",0.5757892617335046
RHO GTPases Activate PKNs R-HSA-5625740,Reactome,2,54,2.23,2.29,0.42,0.3357422787528705,"H2AC6, RHOC",0.5757892617335046
