pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Antimicrobial Peptides R-HSA-6803157,Reactome,2,76,1.58,5.48,0.09,0.4638398805276173,"DEFB103A, PDZD11",0.5205706805411856
HCMV Late Events R-HSA-9610379,Reactome,2,80,1.5,2.79,0.09,0.46452000161346707,"CHMP2B, CHMP4B",0.5205706805411856
Mitochondrial Translation Initiation R-HSA-5368286,Reactome,2,81,1.48,3.43,0.07,0.47127786823348616,"MRPL33, MRPS21",0.5266394707514047
Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125,Reactome,2,83,1.45,2.15,0.07,0.47192288062474247,"LYPD1, NRN1",0.5266394707514047
Mitochondrial Translation Termination R-HSA-5419276,Reactome,2,81,1.48,3.75,0.07,0.4725184170906979,"MRPL33, MRPS21",0.5266394707514047
Human T-cell leukemia virus 1 infection,KEGG,4,199,1.21,2.52,0.07,0.4732420806859713,"AKT3, CDK2, MAPK8, PRKACA",0.5266394707514047
Mitochondrial Translation Elongation R-HSA-5389840,Reactome,2,81,1.48,4.02,0.07,0.47347936266748103,"MRPL33, MRPS21",0.5266394707514047
Staphylococcus aureus infection,KEGG,2,81,1.48,4.35,0.06,0.4744855028420523,"DEFB103A, DEFB103B",0.5269696989710686
Cell Junction Organization R-HSA-446728,Reactome,2,83,1.45,3.22,0.06,0.4770616266792471,"ILK, LIMS1",0.528320098246568
Cellular senescence,KEGG,3,143,1.26,1.97,0.06,0.47717334181656657,"AKT3, CDK2, MAPK14",0.528320098246568
DNA Repair,Hallmark,3,140,1.29,4.23,0.06,0.47783459760658636,"BOLA2, GTF2A2, GTF2H5",0.528320098246568
Signaling By FGFR R-HSA-190236,Reactome,2,83,1.45,3.7,0.05,0.4785959754174456,"PPP2CB, UBA52",0.5283756459660655
Rap1 signaling pathway,KEGG,4,202,1.19,3.13,0.04,0.48237583063321643,"AKT3, GNAI1, MAPK14, RAC3",0.5317585195259344
Th1 and Th2 cell differentiation,KEGG,2,87,1.38,1.2,0.04,0.48366104710779584,"MAPK14, MAPK8",0.5322997939109831
Small cell lung cancer,KEGG,2,86,1.4,2.26,0.04,0.4842996779055513,"AKT3, CDK2",0.5322997939109831
Neuronal System R-HSA-112316,Reactome,7,379,1.11,5.97,0.03,0.4868439563351643,"CPLX1, DNAJC5, GNAI1, GNG11, GNG12, KCNA2, SYT1",0.5343058486809853
Telomere Maintenance R-HSA-157579,Reactome,2,86,1.4,3.66,0.03,0.48764982944375623,"CDK2, H2AX",0.5344009192871841
IL-17 signaling pathway,KEGG,2,88,1.37,1.2,0.03,0.4888131241518021,"MAPK14, MAPK8",0.5348868206845199
Mitochondrial Translation R-HSA-5368287,Reactome,2,87,1.38,4.33,0.02,0.49139688706383944,"MRPL33, MRPS21",0.5358704037193569
G Alpha (S) Signaling Events R-HSA-418555,Reactome,3,147,1.23,2.96,0.02,0.49163439954471483,"GNAI1, GNG11, GNG12",0.5358704037193569
Dilated cardiomyopathy,KEGG,2,88,1.37,2.28,0.02,0.4918756599415901,"PRKACA, TPM2",0.5358704037193569
Oxytocin signaling pathway,KEGG,3,149,1.21,2.5,0.01,0.49635120170813557,"GNAI1, MEF2C, PRKACA",0.5397887069861278
Longevity regulating pathway,KEGG,3,149,1.21,3.52,0.01,0.49692526995761965,"AKT3, EIF4E, PRKACA",0.5397887069861278
TGF-beta signaling pathway,KEGG,2,91,1.32,1.88,-0.01,0.5031407376405116,"PPP2CB, SMAD1",0.5457424351341608
HCMV Early Events R-HSA-9609690,Reactome,2,92,1.31,2.31,-0.02,0.5063836229139803,"HDAC3, RBBP7",0.5484592300657251
Complement,Hallmark,3,186,0.97,3.26,-0.03,0.5118226301369293,"MAFF, PPP2CB, RHOG",0.5535432520986004
Cellular Response To Heat Stress R-HSA-3371556,Reactome,2,94,1.28,1.83,-0.04,0.5150494573657914,"HIKESHI, MLST8",0.5562234692191614
p53 Pathway,Hallmark,3,187,0.96,2.51,-0.04,0.5158412506679017,"HDAC3, S100A10, TRIAP1",0.5562700279336008
KRAS Signaling Up,Hallmark,3,189,0.95,3.41,-0.04,0.5176293048402593,"BTBD3, GNG11, TRIB2",0.5563936979963985
Ubiquitin mediated proteolysis,KEGG,2,129,0.93,4.22,-0.05,0.519456341947737,"UBA52, UBE2E1",0.5563936979963985
HATs Acetylate Histones R-HSA-3214847,Reactome,2,97,1.24,3.36,-0.05,0.5195537289376302,"RBBP7, SGF29",0.5563936979963985
Purine metabolism,KEGG,2,126,0.95,1.73,-0.05,0.5201682319156056,"AMPD3, PDE6D",0.5563936979963985
IL-2/STAT5 Signaling,Hallmark,3,190,0.95,3.18,-0.05,0.520350919217546,"DHRS3, MAFF, S100A1",0.5563936979963985
Breast cancer,KEGG,2,127,0.95,2.19,-0.05,0.5209729227723066,"AKT3, CSNK1A1",0.5563936979963985
Prostate cancer,KEGG,2,96,1.25,2.1,-0.05,0.5211978651487125,"AKT3, CDK2",0.5563936979963985
G2-M Checkpoint,Hallmark,3,190,0.95,2.3,-0.06,0.5239063913546563,"H2AX, MAPK14, SYNCRIP",0.5578925346845638
Lipid and atherosclerosis,KEGG,3,189,0.95,1.82,-0.06,0.5241036193941124,"AKT3, MAPK14, MAPK8",0.5578925346845638
RNA transport,KEGG,3,159,1.13,1.81,-0.07,0.5265851432614572,"EIF3I, EIF4E, NXT1",0.5597321336813487
Adipogenesis,Hallmark,3,195,0.93,3.83,-0.07,0.5278376936983319,"COX8A, GPHN, NKIRAS1",0.5602620091683722
Allograft Rejection,Hallmark,3,194,0.93,2.92,-0.07,0.5297524098787865,"ABCE1, CARTPT, RPL9",0.5614922118972017
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,Reactome,5,293,1.03,4.46,-0.08,0.5323762232014763,"PSMB2, PSMB3, PSMD11, UBA52, UBE2E1",0.5634694214226451
mTORC1 Signaling,Hallmark,3,194,0.93,2.29,-0.08,0.5336143964573592,"COPS5, HSPE1, PDAP1",0.563976524278546
cGMP-PKG signaling pathway,KEGG,3,161,1.12,1.47,-0.09,0.5360462161214019,"AKT3, GNAI1, MEF2C",0.5649799983179364
Pathways in cancer,KEGG,8,478,1.01,3.13,-0.09,0.5366739022738641,"AKT3, CDK2, GNAI1, GNG11, GNG12, MAPK8, PRKACA, RAC3",0.5649799983179364
Glucagon signaling pathway,KEGG,2,103,1.17,3.16,-0.09,0.5368450589669759,"AKT3, PRKACA",0.5649799983179364
G Alpha (I) Signaling Events R-HSA-418594,Reactome,5,300,1.0,4.17,-0.11,0.5434153839552418,"GNAI1, GNG11, GNG12, PPP2CB, SST",0.5710857571127931
Pancreatic secretion,KEGG,2,101,1.19,1.57,-0.11,0.5445668202852446,"RAB11A, RAB8A",0.5714874964292892
Reproduction R-HSA-1474165,Reactome,2,102,1.18,1.5,-0.12,0.5494426184844899,"CDK2, H2AX",0.5757910656332526
Th17 cell differentiation,KEGG,2,102,1.18,1.2,-0.14,0.5552884765441045,"MAPK14, MAPK8",0.5810976592567179
Leukocyte transendothelial migration,KEGG,2,107,1.12,2.13,-0.15,0.5576646292871121,"GNAI1, MAPK14",0.5819263526055005
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,Reactome,3,178,1.01,3.4,-0.15,0.5584170248222563,"GNAI1, GNG11, GNG12",0.5819263526055005
"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",Reactome,2,105,1.15,1.64,-0.15,0.5584299992028557,"PPP2CB, RHOG",0.5819263526055005
Insulin resistance,KEGG,2,108,1.11,2.24,-0.15,0.5593228773142409,"AKT3, MAPK8",0.582040473171542
Cell-Cell Communication R-HSA-1500931,Reactome,2,114,1.06,3.55,-0.15,0.5613389857405775,"ILK, LIMS1",0.583239632027946
HIF-1 signaling pathway,KEGG,2,106,1.13,1.64,-0.16,0.5620451904872266,"AKT3, EIF4E",0.583239632027946
Apoptosis,Hallmark,2,155,0.78,4.34,-0.17,0.5694538112931335,"CAV1, CDK2",0.5901034613539724
Hepatocellular carcinoma,KEGG,2,145,0.83,1.86,-0.2,0.5779743086798853,"AKT3, CSNK1A1",0.597968835983596
Apoptosis,KEGG,2,161,0.75,4.47,-0.2,0.5786535572977194,"AKT3, MAPK8",0.597968835983596
Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,Reactome,2,116,1.04,2.03,-0.22,0.586875572891115,"GPHN, PDZD11",0.6056229870251367
Chemical carcinogenesis,KEGG,3,236,0.76,4.0,-0.24,0.5937038855767863,"AKT3, GNAI1, PRKACA",0.6118196768149129
Signaling By Rho GTPases R-HSA-194315,Reactome,8,588,0.82,5.89,-0.24,0.595208257763324,"ARPC5, CAV1, H2AX, HSPE1, MAPK14, PPP2CB, RHOG, TXNL1",0.6125204093049165
Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,Reactome,2,118,1.02,1.72,-0.25,0.6006332622631133,"CDK2, MAFF",0.6172482902648592
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",Reactome,8,603,0.8,6.37,-0.26,0.602963631527172,"ARPC5, CAV1, H2AX, HSPE1, MAPK14, PPP2CB, RHOG, TXNL1",0.6187872627412828
Herpes simplex virus 1 infection,KEGG,2,154,0.78,1.51,-0.29,0.61367487868634,"AKT3, SRSF5",0.6289109446399318
SLC-mediated Transmembrane Transport R-HSA-425407,Reactome,3,247,0.73,3.5,-0.3,0.6167693009414109,"ARL2, PDZD11, SLC31A1",0.6312115572995431
Interferon Gamma Response,Hallmark,2,180,0.67,2.93,-0.34,0.6331875140424048,"PELI1, PSMB2",0.6471228651079873
Inflammatory Response,Hallmark,2,198,0.61,3.68,-0.38,0.6469159783737064,"RHOG, SLC31A1",0.6602452911149229
Estrogen Response Late,Hallmark,2,190,0.63,2.98,-0.38,0.6493382163021507,"CAV1, NXT1",0.661808360373797
Estrogen Response Early,Hallmark,2,189,0.64,2.76,-0.39,0.6531965417153247,"DHRS3, NXT1",0.6648288088965565
Metabolism Of Vitamins And Cofactors R-HSA-196854,Reactome,2,174,0.69,1.69,-0.41,0.6590752069821374,"GPHN, PDZD11",0.6698944990256198
Xenobiotic Metabolism,Hallmark,2,190,0.63,2.53,-0.42,0.6612951399623268,"ARPP19, SAR1B",0.6712326352349848
G Alpha (Q) Signaling Events R-HSA-416476,Reactome,2,200,0.6,2.7,-0.45,0.6733046375156313,"GNG11, GNG12",0.6824902396645485
Metabolism Of Lipids R-HSA-556833,Reactome,9,713,0.76,3.39,-0.47,0.6790810107161419,"CAV1, CCNC, CDK8, CSNK2A2, HDAC3, MED31, NRF1, PPM1L, SAR1B",0.6874076171145688
Calcium signaling pathway,KEGG,2,226,0.53,3.72,-0.48,0.6835105595529563,"PRKACA, TNNC2",0.690950130269179
Glycolysis,Hallmark,2,194,0.62,2.03,-0.49,0.6866052704715299,"ARPP19, PPP2CB",0.6931354836417754
heme Metabolism,Hallmark,2,192,0.63,1.89,-0.49,0.6887536560884786,"DCUN1D1, ISCA1",0.6942927943436823
RHO GTPase Cycle R-HSA-9012999,Reactome,4,404,0.6,4.69,-0.49,0.6896205682713828,"CAV1, HSPE1, RHOG, TXNL1",0.6942927943436823
GPCR Downstream Signaling R-HSA-388396,Reactome,6,590,0.61,6.29,-0.5,0.6911236264850158,"AKT3, GNAI1, GNG11, GNG12, PPP2CB, SST",0.6948644850857466
GPCR Ligand Binding R-HSA-500792,Reactome,3,415,0.43,8.74,-0.51,0.696266349743388,"GNG11, GNG12, SST",0.6990890511612665
Signaling By GPCR R-HSA-372790,Reactome,6,638,0.57,7.4,-0.54,0.704067601019464,"AKT3, GNAI1, GNG11, GNG12, PPP2CB, SST",0.7059679184311225
Sensory Perception R-HSA-9709957,Reactome,2,546,0.22,11.02,-0.73,0.7663554616418158,"DHRS3, DNAJC5",0.7673882857141093
Metabolism Of Carbohydrates R-HSA-71387,Reactome,2,267,0.45,2.38,-0.76,0.7775174407120746,"PPP2CB, UBA52",0.7775174407120746
