gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_bovids,delta_camelids,delta_lagomorphs,delta_felids,delta_equids,delta_rodents,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
ALOX15B,505,608,0.47911959886550903,41.762935638427734,0.020261788009766885,0.15197034180164337,0.0012661915790541571,1.6209595203399658,1.4840812683105469,316,23.849021911621094,0.06796754896640778,4,2,0.024734729127191556,-0.0006748128924884897,0.006687116282026544,,-0.0032982126926699488,-0.0221113293270101,,0.018047612845165012,0.5045822714503594,0.5045822714503594,0.3069261321533784,0.8830152778136249,4280,0.001973455558319094,8838,0.0025253736239265745,0.0025253736239265745,0.003935609540819249,0.020261788009766885,0.020261788009766885,0.15197034180164337,10056,Tier 0: Core Bottleneck Transducer
RAD51B,701,351,0.17956490814685822,42.03416442871094,0.016929333909534144,0.1530817300081253,0.0012663322087241194,2.9464612007141113,1.8442516326904297,194,39.88340759277344,0.07387686520814896,6,4,0.0506993773732102,0.022549332295857146,0.004652797953461616,0.030054803381166614,0.0020657410706053916,-0.014255948891144416,-0.013894096186208637,0.013926034967976574,0.49845548199101486,0.49845548199101486,0.3090815197673679,0.8830152778136249,4339,0.0019734858538485557,8772,0.0025257533667353838,0.0025257533667353838,0.003935824672145358,0.016929333909534144,0.016929333909534144,0.1530817300081253,10057,Tier 0: Core Bottleneck Transducer
DNAJC11,674,575,0.12751507759094238,43.47694396972656,0.012574881846207362,0.15723109245300293,0.001260368839327219,1.3948068618774414,1.1951640844345093,67,22.461206436157227,0.062098484486341476,6,4,0.03770961263665378,0.02078195779450094,0.003741494780185365,0.016627455683928,0.0017283704836707258,-0.01170321153337372,-0.005224443308779123,0.015612291688869693,-0.4459373767335701,-0.4459373767335701,0.6721787588500845,0.8903234111944254,12287,0.0019655091150741653,8515,0.0025267074885718666,0.0025267074885718666,0.003936934718582363,0.012574881846207362,0.012574881846207362,0.15723109245300293,10058,Tier 0: Core Bottleneck Transducer
NAPRT,673,532,0.2550855576992035,40.42034912109375,0.01952597978763064,0.1481054574251175,0.0012739196464726088,1.6893584728240967,1.3850069046020508,170,11.40645694732666,0.1481054574251175,6,4,0.07819862465185329,0.04682469076441385,0.010016041415306083,0.04467747820457654,0.008412451188778083,-0.015275916812113583,-0.016098017075325866,0.015092653843192588,0.9414752520246074,0.9414752520246074,0.1732306829008899,0.8830152778136249,1438,0.001983601790319369,9158,0.002531060886355796,0.002531060886355796,0.003943340554287963,0.01952597978763064,0.01952597978763064,0.1481054574251175,10059,Tier 0: Core Bottleneck Transducer
CMTR2,710,776,0.28752192854881287,43.799522399902344,0.02021492735850808,0.1666666865348816,0.0012787867622855089,4.389240741729736,3.4507720470428467,355,41.687320709228516,0.10528958588838577,6,4,0.05035305284663029,0.02172878702915274,0.015736790674605747,0.028556940379688908,0.0023848688046345036,-0.012951801140901371,-0.015672464676576178,0.003674452987701131,1.1791382484387485,1.1791382484387485,0.11917156519766459,0.8830152778136249,696,0.001990038573877793,7395,0.002531648305628964,0.002531648305628964,0.003943781736038675,0.02021492735850808,0.02021492735850808,0.1666666865348816,10060,Tier 0: Core Bottleneck Transducer
SHANK3,516,1966,0.32830488681793213,41.3753662109375,0.01850640784717716,0.16813404858112335,0.0012672177126162865,6.938658237457275,3.550530433654785,473,41.3753662109375,0.16770023107528687,6,4,0.04524897413636279,0.014642223929120369,0.004035088603173324,0.024477051010141172,0.008055783479864532,-0.012427277923806681,-0.018179472283435746,0.008681051043183766,0.20029838614621653,0.20029838614621653,0.4206236123217186,0.8830152778136249,7163,0.001974487918117272,6209,0.0025318284370270394,0.0025318284370270394,0.003943781736038675,0.01850640784717716,0.01850640784717716,0.16813404858112335,10061,Tier 0: Core Bottleneck Transducer
CCDC185,589,860,0.517615556716919,42.99058532714844,0.01860677427845647,0.10532787442207336,0.0012705314801624865,1.351057767868042,1.253556251525879,251,24.395366668701172,0.055381737649440765,5,3,0.05253264698505829,0.03613718783926759,0.008154246968153929,0.02978021347056729,-0.0007366799253075834,,-0.015658779220483116,0.014598186546337074,0.49690911234807067,0.49690911234807067,0.30962657266743177,0.8830152778136249,4352,0.0019787045354787616,13101,0.002534131248811855,0.002534131248811855,0.003946991224835222,0.01860677427845647,0.01860677427845647,0.10532787442207336,10062,Tier 0: Core Bottleneck Transducer
KCNK2,698,428,0.08399634808301926,41.2514533996582,0.00866830252944376,0.16755522787570953,0.0012551751875932086,2.0953757762908936,1.1361913681030273,141,12.505582809448242,0.16755522787570953,6,4,0.015344444893864082,-0.00398405242545126,4.655706563510667e-05,0.00186074698511123,0.010360554813865318,-0.010814098135863518,-0.008514399183451826,0.0030765860292524287,-1.1617065842963843,-1.1617065842963843,0.8773226648668271,0.956118476421591,14942,0.0019581598730377286,6809,0.0025349497731441684,0.0025349497731441684,0.003947888495206545,0.00866830252944376,0.00866830252944376,0.16755522787570953,10063,Tier 0: Core Bottleneck Transducer
PTPN21,646,1233,0.31631991267204285,41.57062530517578,0.015410471392706657,0.1666666716337204,0.0012690092835566835,1.8365956544876099,1.8143267631530762,744,20.71554183959961,0.08865786343812943,6,3,0.0492347206761677,0.017405255449557587,-0.000991774021604617,0.028897249818281345,0.009865521128591799,-0.016055808943619874,-0.014781882261385621,0.010471949729294555,0.04013917862500174,0.04013917862500174,0.4839910834653663,0.8830152778136249,8663,0.001976901097621452,7454,0.002537469042234175,0.002537469042234175,0.003951378148527621,0.015410471392706657,0.015410471392706657,0.1666666716337204,10064,Tier 0: Core Bottleneck Transducer
SPINK6,709,82,0.11567038297653198,42.366920471191406,0.011124200242895337,0.09509587287902832,0.0012641428054410097,4.028919219970703,2.4516284465789795,11,42.366920471191406,0.09509587287902832,6,4,0.04841753262927394,0.01637788368462873,0.006773588027220069,0.018137384689329787,0.00236979626945312,-0.014900669023465096,-0.017138979921180113,0.021136763643270964,-0.641603229964801,-0.641603229964801,0.739434582370452,0.9053416328831336,13299,0.0019706396174422173,13822,0.0025376757969357566,0.0025376757969357566,0.003951378148527621,0.011124200242895337,0.011124200242895337,0.09509587287902832,10065,Tier 0: Core Bottleneck Transducer
MAS1,704,366,0.2150488793849945,41.57640075683594,0.014821336853977145,0.14435678720474243,0.00127377150411389,1.930147409439087,1.390562653541565,94,22.29220962524414,0.0865839421749115,6,4,0.07773066804183518,0.052611535218407605,0.013202849272080892,0.03543263240344891,0.0009168194208216559,-0.014105199662742108,-0.011013933160685453,0.02817836694548371,0.08476095304471402,0.08476095304471402,0.4662257183693857,0.8830152778136249,8268,0.001983560789231193,9486,0.002546416977282917,0.002546416977282917,0.0039646098152858805,0.014821336853977145,0.014821336853977145,0.14435678720474243,10066,Tier 0: Core Bottleneck Transducer
OCSTAMP,700,658,0.34482303261756897,41.15575408935547,0.01963799873577162,0.1450710892677307,0.0012835124725554914,2.0846199989318848,1.776027798652649,19,14.369645118713379,0.1450710892677307,6,4,0.0649045936718719,0.03897363526278093,0.01277036152175636,0.03314876372269408,0.0021211615543569548,-0.010536303554061198,-0.01539465485502977,0.0168643068730645,1.037542200535487,1.037542200535487,0.14974161952348353,0.8830152778136249,1086,0.00199662945195774,9435,0.00254678873138231,0.00254678873138231,0.003964809531723665,0.01963799873577162,0.01963799873577162,0.1450710892677307,10067,Tier 0: Core Bottleneck Transducer
TNS1,630,1936,0.3909771740436554,41.645938873291016,0.019665807472101577,0.17452038824558258,0.0012807297110928625,5.021131992340088,3.314448595046997,1018,35.01300048828125,0.1434076428413391,6,4,0.06461664105626207,0.036188703677264844,0.007447237662699881,0.03580347330901393,0.0012843854840648504,-0.013406613753911592,-0.015021323625085629,0.020081544600483406,0.8424901224917729,0.8424901224917729,0.19975683314206066,0.8830152778136249,1928,0.0019926813123864106,5825,0.0025472891308072065,0.0025472891308072065,0.003965209464302127,0.019665807472101577,0.019665807472101577,0.17452038824558258,10068,Tier 0: Core Bottleneck Transducer
C1GALT1,718,367,0.16151154041290283,41.55964279174805,0.014740919715721869,0.16750094294548035,0.001275394400311767,2.8904707431793213,1.6857318878173828,192,17.256444931030273,0.16750094294548035,6,4,0.0784645999540911,0.05527289388289687,0.011060196297469032,0.03646009205215015,0.012706086094325822,-0.006652206884195159,-0.01653949918699907,0.01823822551014609,0.1049095286659106,0.1049095286659106,0.4582237989566687,0.8830152778136249,8057,0.00198551839528459,7160,0.002549399514010675,0.002549399514010675,0.003968115244327072,0.014740919715721869,0.014740919715721869,0.16750094294548035,10069,Tier 0: Core Bottleneck Transducer
CRYGC,648,177,0.1482352316379547,40.812828063964844,0.012198005125752153,0.1740836799144745,0.0012705180342448934,1.1669132709503174,1.0483742952346802,115,24.225231170654297,0.0481693334877491,6,3,0.04728258296375777,0.002990903518009537,0.009400321304058405,0.03302228395385638,0.004859977705842983,-0.012903363479400371,-0.02729769520153906,-0.004090620764808807,-0.5963917363269496,-0.5963917363269496,0.7245432201618702,0.9024102990052756,13071,0.0019787045354787616,5847,0.002549661887625454,0.002549661887625454,0.003968144335094418,0.012198005125752153,0.012198005125752153,0.1740836799144745,10070,Tier 0: Core Bottleneck Transducer
PHKA1,626,1254,0.26227250695228577,42.2445068359375,0.019789668245857168,0.18353131413459778,0.001282621756136299,4.261698246002197,3.346548318862915,1125,40.2348518371582,0.10592056810855865,5,4,0.06766213458357884,0.049049621153799176,0.004413426143455898,0.037485987860785955,0.007649836143904741,,-0.018612513429779654,0.018112884435432235,0.8547922994574304,0.8547922994574304,0.19633307100814035,0.8830152778136249,1862,0.0019954344775889453,5165,0.0025507076934495054,0.0025507076934495054,0.003969392591755709,0.019789668245857168,0.019789668245857168,0.18353131413459778,10071,Tier 0: Core Bottleneck Transducer
PKD1L2,538,320,0.3302896320819855,41.24524688720703,0.017148255354736457,0.09434596449136734,0.0012756427898648083,1.4889795780181885,1.3048217296600342,209,22.21453094482422,0.06702727824449539,5,3,0.052038595737800265,0.019022907227953238,0.015010537612694979,0.033817206549570454,0.0032108515755348366,-0.017882800650853344,-0.015132887858993686,,0.017909506751270787,0.017909506751270787,0.49285552247020054,0.8830152778136249,8882,0.0019857152461675307,13883,0.002551015113470001,0.002551015113470001,0.0039694916490917815,0.017148255354736457,0.017148255354736457,0.09434596449136734,10072,Tier 0: Core Bottleneck Transducer
DCAF12,707,471,0.10293131321668625,41.51141357421875,0.0120439347041701,0.1675015538930893,0.0012741640301771452,1.2765957117080688,1.2598481178283691,389,10.783149719238281,0.11838801205158234,6,4,0.07505724036563476,0.03843020366976767,0.018083718361947092,0.03671399476678127,0.0010996623141441167,-0.01341802415627938,-0.023209012539587716,0.019159864922762285,-0.4628649622373547,-0.4628649622373547,0.6782694182449965,0.890685189846803,12398,0.0019837926252418616,7155,0.0025546990211978704,0.0025546990211978704,0.003974844148785221,0.0120439347041701,0.0120439347041701,0.1675015538930893,10073,Tier 0: Core Bottleneck Transducer
ARHGEF15,669,911,0.31362399458885193,41.91807556152344,0.019735992013412113,0.1675601303577423,0.0012869524442468405,2.6708264350891113,2.1121838092803955,134,22.965179443359375,0.11629895865917206,6,4,0.08839003988701451,0.058475239286452436,0.022405009989570936,0.0458235842960619,0.004822759354680845,-0.016167072307388956,-0.01374772829317312,0.015338686246700829,0.9721869931381459,0.9721869931381459,0.1654787650626353,0.8830152778136249,1306,0.0020014070864402206,6767,0.002555810363461697,0.002555810363461697,0.003976193365683603,0.019735992013412113,0.019735992013412113,0.1675601303577423,10074,Tier 0: Core Bottleneck Transducer
B4GALT2,712,386,0.11307729035615921,36.69572448730469,0.012159701120921027,0.1666666567325592,0.001277457731402953,1.1629767417907715,0.9768350124359131,378,24.811113357543945,0.046873219311237335,6,3,0.04526583670120868,0.014226387936148287,0.017268343359814014,0.021142340302683468,0.0068551530387112,-0.0066432284242112245,-0.017139389813926712,-0.007256830526922456,-0.42673130578479124,-0.42673130578479124,0.665212477090447,0.8901048726308851,12169,0.001988160345805762,7621,0.0025607450372512885,0.0025607450372512885,0.003983489891727167,0.012159701120921027,0.012159701120921027,0.1666666567325592,10075,Tier 0: Core Bottleneck Transducer
LIPJ,490,387,0.32460618019104004,41.34365463256836,0.015041765862409665,0.20000000298023224,0.0012761946061072183,1.8725061416625977,1.3936710357666016,167,9.362530708312988,0.20000000298023224,5,3,0.04279474576054887,0.007210568931661252,0.011847247689491787,0.028604497475940086,0.0023430005951169926,-0.019949740409820955,-0.01563443641906666,,-0.605751505846135,-0.605751505846135,0.727660111860153,0.9024102990052756,13127,0.001986384340073594,4415,0.0025612677621320024,0.0025612677621320024,0.003983922460460171,0.015041765862409665,0.015041765862409665,0.20000000298023224,10076,Tier 0: Core Bottleneck Transducer
PMEPA1,701,249,0.13198456168174744,35.863189697265625,0.013304425878695807,0.1675499826669693,0.0012806643374534954,2.293456792831421,1.1926950216293335,84,13.68819522857666,0.1675499826669693,6,4,0.05972571712887874,0.024930611174874967,0.005058167051169122,0.03179450286621234,0.00010463433466548738,-0.019832904150391076,-0.01496220180361269,0.022768412876831786,-0.22652612417665244,-0.22652612417665244,0.5896038784560443,0.8843059974687194,10856,0.0019926813123864106,6853,0.002564270520544365,0.002564270520544365,0.003988212144846652,0.013304425878695807,0.013304425878695807,0.1675499826669693,10077,Tier 0: Core Bottleneck Transducer
UGT1A3,300,542,0.5188657641410828,42.045616149902344,0.015064577955351465,0.2111574411392212,0.0012689824366431878,3.764268636703491,3.076909303665161,498,23.594921112060547,0.15953724086284637,3,2,0.014279852794727885,0.012353939456111074,-0.0019259133386168121,0.01279657392549192,,0.001483278869235966,,,-1.3011455389594144,-1.3011455389594144,0.9033956786706046,0.9673765523424821,15207,0.001976901097621452,3685,0.002570647858049724,0.002570647858049724,0.003997748994411394,0.015064577955351465,0.015064577955351465,0.2111574411392212,10078,Tier 0: Core Bottleneck Transducer
TTC39C,678,540,0.12945152819156647,41.66426467895508,0.016058023147385615,0.0879899337887764,0.0012884197937220777,1.7929569482803345,1.267361044883728,437,22.528202056884766,0.07958722114562988,5,2,0.030769264804149023,0.01216742212379041,0.0051843406990283,0.025584924105120723,-0.0010666737075596744,,-0.01736300762776199,-0.0001721613450369474,0.26185655186274637,0.26185655186274637,0.39671601882190943,0.8830152778136249,6596,0.002003195998723665,14274,0.0025732939654715126,0.0025732939654715126,0.0040014819455441285,0.016058023147385615,0.016058023147385615,0.0879899337887764,10079,Tier 0: Core Bottleneck Transducer
CYP4V2,653,528,0.33670657873153687,41.95558166503906,0.015394354305321812,0.11847887933254242,0.0012881244129784083,4.2526044845581055,2.661083936691284,511,35.89335632324219,0.11847887933254242,6,4,0.06416299097857868,0.031183743792484297,0.007475704987733225,0.03961748355770642,0.0014489901219667414,-0.01643687779905785,-0.016542369387036536,0.015620812311172298,0.05766392123331965,0.05766392123331965,0.47700816626944215,0.8830152778136249,8508,0.002003038382442743,12121,0.002575452545958923,0.002575452545958923,0.004004456149947017,0.015394354305321812,0.015394354305321812,0.11847887933254242,10080,Tier 0: Core Bottleneck Transducer
POLR3G,714,235,0.14094221591949463,36.99488830566406,0.01606424284590043,0.07485819607973099,0.0012909874984266038,1.0973445177078247,0.8042141795158386,127,21.90291976928711,0.05010037496685982,6,4,0.049402069779347024,0.026621480853355594,0.01843549624083044,0.019786236349803647,0.007229391808740355,-0.013149028590453088,-0.009631560335538341,0.003950945379972579,0.35933097063724284,0.35933097063724284,0.3596737540650523,0.8830152778136249,5607,0.002006915553639982,15026,0.0025770014328076463,0.0025770014328076463,0.004006012863585216,0.01606424284590043,0.01606424284590043,0.07485819607973099,10081,Tier 0: Core Bottleneck Transducer
EIF2D,668,594,0.26876065135002136,43.44319534301758,0.02216523102957758,0.1717837154865265,0.0013113455494815163,2.7904961109161377,2.3736660480499268,190,42.42601776123047,0.06577322632074356,5,4,0.07355761991064426,0.06100299164647674,0.013882293364985195,0.034005753117254824,0.009021425745369512,,-0.012554628264167518,0.016648147683034728,1.4551962863257724,1.4551962863257724,0.07280746435763753,0.8830152778136249,271,0.0020354983255056677,5987,0.0025770451450083387,0.0025770451450083387,0.004006012863585216,0.02216523102957758,0.02216523102957758,0.1717837154865265,10082,Tier 0: Core Bottleneck Transducer
CPNE6,727,557,0.11441989988088608,41.73992919921875,0.012611480432723752,0.1666666567325592,0.0012866068468024346,0.8511257171630859,0.8490875363349915,13,37.23078155517578,0.022860806435346603,6,4,0.061699100140722454,0.03861758033490395,0.00828056946526442,0.03622953799001757,0.0030984328241534464,-0.0075096738958372496,-0.015571845909981254,0.014090559861287023,-0.29824103991074635,-0.29824103991074635,0.6172403995592688,0.8850271242823369,11354,0.002001060734797597,7621,0.0025771917685408208,0.0025771917685408208,0.004006012863585216,0.012611480432723752,0.012611480432723752,0.1666666567325592,10083,Tier 0: Core Bottleneck Transducer
PRSS23,723,395,0.14500416815280914,41.39765167236328,0.0152386318177537,0.16665254533290863,0.0012933179669443462,1.326324701309204,1.0447955131530762,180,7.958622455596924,0.16665254533290863,6,3,0.04811992893378063,0.018016116427133102,0.01673492957862269,0.016867391955556765,-0.0032533983947286346,-0.008879327442576943,-0.017971086669341947,0.014517607399601173,0.2171361962249048,0.2171361962249048,0.4140511031560735,0.8830152778136249,7017,0.0020103464847004327,8017,0.002583687828772163,0.002583687828772163,0.004015727078717754,0.0152386318177537,0.0152386318177537,0.16665254533290863,10084,Tier 0: Core Bottleneck Transducer
ERAP2,448,963,0.4635257422924042,42.23713684082031,0.020263428847167357,0.12135232985019684,0.0012944993168014789,1.9562711715698242,1.6164013147354126,547,24.85199546813965,0.07871686667203903,3,2,0.036826029940958675,0.019247393470329822,0.008628956810121142,0.02819707313083753,,,-0.017578636470628854,,0.2245613418927632,0.2245613418927632,0.41116027073591443,0.8830152778136249,6945,0.002011798709180691,11915,0.0025859421371791647,0.0025859421371791647,0.004018847276371972,0.020263428847167357,0.020263428847167357,0.12135232985019684,10085,Tier 0: Core Bottleneck Transducer
NPY,722,101,0.06865575164556503,40.38846206665039,0.009879773785115478,0.09221182763576508,0.0012884718061060962,1.3422125577926636,0.773021936416626,75,20.164358139038086,0.06656361371278763,6,3,0.07035113427078708,0.022885267062760534,0.022100298443192428,0.035523710503700616,0.012727125323894046,-0.010920527847589845,-0.01837780603721028,-0.018167533323226424,-0.8571617151416896,-0.8571617151416896,0.8043222411783999,0.9284456918798515,14107,0.002003195998723665,14018,0.0025917607420673505,0.0025917607420673505,0.004027505670753387,0.009879773785115478,0.009879773785115478,0.09221182763576508,10086,Tier 0: Core Bottleneck Transducer
METAP2,706,481,0.10154809057712555,38.541358947753906,0.013058715986899392,0.1675492823123932,0.001294435603559362,2.1672635078430176,1.6277670860290527,125,12.935080528259277,0.1675492823123932,6,3,0.0667999251846392,0.041340081634366026,-0.008450982695398544,0.033070547466190016,0.018757418621328327,-0.009437061366791606,-0.007571799488083029,0.01497195909712086,-0.2625213139044357,-0.2625213139044357,0.6035402223492783,0.8847093191402982,11105,0.002011798709180691,6861,0.002592383717237634,0.002592383717237634,0.004028089356058934,0.013058715986899392,0.013058715986899392,0.1675492823123932,10087,Tier 0: Core Bottleneck Transducer
ASPN,721,390,0.1750672608613968,41.682743072509766,0.0124732994841331,0.16751344501972198,0.0012954690189148981,2.494466543197632,1.6648207902908325,329,14.891141891479492,0.16751344501972198,6,4,0.06071076552753464,0.033041003305510075,0.006496069945563564,0.023688863810175965,0.006207931032428215,-0.013824355889421389,-0.013845406332603174,0.024317900739366894,-0.3409881341916981,-0.3409881341916981,0.6334437427253078,0.8869145364246318,11629,0.002012921517558225,7094,0.0025956025850015774,0.0025956025850015774,0.004032706086648763,0.0124732994841331,0.0124732994841331,0.16751344501972198,10088,Tier 0: Core Bottleneck Transducer
FITM2,717,264,0.16189110279083252,42.213558197021484,0.015448061902448258,0.1666666716337204,0.0013025517010015865,1.4682899713516235,1.1279468536376953,26,14.101090431213379,0.1041259914636612,6,4,0.045458506499435586,0.01794592127557268,0.012034795778441151,0.022971467954575747,0.0019509490140577493,-0.012467441612587544,-0.015045143611275359,0.008501293752360937,0.24378520784132315,0.24378520784132315,0.4036985885938209,0.8830152778136249,6772,0.0020235405360722984,7454,0.002601736900647633,0.002601736900647633,0.004041851143879609,0.015448061902448258,0.015448061902448258,0.1666666716337204,10089,Tier 0: Core Bottleneck Transducer
DNAJA1,674,399,0.03616054728627205,41.224937438964844,0.0046131185604767885,0.1666666567325592,0.0012250484269525897,2.022516965866089,1.332257866859436,95,12.135103225708008,0.1666666567325592,6,3,0.055207717461817636,0.055207717461817636,0.02031769466536407,0.03426361417950126,0.0,0.0,0.0,0.0006264086169523074,-2.0382900338796848,-2.0382900338796848,0.9792395320129081,0.9960226404959649,16009,0.0019166687725303583,7621,0.0026034642458458435,0.0026034642458458435,0.0040441487913148635,0.0046131185604767885,0.0046131185604767885,0.1666666567325592,10090,Tier 0: Core Bottleneck Transducer
SAMSN1,409,684,0.46812930703163147,41.49797439575195,0.022844834740247576,0.15687622129917145,0.0013056708564168833,2.9383981227874756,2.7099249362945557,122,36.20077896118164,0.08116947114467621,3,2,0.020283739531403895,0.0012754998101900013,0.01628964834251592,,0.0039940911888879755,-0.019008239721213894,,,0.4765547915519831,0.4765547915519831,0.31683959111446924,0.8830152778136249,4533,0.0020279992584788754,8537,0.0026043687901303736,0.0026043687901303736,0.004045168006341378,0.022844834740247576,0.022844834740247576,0.15687622129917145,10091,Tier 0: Core Bottleneck Transducer
ACOT11,680,630,0.22497346997261047,41.43772888183594,0.015611247971236156,0.1773976981639862,0.0013044323397230825,1.665202260017395,1.6160407066345215,604,14.148231506347656,0.1176968514919281,6,4,0.06309655140506701,0.032765237671080534,0.006484359155299935,0.02768068066463572,0.01095770194083687,-0.015866971648820477,-0.014464342085166006,0.017973809644294493,0.1780473692524237,0.1780473692524237,0.4293428873678166,0.8830152778136249,7401,0.002026268837169768,5673,0.002606410302011475,0.002606410302011475,0.00404795282383928,0.015611247971236156,0.015611247971236156,0.1773976981639862,10092,Tier 0: Core Bottleneck Transducer
COPZ2,693,245,0.12037858366966248,40.81382369995117,0.009768607772208397,0.167571559548378,0.0012951135587346858,2.0629653930664062,1.2660051584243774,196,12.310951232910156,0.167571559548378,6,4,0.03776951460177484,0.021621842533301475,0.00729050875351397,0.01353182247071537,1.9774784086590656e-05,-0.008034078544575891,-0.008113593523897471,0.01692740859345891,-0.9550198095794826,-0.9550198095794826,0.8302161603636372,0.9387709155865196,14401,0.002012561235846514,6665,0.0026081550441792722,0.0026081550441792722,0.0040502156644884515,0.009768607772208397,0.009768607772208397,0.167571559548378,10093,Tier 0: Core Bottleneck Transducer
TES,714,431,0.14689567685127258,41.642433166503906,0.01605009226207354,0.1666666716337204,0.0013067085968549222,3.110609769821167,2.121690034866333,82,18.663658142089844,0.1666666716337204,6,4,0.07350112946315085,0.05235113185207307,0.005495906396651167,0.026245312564351274,0.01056154051297616,-0.007329702180015788,-0.013820295431061995,0.031198369989172248,0.35650085387186475,0.35650085387186475,0.360732756373388,0.8830152778136249,5635,0.0020294175289638106,7454,0.0026083647551885525,0.0026083647551885525,0.0040502156644884515,0.01605009226207354,0.01605009226207354,0.1666666716337204,10094,Tier 0: Core Bottleneck Transducer
TSPO2,605,173,0.21362556517124176,40.08080291748047,0.011167744663464896,0.18013589084148407,0.001297098654068324,0.8707045316696167,0.7963137626647949,55,40.08080291748047,0.021723730489611626,4,2,0.022169503582163408,-0.01326370734050359,,,0.00579614400471981,-0.016812663655122927,-0.01862054726754407,0.016373359577443597,-0.9370760746652416,-0.9370760746652416,0.825640286321635,0.9367323119355875,14351,0.002015261376094704,5551,0.002611598632165424,0.002611598632165424,0.0040548505078357895,0.011167744663464896,0.011167744663464896,0.18013589084148407,10095,Tier 0: Core Bottleneck Transducer
LRRC45,697,678,0.3210965394973755,41.81654739379883,0.019598808486848286,0.16193607449531555,0.0013163407381538439,3.0981650352478027,2.6072027683258057,393,41.81654739379883,0.07408945262432098,6,4,0.07056133780363705,0.04307774143946675,0.014009092961972532,0.03247009502875941,0.0049870062423126625,-0.01370626339077048,-0.013777332973399819,0.019095143570592447,1.021731269570359,1.021731269570359,0.1534540535162507,0.8830152778136249,1148,0.0020422344302684064,8247,0.002611994677508833,0.002611994677508833,0.00405507878048945,0.019598808486848286,0.019598808486848286,0.16193607449531555,10096,Tier 0: Core Bottleneck Transducer
HTR1F,716,367,0.14798493683338165,42.35878372192383,0.015144409863271499,0.13950401544570923,0.0013078617554724587,2.899998664855957,1.8837624788284302,104,22.299774169921875,0.13004609942436218,6,4,0.050753165484874234,0.024834859699845967,0.009485372014643693,0.0318115534219217,0.0013186006516296633,-0.012333429218975822,-0.013584876566052445,0.00813763939667918,0.18049669574461377,0.18049669574461377,0.4283813241051747,0.8830152778136249,7377,0.0020308210952716234,10103,0.002613222024267503,0.002613222024267503,0.004056597468367209,0.015144409863271499,0.015144409863271499,0.13950401544570923,10097,Tier 0: Core Bottleneck Transducer
HSCB,714,240,0.1945066601037979,41.49809646606445,0.01594471833935865,0.11844363063573837,0.001311373921203633,1.9884085655212402,1.524977207183838,120,22.128013610839844,0.08985933661460876,6,4,0.06074411724981329,0.03320170038261348,0.01426182385806429,0.026667348368256145,0.011214008703359143,-0.0135823551317727,-0.013960061735427106,0.008600936320133706,0.33542606932888686,0.33542606932888686,0.36865185269024875,0.8830152778136249,5850,0.0020354983255056677,12127,0.0026179818484875494,0.0026179818484875494,0.004063598934398175,0.01594471833935865,0.01594471833935865,0.11844363063573837,10098,Tier 0: Core Bottleneck Transducer
PINX1,678,359,0.28250840306282043,41.882728576660156,0.017049379472012932,0.08737100660800934,0.0013126467149219604,1.1440974473953247,1.004062533378601,120,22.722450256347656,0.05035097151994705,6,3,0.07201033049634212,0.04636007799906092,0.01579109520435293,0.030158716909461338,-0.0017003763103796872,-0.010049296388097612,-0.013900579798803913,0.026060518382527854,0.46012781678820974,0.46012781678820974,0.3227122393946713,0.8830152778136249,4652,0.0020372797470252766,14310,0.0026185246332710577,0.0026185246332710577,0.004063679723077813,0.017049379472012932,0.017049379472012932,0.08737100660800934,10099,Tier 0: Core Bottleneck Transducer
CDC20B,529,537,0.35914161801338196,41.427764892578125,0.017434056184339172,0.19802629947662354,0.0013095536700463897,3.459718942642212,2.2246463298797607,456,23.786846160888672,0.14544673264026642,4,2,0.05297945433964388,0.022511897661008702,0.016816087331348237,0.03616336700829564,,-0.014764977499820966,-0.015702579178814208,,0.03923507051273936,0.03923507051273936,0.4843514864637553,0.8830152778136249,8672,0.0020330605360887985,4521,0.0026185329976821103,0.0026185329976821103,0.004063679723077813,0.017434056184339172,0.017434056184339172,0.19802629947662354,10100,Tier 0: Core Bottleneck Transducer
CHEK1,697,478,0.11401689797639847,44.782169342041016,0.013485971105699105,0.17018090188503265,0.001308478573086906,2.092275619506836,1.6532511711120605,388,12.29442024230957,0.17018090188503265,6,4,0.03508357855070959,0.013668469973611206,0.013758415049406038,0.011060932697967058,0.0088398492618059,-0.006777804386421591,-0.014637304190676798,0.001424381541530602,-0.2008362066594771,-0.2008362066594771,0.5795866745640355,0.8830152778136249,10664,0.002031585152950722,6074,0.002619662841465087,0.002619662841465087,0.004065045712828042,0.013485971105699105,0.013485971105699105,0.17018090188503265,10101,Tier 0: Core Bottleneck Transducer
