,CONT_ADULTBODYMASS_G,CONT_GEOGRAPHICRANGE_KM2,CONT_GESTATIONLENGTH_D_ALLOMETRIC_RESIDUAL,CONT_LITTERSIZE_ALLOMETRIC_RESIDUAL,CONT_MAXLONGEVITY_M_ALLOMETRIC_RESIDUAL,CONT_MEANPRECIPITATION_MM,CONT_MEANTEMPERATURE_C,CONT_SEXUALMATURITYAGE_D_ALLOMETRIC_RESIDUAL,CONT_WEANINGAGE_D_ALLOMETRIC_RESIDUAL,DISC_AQUATIC_MARINE,DISC_BIPEDAL_SALTATION,DISC_CARNIVORY,DISC_DESERT_OSMOREGULATION,DISC_DIURNALITY,DISC_ECHOLOCATION,DISC_ENAMEL_LOSS_EDENTULISM,DISC_FOREGUT_FERMENTATION,DISC_HERBIVORY,DISC_HIBERNATION,DISC_HIGH_ALTITUDE,DISC_HIGH_SUGAR_FRUGIVORY,DISC_LOSS_GULO_VITAMINC,DISC_LOSS_UCP1_THERMOGENESIS,DISC_MYRMECOPHAGY,DISC_NOCTURNALITY,DISC_PETO_PARADOX_CANCER_RESISTANCE,DISC_PHYSICAL_BODY_ARMOR,DISC_PREHENSILE_TAIL,DISC_SCAR_FREE_REGENERATION,DISC_SPONTANEOUS_MENSTRUATION,DISC_SUBTERRANEAN_VISION_LOSS,DISC_SUBTERRANEAN,DISC_VENOM_RESISTANCE
NTRK3,0.05135565956602645,0.04634578609004784,0.08143037293646084,0.05514885311613659,0.0664485456225433,0.06720769780195011,0.06385785820871334,0.09668296224370095,0.07628220527755353,0.05127557302242947,0.03895584252240308,0.04208492691535395,0.013356661244987154,0.03186617281852809,0.027327285570473807,0.00013709560767738205,0.0,0.029195321802571384,0.03971698354538332,0.0002550522755168829,0.0,0.02226308020459289,3.2257561419470056e-05,4.3833014019416506e-14,0.03855404391539428,5.473205081331664e-05,0.013140317565154097,1.469051780587716e-07,0.0,0.015901084938405197,2.7324476271843042e-14,0.0,0.03112348067000044
NTS,0.04489883855982071,0.040518844177431436,0.07119233204744593,0.05050585104360535,0.05809413310339639,0.05875783894289983,0.05582916645832852,0.08452725074408081,0.06669143087025453,0.0448288211007488,0.0,0.037828121683074145,0.009258449736143726,0.027859717137094918,0.023891493040399003,0.016218386791081365,0.008524096554467838,0.02552466566280515,0.034723464703915526,0.006239025136850482,0.014631439136265348,0.019061914127416077,0.021995047345309954,0.045278110985242336,0.033706738618749295,0.020987003691164324,0.020332120872242402,0.0219221968545771,0.0,0.008963099025544308,0.0,0.0,0.027210401849195296
NTSR1,0.04799984223803416,0.043317337164366164,0.07610933414863805,0.05139738034608687,0.06210648901759743,0.062816034667563,0.0596850891523689,0.09036524842674765,0.07129757167628975,0.04792498892117427,0.0,0.01987870280029255,0.012159866837222453,0.029783889077556417,0.02554159380408754,0.01733853329613681,0.0,0.027287563872300472,0.03712169136681001,0.015843560172931394,0.0,0.02080830713855912,0.02351416732498182,0.048405309665910265,0.03603474361375731,0.022436501667693714,0.02173638841307645,1.3730571139302663e-07,0.0,0.0,2.5538968078077676e-14,0.0,0.029089727883600355
NTSR2,0.04257945322710535,0.004454174586240044,0.06751467676617073,0.0,0.279214025160196,0.05572252501947531,0.05294514197184549,0.08016073989704928,0.06324628325530728,0.04112905449313046,0.006452623570307817,0.03334322555593709,0.011074131606080059,0.026420539167818852,0.0,0.015380576957906721,0.008083758560050879,0.023363765558674233,0.03292971909002803,0.014054423887243804,0.0,0.0,0.020858826635789324,0.0,0.03196551506656684,0.01990285652610848,0.0,0.02078973945754086,0.0,0.013183736867882654,0.03523048711511878,0.0,0.0
NUAK1,0.04692179145373585,0.04234445293961851,0.0743999592101857,0.05278143234605222,0.06071161049146798,0.06140522012563067,0.0583445939721443,0.08833569327828146,0.06969626634943006,0.04684861930233788,0.03559253126504439,0.026348168907523024,0.012203493806748402,0.029114958858571835,0.02431704620180602,0.01694911911169452,0.0,0.026674699782284483,0.030723920751987727,0.010406532229907351,0.0,0.02034096368939943,0.0229860517032448,4.0048624825146537e-14,0.035036964497138,0.02193258984023771,0.02124820075486865,0.022909918875690362,0.0,0.014528240853546835,2.4965376514376137e-14,0.0,0.02689695940088743
NUAK2,0.04146208358312692,0.036977195158278846,0.06574295720135696,0.04663991062078121,0.05364735212945651,0.05426025499899147,0.051555756013319166,0.07805716245273407,0.06158657483615466,0.04139742556894578,0.031451069120014004,0.034932590537428344,0.010783524340081186,0.02572721160707716,0.02206273287107216,0.014976959990164662,0.00787162463770869,0.023570895263416873,0.03206557768596435,0.013685607816932815,0.0,0.017974137613283307,0.020311449487296424,0.0418123248256182,0.03096014677768071,0.01938056593698051,0.018775810735147894,0.020244175294183098,0.0,0.012837769358816713,0.044121555764666864,0.0,0.025127597772905772
NUB1,0.04271133869406474,0.03854474041346378,0.06772379651753124,0.04804517397663449,0.05349532118946419,0.05589511979642448,0.05310913409111824,0.080409029525306,0.06344218209778611,0.034129501901534846,0.032398691753687564,0.03598511162406616,0.01110843258712478,0.026502374064262483,0.022727484360108737,0.01542821670948782,0.0,0.024281087777456054,0.033031715500265284,0.014097956016398398,0.0,0.018515699477464,0.02092343470100832,0.0009946884362995886,0.03206452495423886,0.019964503572461358,0.01892789809931282,1.2217770872776197e-07,0.0,0.01322457213375177,0.0454509409348798,0.050982513087620356,0.025884693828642027
NUBP1,0.042294275741797234,0.03816836299887673,0.06706249468579327,0.04757602778001374,0.05472411677602934,0.05534932131779047,0.052590539897312494,0.07962386033445015,0.06282268890059274,0.04222831996619779,0.03208232859473382,0.035633728189350865,0.010999962194214933,0.02624358661560602,0.022505557536584526,0.015277564966746354,0.008029617283841965,0.02404399049925392,0.032709171061101744,0.013960293856023322,0.0,0.018334899424750077,0.020719123861901056,0.04265154673268646,0.03175142483025871,0.019769556397891925,0.019152663056984095,0.0,0.0,0.013095438295637172,0.04496760036757816,0.0,0.02563193783557796
NUBP2,0.04564159327871911,0.04118914130943851,0.07237005606601203,0.05134136172490363,0.05905517559106273,0.059729861016231726,0.05675273994417357,0.08592557231273398,0.06779469715904661,0.04557041753137519,0.03462143676592103,0.033511191020460886,0.011562448346301515,0.028320596238526057,0.02428672640871078,0.01648668511924291,0.0,0.02594691635964875,0.023117282568886646,0.015065160546024806,0.0,0.019785987764856426,0.022358908098330466,3.895595178721203e-14,0.03426434411525662,0.021334188529952114,0.020668472083264264,0.02228485245290984,0.03142127925679708,0.014131857278864852,2.4284229685533872e-14,0.01546104650658971,4.605238384654797e-09
NUBPL,0.04202007880196843,0.03799357721602292,0.06673791162109508,0.04735816113320867,0.05447351662343797,0.055095858143138686,0.05234971011147843,0.0792592358740611,0.06253500266000667,0.0420349422736803,0.006380056050161024,0.035470549352528365,0.010949589664391352,0.026123408398069276,0.021818479361425364,0.015207603853850544,0.00799284696327532,0.023933884972787794,0.03255938475586822,0.013896364970978762,0.0,0.01825093774817529,0.020624244019022964,0.041648709226933256,0.03160602436742398,0.019679024944086066,0.001700063652102477,0.000888909734606301,0.0,0.013035469875341441,0.042608394745487624,0.05025349832125997,0.025514560563705352
NUCB1,0.04279594501258825,0.03862109317328212,0.06785794967861163,0.0481403460180004,0.05537322134813063,0.04100175207674391,0.0512185367383301,0.08056831069448017,0.06356785386623241,0.04272920690923242,0.006485431412868269,0.03605639404951243,0.011130437132393083,0.026554872261937142,0.022772504929348746,0.015458778257242681,0.008124859776516573,0.011051828256010325,0.03309714758290291,0.01412588246857068,0.0,0.018552376978464305,0.020964881652451344,0.04315745373717384,0.03212804114208339,0.0200040509900807,0.019379840431250087,0.02089544320603386,0.0,0.013250768511493516,0.04385128804293264,0.051083503664673374,0.0
NUCB2,0.04417198658805784,0.039862898439666325,0.07003982368458174,0.04968822906062921,0.0571536670123237,0.056335876506069374,0.05492536713915353,0.0830688386185632,0.06140152698791706,0.030208427752444058,0.0,0.037215735133324206,0.011488320203857405,0.027408705685944054,0.023504721814643664,0.015955832863273095,0.0,0.02511145556292964,0.027778434678894987,0.01458007974266365,0.018214706083561433,0.018753327306163966,0.021638977031583337,0.04454511910164443,0.03316107173264285,0.02064725225207101,0.020002971107568192,0.006632223885142117,0.0,0.01272924398141514,0.04700527810122487,0.0,0.02676990194160422
NUCKS1,0.043276957111216104,0.03905518133451136,0.06862065032171907,0.04868142739521915,0.055995597823299346,0.05663532860636592,0.05381244860383034,0.08147387154139343,0.06428233526825475,0.043209468893915026,0.03282774168065795,0.036461655850965974,0.011255539520531092,0.014834324368520554,0.011821977266300427,0.0028624741586146373,0.0,0.024602637765242002,0.033469148444497734,0.014070255379232217,0.0,0.01876089948643372,0.0002595599014655142,0.04364252907287319,0.03248914957163226,0.0026495602386583253,0.006481292058011195,0.021130300994203672,0.0,0.013399702714681938,0.046052839401555565,0.051657665148799506,0.026227480076965324
NUDC,0.04114826442996497,0.037134147966613976,0.0652453604244384,0.04628690141358066,0.0532413048409527,0.05384956875742824,0.051165539644663055,0.07746636164143306,0.06112043697980504,0.04108409580081956,0.03121302155886111,0.034668191958465704,0.010042457240144445,0.02553248690773675,0.02189574396101999,0.014863602037672216,0.007812045707651741,0.023369782291321178,0.019796823845019088,0.0049616074605042275,0.0,0.017107538590943296,0.02015771573040947,0.041495854758642405,0.03089108400672952,0.01923387787249989,0.018633699955475667,1.1770646436974842e-07,0.0,0.012740602560611913,0.04378760753848823,0.04911674496695354,0.02493741144427427
NUDCD1,0.04060937810134235,0.036647831351770674,0.06439089345661216,0.04568071841384478,0.05254404551071652,0.053144343474962386,0.05049546497218115,0.07645184587035465,0.06031999087729892,0.03922608672201106,0.030804249261266358,0.03421417002234543,0.010561751348395682,0.025198108087124926,0.021608992691213764,0.014668945178065863,0.0,0.023086138351444782,0.03140611989931955,0.013404150837481803,0.0,0.017068387746610302,0.019893726043994694,0.04095241631394198,0.03048652787105356,0.018981986961048972,2.9990355058178896e-12,0.019827835405886153,0.0,0.012573748948838963,0.04321415581719521,0.04847350174063996,0.02406448871963261
NUDCD2,0.03622965818698042,0.0343674583027795,0.06038423732928237,0.04283828339689654,0.04927454712983036,0.049837492179905366,0.047353437376780855,0.07169470956957433,0.0565666424133293,0.038023114213136255,0.0,0.0320852290090653,0.0033115014355043363,0.02363018211584723,0.020264395678749336,0.013756185377353283,0.0072300071448659605,0.021649627492272956,0.02945190687360573,0.012570091544286297,0.0,0.0067120414153360695,0.03315538715578409,3.250412623642891e-14,0.02858953549933141,0.1778085277395518,0.014954021656803098,0.018594069046141345,0.0,0.006063067724074943,0.04052520008296523,0.0,0.02307944290955277
NUDCD3,0.03942996856655614,0.03762263948105761,0.06610364872966111,0.04689579537799185,0.05394168244638733,0.05455794794033295,0.051838611017428045,0.0784854145183345,0.06192446282821188,0.04162454800657188,0.03162362196324788,0.035124244366293654,0.01063783040858157,0.025868361133484064,0.022183777636573962,0.015059129439458785,0.0,0.023700214396567814,0.03224150196308627,0.013760692404079419,0.017191056020987992,0.01807275074907256,0.020422886028479185,0.042041723562537055,0.03129744939372641,0.019486895287602793,0.018878822162645262,0.02035524274287957,0.0,0.0,0.04436362384400763,0.0,0.02526545758373786
NUDT1,0.04957520950649252,0.044739023402148095,0.07860726223030405,0.055766211935626454,0.06414484009116958,0.06487767321334995,0.06164396925450299,0.09333105931153433,0.07363757646593863,0.049497899484364054,0.03760528188849603,0.03912900341704306,0.012893598974737512,0.030761404039949307,0.02637987553559154,0.01790758845474243,0.0,0.017132393537266154,0.038340034903004944,0.016363549925991646,0.0,0.00041984176252326047,0.02428590839373635,4.231336666058773e-14,0.034535434695805264,0.023172873470140777,0.0,0.0,0.0,0.015349810008543982,2.637716363257319e-14,0.0,0.029902676096432566
NUDT10,0.013657713840484772,0.009724940143474123,0.02165589422642457,0.004407131130096519,0.016994571273725306,0.017809798597897605,0.0,0.025712224178080594,0.020286771499107705,0.11111154696691954,0.0,0.01150688253064974,0.0,0.00021251860722575533,0.0,0.0,0.002592932806813541,0.0,0.01056248134001053,0.0045080733803941056,0.0,0.20745840132917814,0.005941508792538485,0.0,0.0,0.0,0.0,0.006668481880565264,0.0,0.0,0.0,0.5091881274762772,0.0
NUDT11,0.012348360951305865,0.007312707055338398,0.01957976289110034,0.003264656876224353,0.015977413842412986,0.016159950396465683,0.0,0.02324721609488366,0.018341896743002392,0.121544233731023,0.0,0.010403727927842967,0.0,0.007662154617914541,0.0,0.0,0.002344350642792481,0.0,0.009549865640123367,0.004075888391442834,0.0,0.18171057967776974,0.005449049920820041,0.0,0.0,0.0,0.0,0.0060291804485149494,0.0,0.0,0.0,0.534999004150899,0.0
NUDT12,0.041648954807954844,0.03758599474166766,0.06603926326883658,0.04685011851364064,0.05388914283399521,0.05450480808062347,0.0517881198127366,0.07840896912267362,0.06186414792650636,0.04158400537758666,0.03159282031292792,0.03509003308290617,0.010832126104084499,0.025843165151350517,0.021425874732522814,0.015044461731893336,0.007907102356393164,0.023677130205983967,0.032210098492907825,0.013540957348735349,0.01717431180058197,0.01805514775123949,0.020402993980860328,0.042000774601360924,0.031266965437990644,0.01946791490214385,0.018860434045073454,0.011882901305969567,0.0,0.0,0.04432041333415024,0.0,0.025240848834285554
NUDT13,0.024682537076458226,0.04581426528863073,0.05331213721336149,0.05710647737648483,0.06568647452176032,0.06643692029636018,0.059182414994686634,0.09557414502620236,0.07540735596969604,0.050687514517756584,0.03850907395109962,0.042771891383917196,0.013203479178436407,0.030803176135993926,0.0,0.018084620946215296,0.0,0.028860492637909414,0.03926148576004215,0.016756825705255333,0.0,0.022007754073984878,0.0013131129792510047,4.333031116969333e-14,0.038076865251043715,0.023729802126389928,0.02298933245584176,1.4522038285813766e-07,0.0,0.015718721920687875,0.05402297286924044,0.0,5.122360077548223e-09
NUDT14,0.03526507911188797,0.04123053247419226,0.07244278108087367,0.017513220858056712,0.05911452041896502,0.05978988383873896,0.056809771043501635,0.08601191933059091,0.06786282437389822,0.04561621146152217,0.006923620449521512,0.03849254911275101,0.008915314009337172,0.02834905574089895,0.024311132256032535,0.015882312132706092,0.008673817008775687,0.02597299053977855,0.03533336076473477,0.015080299597784048,0.0,0.019805870798426814,0.015441994336645195,0.04607339284339522,0.03429877651824845,0.015485989656172193,0.02068924192953952,0.022307246607535736,0.0,0.0,0.048617956071214705,0.0,0.027688335633817358
NUDT15,0.04042868632636716,0.03648476651291947,0.06410438562578849,0.04547746166680126,0.0523102503310904,0.05290787726441323,0.05027078496917172,0.07611167272867368,0.06005159656229841,0.04036563984273896,0.030667185490875538,0.034061933780381505,0.010514756745493226,0.025085988889807575,0.00794504910517192,0.01205895638058164,0.007675432970434134,0.02298341638151864,0.03126637810038015,0.013144222219621644,0.0,0.01170688961769805,0.018820936589216013,0.04077019818750767,0.03035087780470425,0.018088386248361298,0.018307844110454722,0.01973961128276699,0.0,0.012517801945415559,0.0430218740615087,0.04825781848031223,0.024501319777121437
NUDT16,0.026062422233710837,0.7275117485434717,0.014119129229229114,0.04064197286674179,0.0,0.0,0.0047228333821309485,0.0,0.0,0.026021779209512513,0.0,0.02195808424529562,0.003489461436173595,0.01617172592051158,0.01386829146110387,0.00941428460194203,0.004947981076781503,0.0,0.0,0.008602560668104687,0.0,0.011298263938545763,0.01276746190661859,0.02628257844286917,0.0006739343400749328,0.012182322954541847,0.010313777157277654,7.455273306272557e-08,0.0,0.00806962257209466,0.0008796892602745164,0.0,0.0
NUDT16L1,0.049551015840607865,0.044717189889088405,0.07856890035836364,0.055317631897444555,0.06411353616235438,0.06484601164772627,0.06161388579926814,0.0916788088420936,0.05897498187521076,0.049473743547272964,0.0,0.04174766913493928,0.012887306647811398,0.030746391876836053,2.2596954992273065e-07,0.0016476919994913325,0.0,0.028169394869730642,0.0,3.996914926356314e-06,0.0,0.021480753030933383,0.002869877706059357,0.04996958644427579,0.03719925042175846,0.009688217686039443,0.02243882638681913,0.024193657529799843,0.0,0.015342319002889413,0.05272933050323061,0.0,0.030029798014983792
NUDT17,0.035312090820052495,0.047108420164717515,0.0827703346105113,0.058555297720256104,0.0675419767492812,0.03060291961534456,0.04760469465538063,0.09190528397591678,0.07753745227935381,0.05211932824775114,3.744518441520477e-11,0.0439801057129089,0.012380716888473722,0.03239054043144341,0.02777696440651253,0.018855981577424113,0.0,0.029675739745732968,0.031449859932838595,0.017230170144101418,0.0,0.02216195150892889,0.025572099918458224,4.455429966169109e-14,0.039188462491207464,0.024400118215428312,0.023638731862517196,0.025487401758964308,0.0,0.0,2.7774108880014196e-14,0.01583809133876065,0.018915265189694504
NUDT18,0.04220030024257567,0.038083555045450905,0.06691348559870983,0.04747031652516449,0.054602522869920574,0.05522633824239349,0.05247368667889227,0.07944694060019204,0.06268310042323195,0.04213449101699582,0.0320110434670658,0.03555455205175335,0.01097552089759762,0.026185274843851795,0.02245555145496554,0.015243619077628763,0.0,0.023990566106216898,0.03263649312476927,0.013929274869141771,0.0,0.01829416031061707,0.02067308713531795,3.6018743947358226e-14,0.03168087495212305,0.019725629556746265,0.0008840397981412318,0.020604615150733106,0.0,0.013066340969113114,0.04490712331678885,0.05037251056047083,0.025574985112972664
NUDT19,0.0452069141301674,0.04079686620272547,0.07168082170560505,0.050852399403545065,0.05849274883074488,0.059161008720232826,0.056212241006586915,0.08510723859717695,0.06714903737549223,0.04513641624288556,0.0,0.038087681184755466,0.011757485797481853,0.028050877944857742,0.02405542568500513,0.016329670042965677,0.0,0.02569980440100437,0.034961721450330455,0.014921683715166797,0.0,0.019597550953232405,0.02214596743529582,0.045588788951831924,0.033938019049548476,0.021131007040458297,0.020471630711137865,0.02207261707736812,0.0,0.013997268995499745,0.0,0.0,0.02739710734844523
NUDT2,0.04525914616145138,0.040844002868272986,0.07176364166785702,0.050911154223855594,0.05856033130447924,0.05922936330089209,0.05627718858346298,0.08520557143042677,0.06722662131786854,0.045188566820968744,0.0,0.038131687660168674,0.00691310972443786,0.02808328790608934,0.0240832193039925,0.016348537330259063,0.008592501370363388,0.02572949793380336,0.03500211619444586,0.014938924216218829,0.0,0.019620193947433053,0.022171554867797046,0.045641462200969755,0.033977231008754716,0.02115542178855681,0.017742996952645713,0.013240494789352205,0.0,0.0,0.04816217055807417,0.0,4.566649456924198e-09
NUDT21,0.04836008892740418,0.04364244088509095,0.07668054718557334,0.04680376544036229,0.06257260840494941,0.06328747931140415,0.06013303553655217,0.09104345443872573,0.07183267164660075,0.048284673824123124,0.03668355200858205,0.04074429065938486,0.0,0.030007422050509637,2.2053851659269418e-07,0.0,0.009181218949586348,0.027492361515118132,0.03740029574955759,0.015962468690835032,0.0,0.02096447689680304,0.0,0.048768599454834964,0.03630519027532711,0.0,0.02189952357351801,0.013847167681118218,0.0,0.01879439529208256,2.5730642222639004e-14,0.0,0.02930805106293026
NUDT22,0.042099998093945955,0.037993037623144446,0.06675444487295018,0.04735748854251419,0.05447274297894883,0.05509507566002269,0.052348966629741873,0.07925811021750635,0.06253411452457527,0.04203434528447422,0.0,0.03547004559222916,0.0108496554782811,0.02612303738785739,0.02240217884750419,0.015207387872220502,0.007992733447159802,0.02393354505865409,0.032558922340548864,0.012332626228706173,0.01736030345547197,0.018250678544468872,0.020623951109115236,3.593313419131155e-14,0.03160557549193198,0.019678745458381025,0.01150399227539565,0.020555641869514082,0.0,0.013035284742820953,0.044800387560607925,0.050252784610369874,0.02551419820048013
NUDT3,0.03910519571584221,0.03965169633746824,0.06966873782332267,0.049424970270052604,0.05685085474593515,0.05750035655033394,0.054634360878749566,0.08271827459017603,0.06526416088274074,0.0438694350132438,0.006658495031373972,0.03701855826453978,0.0112115478038944,0.027263488542033622,0.017739523487292578,0.014646773573266762,0.008341671510888693,0.024978409738071434,0.03398034436015187,0.014285159474984812,0.0,2.1542894740465483e-07,0.021524329135485076,0.044309109599947744,0.03298537733170319,0.02053785872448165,3.244853536912788e-12,1.2568649713849535e-07,0.0,0.0,0.046756234154648586,0.05244666602463854,0.026628069315603367
NUDT4,0.04557270232204328,0.041126970838479375,0.07226082143945935,0.05126386759570729,0.058966038309673736,0.05963970537152419,0.056667077935731995,0.08579587712783118,0.06769236853269228,0.04539971729759403,0.04476939096795911,0.03839586466291107,0.011852620569532072,0.028277849418611434,0.01717092761923056,0.0010906401009145943,0.0,0.025907752348000686,0.03524461147103307,0.015042421345923866,0.0187923035015608,0.019756122996166754,2.8625165300710797e-05,0.04595766705380734,0.03421262586275051,4.856889153537975e-05,3.3655810246293674e-12,0.0,0.0,0.014110526797222767,0.03733754556416898,0.0,0.027618788888812296
NUDT5,0.041802153499215726,0.03772424851611921,0.06628217761689811,0.047022448812799454,0.05408736500291652,0.05470529487084136,0.051978613721041296,0.07869738335799108,0.06209170481339611,0.04173696516326692,0.03170902920094199,0.03521910588123664,0.01087197026224814,0.025938224897687046,0.022243690292112345,0.01509980025980305,0.0,0.02376422255625052,0.03232857793512314,0.013797856481247955,0.013622304814715875,0.01812156058245617,0.01865144162593152,0.0421552674026939,0.0313819757235281,0.019539524360252435,0.018929808986789053,0.011926610564385556,0.0,0.00875354119926035,0.044483438537309385,0.0,0.025333693061122854
NUDT6,0.04409279776277124,0.03979143468302356,0.06991426058929721,0.04920537697370412,0.05705120542747954,0.057702996170712346,0.054826900313498905,0.08300978582187835,0.0654941612788951,0.04402403728339698,0.00668196053639685,0.03714901704851472,0.011467724648807007,0.027359569041352137,0.02346258399262202,0.015927228225843144,0.008371068774657105,0.025066437287301468,0.021887826757290164,0.014553941470953709,0.018182051876922515,0.0191145727916395,0.01967348987443341,0.04446526134729872,0.033101622599411816,0.020610237126025496,3.2562888727672354e-12,0.021528641350859648,0.0,0.013652308787823756,2.3460171992904205e-14,0.05263149570450396,4.4489648620266984e-09
NUDT7,0.048181027598390984,0.04348084743810628,0.0732478420876947,0.05419792317723353,0.05454744226140974,0.060774987571824444,0.05991038290088526,0.08233991435604601,0.0715666991486817,0.04441444807690221,0.0,0.040593428099017746,0.01253099793684293,0.029896314544469067,0.025638005847579925,0.01740398118631404,0.009147223948676777,0.027390566441953604,0.037261814890424856,0.01590336497697704,0.0,0.020886852409783527,0.02360292642671261,0.0360327116143621,0.036170764227630305,0.022521192896878345,0.0,1.3782400027977806e-07,0.0,0.003797900850812241,0.019360768164800188,0.0,0.02919953309510781
NUDT8,0.045258044419169974,0.04084300860371613,0.07176189472729365,0.05090991489488099,0.05855890577177517,0.059227921481958594,0.056275818629245994,0.08520349727329793,0.06722498482187991,0.045187466796798484,0.0,0.03813075942143419,0.011626928909502343,0.028082604275302833,0.02408263304677755,0.01634813935821709,0.0,0.025728871601268233,0.03500126413879257,0.014938560558354207,0.0,0.019619716333534546,0.02217101514618243,0.04564035115197841,0.033976403901856286,0.021154906802644743,0.020494784700184777,0.022097581826940705,0.0,0.0,2.4080157304799117e-14,0.01302592716054326,0.027428094245992077
NUDT9,0.041620259625464284,0.03763207002260364,0.06612021835939172,0.04690755034129975,0.05395520354124909,0.0543844447254359,0.05185160495356946,0.07846744371256506,0.06193998489756884,0.04163498167190544,0.031631548782973286,0.03513304865675116,0.010845404806878184,0.025874845331768977,0.02000013010748757,0.015062904181151146,0.007916795380748761,0.02370615512426793,0.03184745790620172,0.013764141677793565,0.0,0.018077280889146223,0.01925315294205998,0.04205226179765803,0.02902745858764717,0.019491779899053444,0.01888355435366643,0.020360345015474315,0.0,0.01291143796061168,0.044374744089784215,0.0,0.02527179065740599
NUF2,0.041144115209586024,0.044423568698291165,0.07805300268813724,0.055373004562429044,0.06369255503896751,0.0644202209572629,0.061209317834176914,0.09267298232556329,0.07311835816141726,0.04330010360503285,0.0,0.03765290609170827,0.009697560774475299,0.030544505483304018,0.02619387112172534,0.0032842120811515784,0.009345547647412522,0.02798442950660736,0.0380696994455794,0.007164290250988097,0.0,0.021339706504982004,0.005503053995131497,0.049641477063704136,0.036954993386987434,0.003627555766321679,0.02229148897719809,0.02346485591443688,0.0,0.0,2.619117834032607e-14,0.0,0.02983261690690366
NUFIP1,0.04214780559324299,0.03803618138090442,0.06614340852487689,0.04741126629079706,0.054534600597466114,0.055157639980928576,0.05240841255132523,0.07934811335812532,0.06260512639563291,0.04208207823040345,0.0,0.035510324315661215,0.0109618680060909,0.02586899522942795,0.022427618092112096,0.015224656927278143,0.008001809756327414,0.023960723276952672,0.03259589527944151,0.013911947684370313,0.01738001729710664,0.01827140346943771,0.020647371051461808,0.042503839311849104,0.03164146583864271,0.019701092053446632,0.019086335088152287,0.020578984241930203,0.0,0.011456587273493902,0.04485126154145779,0.0,0.025543171361234487
NUFIP2,0.043338236948226534,0.039110483169629784,0.06871781663256801,0.04875035992040912,0.05607488715732288,0.05671552379423718,0.053888646615421136,0.08158923791421477,0.06437335855849591,0.043270653168131015,0.03287422550932551,0.03651328527403137,0.01127147727755754,0.026891364260777623,0.023061068384924648,0.015410387881065251,0.008227814529208698,0.02463747491029373,0.033516540500188846,0.007727232549450158,0.01787090210710844,0.018787464775202597,0.012492036299925189,0.04370432655695775,0.02407869800394345,0.02025753377983629,0.0010476190782531655,0.0,0.0,0.01341867659023039,0.04611804986644898,0.0,0.026264617986180624
NUGGC,0.042916958141961725,0.03873030116818323,0.06804983007384675,0.048276471389669284,0.05552979895838917,0.05404129172835289,0.053364810245600844,0.08079613189115209,0.06374760325420938,0.02699105167011873,0.006503770121135543,0.03615834990249268,0.011161910418665632,0.026629960875860365,0.009575118428481454,0.01550249069618168,0.0,0.02439798094952215,0.033190735641331445,0.014165825908122738,0.017697184096485352,0.01860483711679797,0.02102416357588968,0.0432794890966218,0.03221888888006649,0.020060615994305846,0.0011891847217326578,0.0,0.0,0.01328823741102845,0.045669749281028106,0.051227951336900376,0.026009307025436242
NUMA1,0.042963482388246724,0.03877228685748303,0.06812359967894169,0.04832880563100285,0.0555899961893847,0.056225093110844934,0.05342266051463916,0.0808837191597219,0.06367635844457212,0.038048145782043366,0.0325899553870743,0.03619754746096265,0.0109628940933409,0.019693391165448576,0.022861654630609237,0.015519296213776715,0.0,0.024424429647745306,0.03322671614941521,0.014181182410585004,0.0,0.018625005741546515,0.02104695487812749,0.04332640634558338,0.0322538158550009,0.02008236276014281,0.01945570854458598,0.020977244594388055,0.0,0.0,0.045719257698104095,0.0,0.022822028666252835
NUMB,0.04513603227422798,0.04073289904972239,0.0715684302766496,0.05077266574956644,0.058401035545821614,0.059068247642021114,0.05612410342750801,0.08497379531440216,0.0670437515251903,0.045065644923601565,0.03423794339746174,0.038027961878920276,0.011434373873426823,0.028006895772490555,0.013506664528759049,0.007051020337473916,0.0,0.025659508577494314,0.03490690347058291,0.014898287368483486,0.0,0.019566823114136093,0.005443757601368525,0.04551730833801183,0.03388480617661906,0.013146297353063142,0.020439532364970425,0.0,0.0,0.0,0.04803115986659163,0.0,0.027354150250983596
NUMBL,0.046932706141119475,0.0423543028718557,0.0744172657168423,0.05279371007066308,0.060725732890220034,0.06141950386801622,0.0583581657686167,0.08835624143825312,0.06971247870909156,0.04685951696882071,0.0,0.03954169363327331,0.009763892811662907,0.02912173141913022,0.024973751172732452,0.016953061721957267,0.0,0.026680904703285057,0.022396634128492125,0.015491324953483569,0.0,0.020345695291771652,0.019754874663950005,0.04732915918669273,0.035233616487909465,0.021648272015348996,0.01805542701088865,0.006738531867352833,0.0,0.014531620332510396,0.001067181286628019,0.0,0.028443002868962328
NUP107,0.04492867983155176,0.04054577435821364,0.07123964885549576,0.050539418923607235,0.05813274440978037,0.05879689137041169,0.05586627239202837,0.08458343038567158,0.06673575622865062,0.04485861583653173,0.0,0.03785326351957657,0.010818096442492368,0.02013515538449633,0.019712846970096495,0.015580846251598425,0.0,0.02554163021040415,0.03474654308141726,0.01460726541972741,0.0,0.01947693420800718,0.010408212561740356,0.04530820433412883,0.03372914124604553,0.02014770234438985,0.016046990075828473,0.021936767080762514,0.0,0.0026841741159343074,0.04781050736744415,0.0,0.027228486793517654
